tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929495,2929495,                    Faecalibacterium_sp._I4-3-84,Faecalibacterium_sp._I4-3-84,species,0.0026568804901944505,fraction_reads,0.0,8,8
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929494,2929494,                    Faecalibacterium_sp._I4-1-79,Faecalibacterium_sp._I4-1-79,species,0.0016605503063715317,fraction_reads,0.0,5,5
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929492,2929492,                    Faecalibacterium_sp._I3-3-33,Faecalibacterium_sp._I3-3-33,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929488,2929488,                    Faecalibacterium_sp._IP-1-18,Faecalibacterium_sp._IP-1-18,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2929490,2929490,                    Faecalibacterium_sp._I2-3-92,Faecalibacterium_sp._I2-3-92,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,411483,411483,                  Faecalibacterium_duncaniae,Faecalibacterium duncaniae,species,0.003985320735291676,fraction_reads,0.0,12,12
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1550024,1550024,                  Ruthenibacterium_lactatiformans,Ruthenibacterium lactatiformans,species,0.0016605503063715317,fraction_reads,0.0,5,5
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2714358,2714358,                  Pusillibacter_faecalis,Pusillibacter faecalis,species,0.0016605503063715317,fraction_reads,0.0,5,5
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,292800,292800,                  Flavonifractor_plautii,Flavonifractor plautii,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1264,1264,                  Ruminococcus_albus,Ruminococcus albus,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2564099,2564099,                  Ruminococcus_bovis,Ruminococcus bovis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2714353,2714353,                  Vescimonas_fastidiosa,Vescimonas fastidiosa,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2714355,2714355,                  Vescimonas_coprocola,Vescimonas coprocola,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1515,1515,                  Acetivibrio_thermocellus,Acetivibrio thermocellus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,169435,169435,                  Anaerotruncus_colihominis,Anaerotruncus colihominis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,253239,253239,                  Ethanoligenens_harbinense,Ethanoligenens harbinense,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2966552,2966552,                  Oscillospiraceae_bacterium_MDTJ8,Oscillospiraceae bacterium_MDTJ8,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2780922,2780922,                  Solibaculum_mannosilyticum,Solibaculum mannosilyticum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,301301,301301,                  Roseburia_hominis,Roseburia hominis,species,1.8754255160160076,fraction_reads,1.88,5647,5646
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208479,208479,                  Enterocloster_bolteae,Enterocloster bolteae,species,0.021587153982829912,fraction_reads,0.02,65,65
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,333367,333367,                  Enterocloster_asparagiformis,Enterocloster asparagiformis,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33038,33038,                  [Ruminococcus]_gnavus,[Ruminococcus]_gnavus,species,0.010959632022052107,fraction_reads,0.01,33,33
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1322,1322,                  Blautia_hansenii,Blautia hansenii,species,0.000996330183822919,fraction_reads,0.0,3,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,40520,40520,                  Blautia_obeum,Blautia obeum,species,0.000996330183822919,fraction_reads,0.0,3,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33035,33035,                  Blautia_producta,Blautia producta,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,418240,418240,                  Blautia_wexlerae,Blautia wexlerae,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1796616,1796616,                  Blautia_pseudococcoides,Blautia pseudococcoides,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2877527,2877527,                    Blautia_sp._NBRC_113351,Blautia_sp._NBRC_113351,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763670,2763670,                  Wujia_chipingensis,Wujia chipingensis,species,0.0026568804901944505,fraction_reads,0.0,8,8
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2068655,2068655,                  Novisyntrophococcus_fermenticellae,Novisyntrophococcus fermenticellae,species,0.002324770428920144,fraction_reads,0.0,7,7
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,88431,88431,                  Dorea_longicatena,Dorea longicatena,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39486,39486,                  Dorea_formicigenerans,Dorea formicigenerans,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,105841,105841,                  Anaerostipes_caccae,Anaerostipes caccae,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,649756,649756,                  Anaerostipes_hadrus,Anaerostipes hadrus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1229621,1229621,                  Anaerostipes_rhamnosivorans,Anaerostipes rhamnosivorans,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,66219,66219,                  Lachnoclostridium_phytofermentans,Lachnoclostridium phytofermentans,species,0.0006642201225486126,fraction_reads,0.0,2,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1871021,1871021,                  Lachnoclostridium_phocaeense,Lachnoclostridium phocaeense,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39488,39488,                  Anaerobutyricum_hallii,Anaerobutyricum hallii,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,43305,43305,                  Butyrivibrio_proteoclasticus,Butyrivibrio proteoclasticus,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,33043,33043,                  Coprococcus_eutactus,Coprococcus eutactus,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,168384,168384,                  Marvinbryantia_formatexigens,Marvinbryantia formatexigens,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1679721,1679721,                  Herbinix_luporum,Herbinix luporum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2696063,2696063,                  Anaerocolumna_sedimenticola,Anaerocolumna sedimenticola,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,84030,84030,                  Lacrimispora_saccharolytica,Lacrimispora saccharolytica,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2763667,2763667,                  Wansuia_hejianensis,Wansuia hejianensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2709410,2709410,                  Chordicoccus_furentiruminis,Chordicoccus furentiruminis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1496,1496,                  Clostridioides_difficile,Clostridioides difficile,species,1.9239135849620566,fraction_reads,1.92,5793,5621
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3036126,3036126,                    Tepidibacter_sp._SWIR-1,Tepidibacter_sp._SWIR-1,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2724150,2724150,                    Romboutsia_sp._CE17,Romboutsia_sp._CE17,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2813371,2813371,                  Terrisporobacter_hibernicus,Terrisporobacter hibernicus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,89152,89152,                  Peptacetobacter_hiranonis,Peptacetobacter hiranonis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1491,1491,                  Clostridium_botulinum,Clostridium botulinum,species,0.004649540857840288,fraction_reads,0.0,14,13
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1509,1509,                  Clostridium_sporogenes,Clostridium sporogenes,species,0.001992660367645838,fraction_reads,0.0,6,6
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1502,1502,                  Clostridium_perfringens,Clostridium perfringens,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1155388,1155388,                    Clostridium_sp._C1,Clostridium_sp._C1,species,0.0013284402450972252,fraction_reads,0.0,4,4
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1497,1497,                  Clostridium_formicaceticum,Clostridium formicaceticum,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1534,1534,                  Clostridium_kluyveri,Clostridium kluyveri,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29341,29341,                  Clostridium_argentinense,Clostridium argentinense,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,394958,394958,                  Clostridium_taeniosporum,Clostridium taeniosporum,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,704125,704125,                  Clostridium_gelidum,Clostridium gelidum,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2320868,2320868,                  Clostridium_manihotivorum,Clostridium manihotivorum,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1492,1492,                  Clostridium_butyricum,Clostridium butyricum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1494,1494,                  Clostridium_cochlearium,Clostridium cochlearium,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1520,1520,                  Clostridium_beijerinckii,Clostridium beijerinckii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1561,1561,                  Clostridium_baratii,Clostridium baratii,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,36745,36745,                  Clostridium_saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,94869,94869,                  Clostridium_gasigenes,Clostridium gasigenes,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,169679,169679,                  Clostridium_saccharobutylicum,Clostridium saccharobutylicum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,217159,217159,                  Clostridium_carboxidivorans,Clostridium carboxidivorans,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,238834,238834,                  Clostridium_estertheticum,Clostridium estertheticum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,332101,332101,                  Clostridium_drakei,Clostridium drakei,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,154046,154046,                  Hungatella_hathewayi,Hungatella hathewayi,species,0.0013284402450972252,fraction_reads,0.0,4,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,384636,384636,                  Hungatella_xylanolytica,Hungatella xylanolytica,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3023090,3023090,                    Caloramator_sp._mosi_1,Caloramator_sp._mosi_1,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3029174,3029174,                    Caloramator_sp._Dgby_cultured_2,Caloramator_sp._Dgby cultured_2,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2999116,2999116,                    Oceanirhabdus_sp._W0125-5,Oceanirhabdus_sp._W0125-5,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,208226,208226,                  Alkaliphilus_metalliredigens,Alkaliphilus metalliredigens,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1297617,1297617,                  Intestinimonas_butyriciproducens,Intestinimonas butyriciproducens,species,0.006974311286760433,fraction_reads,0.01,21,21
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,114527,114527,                    Mogibacterium_diversum,Mogibacterium diversum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2610895,2610895,                    Flintibacter_sp._KGMB00164,Flintibacter_sp._KGMB00164,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,29360,29360,                  Cellulosilyticum_lentocellum,Cellulosilyticum lentocellum,species,0.000996330183822919,fraction_reads,0.0,3,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2497860,2497860,                    Cellulosilyticum_sp._WCF-2,Cellulosilyticum_sp._WCF-2,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,58138,58138,                  Desulfofarcimen_acetoxidans,Desulfofarcimen acetoxidans,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1712410,1712410,                  Thermanaerosceptrum_fracticalcis,Thermanaerosceptrum fracticalcis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,59610,59610,                  Desulforamulus_reducens,Desulforamulus reducens,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1563,1563,                  Desulfosporosinus_orientis,Desulfosporosinus orientis,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,885581,885581,                  Desulfosporosinus_acidiphilus,Desulfosporosinus acidiphilus,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,36854,36854,                  Desulfitobacterium_dehalogenans,Desulfitobacterium dehalogenans,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,39496,39496,                  Eubacterium_ventriosum,Eubacterium ventriosum,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1185412,1185412,                  Vallitalea_guaymasensis,Vallitalea guaymasensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,102134,102134,                  Desulfoscipio_gibsoniae,Desulfoscipio gibsoniae,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,31899,31899,                  Caldicellulosiruptor_bescii,Caldicellulosiruptor bescii,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,44001,44001,                  Caldicellulosiruptor_saccharolyticus,Caldicellulosiruptor saccharolyticus,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2138101,2138101,                    Moorella_sp._Hama-1,Moorella_sp._Hama-1,species,0.0006642201225486126,fraction_reads,0.0,2,2
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2528593,2528593,                  Zhaonella_formicivorans,Zhaonella formicivorans,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2331,2331,                  Halanaerobium_praevalens,Halanaerobium praevalens,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2682810,2682810,                  Iocasia_fonsfrigidae,Iocasia fonsfrigidae,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2751313,2751313,                  Koleobacter_methoxysyntrophicus,Koleobacter methoxysyntrophicus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1613,1613,                  Limosilactobacillus_fermentum,Limosilactobacillus fermentum,species,4.974012387705286,fraction_reads,4.97,14977,14929
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1632,1632,                  Limosilactobacillus_oris,Limosilactobacillus oris,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,47715,47715,                  Lacticaseibacillus_rhamnosus,Lacticaseibacillus rhamnosus,species,0.0016605503063715317,fraction_reads,0.0,5,5
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1597,1597,                  Lacticaseibacillus_paracasei,Lacticaseibacillus paracasei,species,0.000996330183822919,fraction_reads,0.0,3,3
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1579,1579,                  Lactobacillus_acidophilus,Lactobacillus acidophilus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,508451,508451,                  Lactobacillus_taiwanensis,Lactobacillus taiwanensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1218493,1218493,                  Lactobacillus_kullabergensis,Lactobacillus kullabergensis,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,2983211,2983211,                    Lactobacillus_sp._ESL0681,Lactobacillus_sp._ESL0681,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,3016637,3016637,                  Leuconostoc_gelidum_group,Leuconostoc gelidum_group,species,0.0003321100612743063,fraction_reads,0.0,1,0
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,115778,115778,                    Leuconostoc_gasicomitatum,Leuconostoc gasicomitatum,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1590,1590,                  Lactiplantibacillus_plantarum,Lactiplantibacillus plantarum,species,0.0006642201225486126,fraction_reads,0.0,2,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,1589,1589,                  Lactiplantibacillus_pentosus,Lactiplantibacillus pentosus,species,0.0003321100612743063,fraction_reads,0.0,1,1
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Qiagen,392416,392416,                  Companilactobacillus_crustorum,Companilactobacillus crustorum,species,0.000996330183822919,fraction_reads,0.0,3,3
