tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,numReads,numDirectReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,84030,84030,                  Lacrimispora saccharolytica,Lacrimispora saccharolytica,species,0.0031888386618827377,fraction_reads,0.0,95,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,185007,185007,                  Pseudobutyrivibrio xylanivorans,Pseudobutyrivibrio xylanivorans,species,0.001611202692319699,fraction_reads,0.0,48,48
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,29360,29360,                  Cellulosilyticum lentocellum,Cellulosilyticum lentocellum,species,0.0005706342868632267,fraction_reads,0.0,17,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2497860,2497860,                    Cellulosilyticum sp. WCF-2,Cellulosilyticum sp. WCF-2,species,0.0004699341185932455,fraction_reads,0.0,14,14
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,617123,617123,                  Lachnoanaerobaculum umeaense,Lachnoanaerobaculum umeaense,species,0.0014098023557797365,fraction_reads,0.0,42,42
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1679721,1679721,                  Herbinix luporum,Herbinix luporum,species,0.0006713344551332078,fraction_reads,0.0,20,20
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,28446,28446,                  Anaerotignum propionicum,Anaerotignum propionicum,species,0.00043636739583658514,fraction_reads,0.0,13,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2696063,2696063,                    Anaerocolumna sp. CBA3638,Anaerocolumna sp. CBA3638,species,0.00030210050480994355,fraction_reads,0.0,9,9
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1496,1496,                  Clostridioides difficile,Clostridioides difficile,species,1.69421319769692,fraction_reads,1.69,50473,50293
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2081703,2081703,                  Peptostreptococcaceae bacterium oral taxon 929,Peptostreptococcaceae bacterium oral taxon 929,species,0.003725906225989304,fraction_reads,0.0,111,111
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,89152,89152,                  [Clostridium] hiranonis,[Clostridium] hiranonis,species,0.00040280067307992473,fraction_reads,0.0,12,12
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1505,1505,                  Paeniclostridium sordellii,Paeniclostridium sordellii,species,0.0031888386618827377,fraction_reads,0.0,95,95
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,143361,143361,                  Filifactor alocis,Filifactor alocis,species,0.0013762356330230762,fraction_reads,0.0,41,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1731,1731,                  Peptoclostridium acidaminophilum,Peptoclostridium acidaminophilum,species,0.0006042010096198871,fraction_reads,0.0,18,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1511,1511,                  Acetoanaerobium sticklandii,Acetoanaerobium sticklandii,species,0.00013426689102664157,fraction_reads,0.0,4,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1491,1491,                  Clostridium botulinum,Clostridium botulinum,species,0.06904674871045043,fraction_reads,0.07,2057,2018
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1513,1513,                  Clostridium tetani,Clostridium tetani,species,0.021516269287019312,fraction_reads,0.02,641,635
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2587161,2587161,                    Clostridium sp. SYSU GA15002T,Clostridium sp. SYSU GA15002T,species,0.0030210050480994352,fraction_reads,0.0,90,90
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,755731,755731,                    Clostridium sp. BNL1100,Clostridium sp. BNL1100,species,0.0014769358012930573,fraction_reads,0.0,44,44
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1042156,1042156,                    Clostridium sp. SY8519,Clostridium sp. SY8519,species,0.001275535464753095,fraction_reads,0.0,38,38
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2320868,2320868,                    Clostridium sp. CT4,Clostridium sp. CT4,species,0.0012084020192397742,fraction_reads,0.0,36,36
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2483110,2483110,                    Clostridium sp. JN-1,Clostridium sp. JN-1,species,0.0008727347916731703,fraction_reads,0.0,26,26
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2507159,2507159,                    Clostridium sp. JN-9,Clostridium sp. JN-9,species,0.0008056013461598495,fraction_reads,0.0,24,24
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2068654,2068654,                    Clostridium sp. JN500901,Clostridium sp. JN500901,species,0.0006042010096198871,fraction_reads,0.0,18,18
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2212991,2212991,                    Clostridium sp. AWRP,Clostridium sp. AWRP,species,0.0003692339503232643,fraction_reads,0.0,11,11
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1548,1548,                  Clostridium scatologenes,Clostridium scatologenes,species,0.006814044719602059,fraction_reads,0.01,203,203
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,46867,46867,                  Clostridium chauvoei,Clostridium chauvoei,species,0.00513570858176904,fraction_reads,0.01,153,153
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1509,1509,                  Clostridium sporogenes,Clostridium sporogenes,species,0.00429654051285253,fraction_reads,0.0,128,128
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1502,1502,                  Clostridium perfringens,Clostridium perfringens,species,0.004028006730799247,fraction_reads,0.0,120,114
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1534,1534,                  Clostridium kluyveri,Clostridium kluyveri,species,0.003457372443936021,fraction_reads,0.0,103,103
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1492,1492,                  Clostridium butyricum,Clostridium butyricum,species,0.0033566722756660393,fraction_reads,0.0,100,100
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1520,1520,                  Clostridium beijerinckii,Clostridium beijerinckii,species,0.002718904543289492,fraction_reads,0.0,81,56
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,29341,29341,                  Clostridium argentinense,Clostridium argentinense,species,0.0023496705929662272,fraction_reads,0.0,70,70
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1542,1542,                  Clostridium novyi,Clostridium novyi,species,0.002316103870209567,fraction_reads,0.0,69,36
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1501,1501,                  Clostridium pasteurianum,Clostridium pasteurianum,species,0.0020140033653996236,fraction_reads,0.0,60,41
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1493,1493,                  Clostridium cellulovorans,Clostridium cellulovorans,species,0.0019133031971296423,fraction_reads,0.0,57,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,169679,169679,                  Clostridium saccharobutylicum,Clostridium saccharobutylicum,species,0.0019133031971296423,fraction_reads,0.0,57,57
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,36745,36745,                  Clostridium saccharoperbutylacetonicum,Clostridium saccharoperbutylacetonicum,species,0.0015776359695630383,fraction_reads,0.0,47,37
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,332101,332101,                  Clostridium drakei,Clostridium drakei,species,0.0015776359695630383,fraction_reads,0.0,47,47
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1561,1561,                  Clostridium baratii,Clostridium baratii,species,0.0014098023557797365,fraction_reads,0.0,42,16
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,217159,217159,                  Clostridium carboxidivorans,Clostridium carboxidivorans,species,0.0012419687419964345,fraction_reads,0.0,37,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,238834,238834,                  Clostridium estertheticum,Clostridium estertheticum,species,0.0010741351282131325,fraction_reads,0.0,32,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,394958,394958,                  Clostridium taeniosporum,Clostridium taeniosporum,species,0.0009734349599431514,fraction_reads,0.0,29,29
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,182773,182773,                  Clostridium isatidis,Clostridium isatidis,species,0.0008391680689165098,fraction_reads,0.0,25,25
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1494,1494,                  Clostridium cochlearium,Clostridium cochlearium,species,0.0008056013461598495,fraction_reads,0.0,24,24
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1216932,1216932,                  Clostridium bornimense,Clostridium bornimense,species,0.0008056013461598495,fraction_reads,0.0,24,24
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1497,1497,                  Clostridium formicaceticum,Clostridium formicaceticum,species,0.0006713344551332078,fraction_reads,0.0,20,20
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1519,1519,                  Clostridium tyrobutyricum,Clostridium tyrobutyricum,species,0.0006042010096198871,fraction_reads,0.0,18,18
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1504,1504,                  Clostridium septicum,Clostridium septicum,species,0.0005370675641065663,fraction_reads,0.0,16,16
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1488,1488,                  Clostridium acetobutylicum,Clostridium acetobutylicum,species,0.0004699341185932455,fraction_reads,0.0,14,14
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,84022,84022,                  Clostridium aceticum,Clostridium aceticum,species,0.00026853378205328313,fraction_reads,0.0,8,8
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1538,1538,                  Clostridium ljungdahlii,Clostridium ljungdahlii,species,0.00020140033653996236,fraction_reads,0.0,6,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,223919,223919,                  Clostridium diolis,Clostridium diolis,species,0.00013426689102664157,fraction_reads,0.0,4,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2082193,2082193,                  Clostridiaceae bacterium 14S0207,Clostridiaceae bacterium 14S0207,species,0.004800041354202436,fraction_reads,0.0,143,143
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,461876,461876,                  Alkaliphilus oremlandii,Alkaliphilus oremlandii,species,0.003725906225989304,fraction_reads,0.0,111,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,208226,208226,                  Alkaliphilus metalliredigens,Alkaliphilus metalliredigens,species,0.0007049011778898683,fraction_reads,0.0,21,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,154046,154046,                  Hungatella hathewayi,Hungatella hathewayi,species,0.002718904543289492,fraction_reads,0.0,81,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2576307,2576307,                    Caloramator sp. E03,Caloramator sp. E03,species,0.0020140033653996236,fraction_reads,0.0,60,60
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1424294,1424294,                  Geosporobacter ferrireducens,Geosporobacter ferrireducens,species,0.0006042010096198871,fraction_reads,0.0,18,18
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,116090,116090,                  Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.0005706342868632267,fraction_reads,0.0,17,17
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2599308,2599308,                    Crassaminicella sp. SY095,Crassaminicella sp. SY095,species,0.0005706342868632267,fraction_reads,0.0,17,17
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1041504,1041504,                    Candidatus Arthromitus sp. SFB-rat-Yit,Candidatus Arthromitus sp. SFB-rat-Yit,species,0.00016783361378330195,fraction_reads,0.0,5,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,49118,49118,                    Candidatus Arthromitus sp. SFB-mouse,Candidatus Arthromitus sp. SFB-mouse,species,6.713344551332078e-05,fraction_reads,0.0,2,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1498,1498,                  Hathewaya histolytica,Hathewaya histolytica,species,0.0004699341185932455,fraction_reads,0.0,14,14
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2093857,2093857,                  Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.14047673473662375,fraction_reads,0.14,4185,4185
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,351091,351091,                  Oscillibacter valericigenes,Oscillibacter valericigenes,species,0.006243410432738833,fraction_reads,0.01,186,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2109687,2109687,                    Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.005639209423118946,fraction_reads,0.01,168,168
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2109688,2109688,                  Clostridiales bacterium CCNA10,Clostridiales bacterium CCNA10,species,0.08062726806149827,fraction_reads,0.08,2402,2402
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2610895,2610895,                    Flintibacter sp. KGMB00164,Flintibacter sp. KGMB00164,species,0.026719111314301672,fraction_reads,0.03,796,796
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2086584,2086584,                  Massilistercora timonensis,Massilistercora timonensis,species,0.007149711947168663,fraction_reads,0.01,213,213
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1297617,1297617,                  Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.0028531714343161332,fraction_reads,0.0,85,85
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1834198,1834198,                  Hungateiclostridiaceae bacterium KB18,Hungateiclostridiaceae bacterium KB18,species,0.01359452271644746,fraction_reads,0.01,405,405
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1515,1515,                  Hungateiclostridium thermocellum,Hungateiclostridium thermocellum,species,0.0013426689102664156,fraction_reads,0.0,40,25
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1677857,1677857,                  Hungateiclostridium saccincola,Hungateiclostridium saccincola,species,0.0010405684054564722,fraction_reads,0.0,31,31
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,288965,288965,                  Hungateiclostridium clariflavum,Hungateiclostridium clariflavum,species,0.00040280067307992473,fraction_reads,0.0,12,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,236753,236753,                  Fastidiosipila sanguinis,Fastidiosipila sanguinis,species,0.0010405684054564722,fraction_reads,0.0,31,31
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,84032,84032,                  Pseudoclostridium thermosuccinogenes,Pseudoclostridium thermosuccinogenes,species,0.0005035008413499059,fraction_reads,0.0,15,15
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1510,1510,                  Thermoclostridium stercorarium,Thermoclostridium stercorarium,species,0.00043636739583658514,fraction_reads,0.0,13,10
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1521,1521,                  Ruminiclostridium cellulolyticum,Ruminiclostridium cellulolyticum,species,0.0003356672275666039,fraction_reads,0.0,10,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,884684,884684,                  Mageeibacillus indolicus,Mageeibacillus indolicus,species,0.00026853378205328313,fraction_reads,0.0,8,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,2041044,2041044,                  Eubacterium maltosivorans,Eubacterium maltosivorans,species,0.00849238085743508,fraction_reads,0.01,253,253
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1736,1736,                  Eubacterium limosum,Eubacterium limosum,species,0.00594130992792889,fraction_reads,0.01,177,177
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,53442,53442,                  Eubacterium callanderi,Eubacterium callanderi,species,0.001107701850969793,fraction_reads,0.0,33,33
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,33952,33952,                  Acetobacterium woodii,Acetobacterium woodii,species,0.002718904543289492,fraction_reads,0.0,81,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,51515,51515,                  Dehalobacterium formicoaceticum,Dehalobacterium formicoaceticum,species,0.003088138493612756,fraction_reads,0.0,92,92
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,1563,1563,                  Desulfosporosinus orientis,Desulfosporosinus orientis,species,0.0013091021875097555,fraction_reads,0.0,39,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,885581,885581,                  Desulfosporosinus acidiphilus,Desulfosporosinus acidiphilus,species,0.0006042010096198871,fraction_reads,0.0,18,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,79209,79209,                  Desulfosporosinus meridiei,Desulfosporosinus meridiei,species,0.00026853378205328313,fraction_reads,0.0,8,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,ont,D6331_Zymo,55583,55583,                  Dehalobacter restrictus,Dehalobacter restrictus,species,0.001107701850969793,fraction_reads,0.0,33,32
