tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.4151,fraction_reads,0.7458,0.4151,0.41509958490041515,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea longicatena,Dorea longicatena,species,0.6746,fraction_reads,0.7458,0.6746,0.6745993254006745,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia luti,Blautia luti,species,0.8644,fraction_reads,0.7458,0.8644,0.8643991356008643,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.5202,fraction_reads,0.7769,0.5202,0.5201994798005202,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.4195,fraction_reads,0.7458,0.4195,0.41949958050041947,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.5867,fraction_reads,0.7458,0.5867,0.5866994133005867,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,1.6015,fraction_reads,0.7458,1.6015,1.6014983985016016,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.693,fraction_reads,0.7458,0.693,0.6929993070006929,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,1.0381,fraction_reads,0.7458,1.0381,1.0380989619010381,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.8234,fraction_reads,0.7458,0.8234,0.8233991766008234,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.9512,fraction_reads,0.7458,0.9512,0.9511990488009512,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.5511,fraction_reads,0.7458,0.5511,0.5510994489005512,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus pittmaniae,Haemophilus pittmaniae,species,0.504,fraction_reads,0.7458,0.504,0.503999496000504,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.6946,fraction_reads,0.7458,0.6946,0.6945993054006945,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.9208,fraction_reads,0.7458,0.9208,0.9207990792009207,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.8299,fraction_reads,0.7458,0.8299,0.8298991701008298,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,301302,301302,Roseburia faecis,Roseburia faecis,species,0.7821,fraction_reads,0.7458,0.7821,0.7820992179007822,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,1.6296,fraction_reads,0.7458,1.6296,1.6295983704016292,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.8441,fraction_reads,0.7769,0.8441,0.8440991559008441,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,342942,342942,Mediterraneibacter glycyrrhizinilyticus,Mediterraneibacter glycyrrhizinilyticus,species,0.7559,fraction_reads,0.7458,0.7559,0.7558992441007559,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,1.4621,fraction_reads,0.839,1.4621,1.4620985379014622,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,1.5152,fraction_reads,0.7458,1.5152,1.5151984848015152,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,1.143,fraction_reads,0.7769,1.143,1.142998857001143,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,410072,410072,Coprococcus comes,Coprococcus comes,species,0.7793,fraction_reads,0.7458,0.7793,0.7792992207007792,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,1.9712,fraction_reads,2.051,1.9712,1.9711980288019713,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,411486,411486,Clostridium sp. M62/1,Clostridium sp. M62/1,species,0.9066,fraction_reads,0.7458,0.9066,0.9065990934009065,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia wexlerae,Blautia wexlerae,species,1.1277,fraction_reads,0.7769,1.1277,1.1276988723011276,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.5096,fraction_reads,0.7458,0.5096,0.5095994904005097,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.9322,fraction_reads,0.7458,0.9322,0.9321990678009322,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.7532,fraction_reads,0.7458,0.7532,0.7531992468007531,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces oris,Actinomyces oris,species,0.7371,fraction_reads,0.7458,0.7371,0.737099262900737,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.6807,fraction_reads,0.7458,0.6807,0.6806993193006806,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,674529,674529,Bacteroides faecis,Bacteroides faecis,species,1.4676,fraction_reads,0.7458,1.4676,1.4675985324014675,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,712411,712411,Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,species,0.7424,fraction_reads,0.7458,0.7424,0.7423992576007423,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.3719,fraction_reads,0.7458,0.3719,0.37189962810037186,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.7958,fraction_reads,0.7458,0.7958,0.7957992042007958,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1160721,1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),species,0.6858,fraction_reads,0.7458,0.6858,0.6857993142006857,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.745,fraction_reads,0.7458,0.745,0.7449992550007449,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.7587,fraction_reads,0.7458,0.7587,0.7586992413007587,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,1.0211,fraction_reads,0.7458,1.0211,1.021098978901021,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1737424,1737424,Blautia massiliensis (ex Durand et al. 2017),Blautia massiliensis (ex Durand et al. 2017),species,0.8983,fraction_reads,0.7769,0.8983,0.8982991017008982,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1796613,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,1.1648,fraction_reads,0.7769,1.1648,1.164798835201165,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1796652,1796652,Turicimonas muris,Turicimonas muris,species,0.6672,fraction_reads,0.7458,0.6672,0.6671993328006671,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,1982626,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.6631,fraction_reads,0.7458,0.6631,0.6630993369006631,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2025876,2025876,Parabacteroides sp. CT06,Parabacteroides sp. CT06,species,1.9136,fraction_reads,1.1498,1.9136,1.9135980864019133,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2108523,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.7222,fraction_reads,0.7458,0.7222,0.7221992778007221,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2109687,2109687,Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,species,0.7671,fraction_reads,0.7458,0.7671,0.767099232900767,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2382163,2382163,Streptococcus koreensis,Streptococcus koreensis,species,0.4643,fraction_reads,0.7458,0.4643,0.4642995357004643,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2585118,2585118,Alistipes communis,Alistipes communis,species,0.7627,fraction_reads,0.7458,0.7627,0.7626992373007627,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2610896,2610896,Streptococcus sp. LPB0220,Streptococcus sp. LPB0220,species,0.5545,fraction_reads,0.839,0.5545,0.5544994455005545,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2682455,2682455,Veillonella orientalis,Veillonella orientalis,species,0.6385,fraction_reads,0.9944,0.6385,0.6384993615006385,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2682456,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.5049,fraction_reads,0.7769,0.5049,0.5048994951005049,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2714355,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.5909,fraction_reads,0.7458,0.5909,0.5908994091005908,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2714358,2714358,Pusillibacter faecalis,Pusillibacter faecalis,species,0.7873,fraction_reads,0.7458,0.7873,0.7872992127007873,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2734112,2734112,Lagaffevirus lagaffe,Lagaffevirus lagaffe,species,0.0237,fraction_reads,1.5848,0.0237,0.0236999763000237,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2735723,2735723,Turicibacter bilis,Turicibacter bilis,species,0.6153,fraction_reads,0.7458,0.6153,0.6152993847006152,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2763667,2763667,Wansuia hejianensis,Wansuia hejianensis,species,0.9125,fraction_reads,0.7458,0.9125,0.9124990875009125,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2763672,2763672,Simiaoa sunii,Simiaoa sunii,species,0.8255,fraction_reads,0.7458,0.8255,0.8254991745008254,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2806443,2806443,Turicibacter sp. TJ11,Turicibacter sp. TJ11,species,0.6126,fraction_reads,0.7458,0.6126,0.6125993874006126,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2847299,2847299,Bacteroides sp. DH3716P,Bacteroides sp. DH3716P,species,2.8767,fraction_reads,1.3984,2.8767,2.876697123302877,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2922857,2922857,Bifidobacterium sp. FKU,Bifidobacterium sp. FKU,species,0.6799,fraction_reads,0.839,0.6799,0.6798993201006798,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929488,2929488,Faecalibacterium sp. IP-1-18,Faecalibacterium sp. IP-1-18,species,0.702,fraction_reads,0.7458,0.702,0.7019992980007018,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929489,2929489,Faecalibacterium sp. IP-3-29,Faecalibacterium sp. IP-3-29,species,0.7803,fraction_reads,0.839,0.7803,0.7802992197007803,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929490,2929490,Faecalibacterium sp. I2-3-92,Faecalibacterium sp. I2-3-92,species,0.8843,fraction_reads,0.9633,0.8843,0.8842991157008842,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929493,2929493,Faecalibacterium sp. I3-3-89,Faecalibacterium sp. I3-3-89,species,0.6506,fraction_reads,0.7458,0.6506,0.6505993494006506,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929494,2929494,Faecalibacterium sp. I4-1-79,Faecalibacterium sp. I4-1-79,species,0.8079,fraction_reads,0.808,0.8079,0.8078991921008077,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2929495,2929495,Faecalibacterium sp. I4-3-84,Faecalibacterium sp. I4-3-84,species,0.7207,fraction_reads,0.7458,0.7207,0.7206992793007208,1.0000010000000001
Sylph,unified,Sylph_unified,simulated,simulated,pacbio,sim_pacbio,2944914,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.6772,fraction_reads,0.7458,0.6772,0.6771993228006772,1.0000010000000001
