tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads,taxRank_raw,norm_abund,classified_fraction
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,636,636,Edwardsiella_tarda,Edwardsiella tarda,species,0.0,abund,0.0,3832140,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,644,644,Aeromonas_hydrophila,Aeromonas hydrophila,species,0.0,abund,0.0,5794768,7,2,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,645,645,Aeromonas_salmonicida,Aeromonas salmonicida,species,0.0,abund,0.0,9774257,1,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,659,659,Photobacterium_phosphoreum,Photobacterium phosphoreum,species,0.0,abund,0.0,4610892,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,669,669,Vibrio_harveyi,Vibrio harveyi,species,0.0,abund,0.0,35550591,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,670,670,Vibrio_parahaemolyticus,Vibrio parahaemolyticus,species,0.0,abund,0.0,8762200,10,4,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,672,672,Vibrio_vulnificus,Vibrio vulnificus,species,0.0,abund,0.0,5896337,2,2,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,674,674,Vibrio_mimicus,Vibrio mimicus,species,0.0,abund,0.0,8617533,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,680,680,Vibrio_campbellii,Vibrio campbellii,species,0.0,abund,0.0,12897918,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,687,687,Vibrio_gazogenes,Vibrio gazogenes,species,0.0,abund,0.0,4761168,4,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,691,691,Vibrio_natriegens,Vibrio natriegens,species,0.0,abund,0.0,10658666,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,718,718,Actinobacillus_equuli,Actinobacillus equuli,species,0.0,abund,0.0,5470882,2,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,726,726,Haemophilus_haemolyticus,Haemophilus haemolyticus,species,0.0,abund,0.0,1946787,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,727,727,Haemophilus_influenzae,Haemophilus influenzae,species,0.0,abund,0.0,5421842,6,3,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,729,729,Haemophilus_parainfluenzae,Haemophilus parainfluenzae,species,0.0,abund,0.0,12010740,11,10,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,731,731,Histophilus_somni,Histophilus somni,species,0.0,abund,0.0,12563243,2,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,732,732,Aggregatibacter_aphrophilus,Aggregatibacter aphrophilus,species,0.0,abund,0.0,2328799,3,3,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,735,735,Haemophilus_parahaemolyticus,Haemophilus parahaemolyticus,species,0.0,abund,0.0,2066394,1,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,738,738,Glaesserella_parasuis,Glaesserella parasuis,species,0.0,abund,0.0,3739171,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,739,739,Aggregatibacter_segnis,Aggregatibacter segnis,species,0.0,abund,0.0,2021576,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,747,747,Pasteurella_multocida,Pasteurella multocida,species,0.0,abund,0.0,5225298,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,774,774,Bartonella_bacilliformis,Bartonella bacilliformis,species,0.0,abund,0.0,1412046,4,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,777,777,Coxiella_burnetii,Coxiella burnetii,species,0.0,abund,0.0,2265736,3,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,782,782,Rickettsia_prowazekii,Rickettsia prowazekii,species,0.0,abund,0.0,1061298,3,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,784,784,Orientia_tsutsugamushi,Orientia tsutsugamushi,species,0.0,abund,0.0,2612335,3,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,817,817,Bacteroides_fragilis,Bacteroides fragilis,species,11.989189999999999,abund,0.1198919,10573790,380501,377931,species,11.99828830201942,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,818,818,Bacteroides_thetaiotaomicron,Bacteroides thetaiotaomicron,species,0.00177,abund,1.77e-05,9954039,59,58,species,0.0017713432095558064,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,820,820,Bacteroides_uniformis,Bacteroides uniformis,species,0.0,abund,0.0,7687856,1,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,821,821,Phocaeicola_vulgatus,Phocaeicola vulgatus,species,0.00511,abund,5.11e-05,10030516,133,133,species,0.005113877853576367,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,823,823,Parabacteroides_distasonis,Parabacteroides distasonis,species,0.0009099999999999999,abund,9.1e-06,5257589,33,33,species,0.0009106905766642844,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,827,827,Campylobacter_ureolyticus,Campylobacter ureolyticus,species,0.0,abund,0.0,1516315,4,4,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,839,839,Prevotella_ruminicola,Prevotella ruminicola,species,0.0,abund,0.0,3504064,2,2,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,847,847,Oxalobacter_formigenes,Oxalobacter formigenes,species,0.0,abund,0.0,4858975,1,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,851,851,Fusobacterium_nucleatum,Fusobacterium nucleatum,species,0.15269000000000002,abund,0.0015269,2597863,108904,108901,species,0.15280587269326332,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,853,853,Faecalibacterium_prausnitzii,Faecalibacterium prausnitzii,species,10.96377,abund,0.1096377,20492434,415990,415607,species,10.97209013595009,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,856,856,Fusobacterium_varium,Fusobacterium varium,species,0.0,abund,0.0,3057471,4,4,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,859,859,Fusobacterium_necrophorum,Fusobacterium necrophorum,species,0.0,abund,0.0,2413491,7,7,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,861,861,Fusobacterium_ulcerans,Fusobacterium ulcerans,species,0.0,abund,0.0,3378483,2,2,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,880,880,Maridesulfovibrio_salexigens,Maridesulfovibrio salexigens,species,0.0,abund,0.0,4263182,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,894,894,Desulfobulbus_propionicus,Desulfobulbus propionicus,species,0.0,abund,0.0,3834557,1,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,926,926,Thiomonas_intermedia,Thiomonas intermedia,species,0.0,abund,0.0,3325550,2,2,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,945,945,Ehrlichia_chaffeensis,Ehrlichia chaffeensis,species,0.0,abund,0.0,1139103,6,0,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,948,948,Anaplasma_phagocytophilum,Anaplasma phagocytophilum,species,0.0,abund,0.0,1489613,2,1,species,0.0,0.9992417
Centrifuger,default,Centrifuger_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,979,979,Cellulophaga_lytica,Cellulophaga lytica,species,0.0,abund,0.0,3724980,5,1,species,0.0,0.9992417
