taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
375	375	Bradyrhizobium japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	9207384	1812	250	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
376	376	Bradyrhizobium sp.	Bradyrhizobium sp.	species	0.0	abund	0.0	7547693	561	302	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
380	380	Sinorhizobium fredii	Sinorhizobium fredii	species	0.0	abund	0.0	6924988	2114	389	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
381	381	Mesorhizobium loti	Mesorhizobium loti	species	0.0	abund	0.0	7481739	1675	652	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
382	382	Sinorhizobium meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	7082772	2414	804	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
384	384	Rhizobium leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	9364981	5443	1740	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
396	396	Rhizobium phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	6665454	1300	130	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
398	398	Rhizobium tropici	Rhizobium tropici	species	0.0	abund	0.0	6686334	425	196	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
399	399	Neorhizobium galegae	Neorhizobium galegae	species	0.0	abund	0.0	6434105	1073	460	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
405	405	Methylobacillus flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	2971517	196	121	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
408	408	Methylobacterium extorquens	Methylobacterium extorquens	species	0.0	abund	0.0	8218505	2702	698	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
414	414	Methylococcus capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	3304561	504	323	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
421	421	Methylomonas methanica	Methylomonas methanica	species	0.0	abund	0.0	5051681	318	217	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
426	426	Methylosinus trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5183433	603	396	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
435	435	Acetobacter aceti	Acetobacter aceti	species	0.0	abund	0.0	3725037	386	181	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
438	438	Acetobacter pasteurianus	Acetobacter pasteurianus	species	0.0	abund	0.0	3590557	1024	191	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
442	442	Gluconobacter oxydans	Gluconobacter oxydans	species	0.0	abund	0.0	4181963	870	157	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
446	446	Legionella pneumophila	Legionella pneumophila	species	0.0	abund	0.0	12363603	1086	400	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
449	449	Legionella hackeliae	Legionella hackeliae	species	0.0	abund	0.0	3570857	144	104	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
450	450	Legionella longbeachae	Legionella longbeachae	species	0.0	abund	0.0	4149158	479	74	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
451	451	Tatlockia micdadei	Tatlockia micdadei	species	0.0	abund	0.0	9836958	365	28	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
452	452	Legionella spiritensis	Legionella spiritensis	species	0.0	abund	0.0	6755735	249	61	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
454	454	Legionella israelensis	Legionella israelensis	species	0.0	abund	0.0	9344693	246	91	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
456	456	Legionella jordanis	Legionella jordanis	species	0.0	abund	0.0	3133723	165	117	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
470	470	Acinetobacter baumannii	Acinetobacter baumannii	species	0.0	abund	0.0	4233127	1489	474	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
471	471	Acinetobacter calcoaceticus	Acinetobacter calcoaceticus	species	0.0	abund	0.0	8050108	175	93	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
476	476	Moraxella bovis	Moraxella bovis	species	0.0	abund	0.0	2911207	113	90	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
480	480	Moraxella catarrhalis	Moraxella catarrhalis	species	0.0	abund	0.0	1863286	289	143	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
483	483	Neisseria cinerea	Neisseria cinerea	species	0.0	abund	0.0	1832904	205	66	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
484	484	Neisseria flavescens	Neisseria flavescens	species	0.0	abund	0.0	2231882	152	46	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
485	485	Neisseria gonorrhoeae	Neisseria gonorrhoeae	species	0.0	abund	0.0	2216159	591	84	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
486	486	Neisseria lactamica	Neisseria lactamica	species	0.0	abund	0.0	2220606	633	118	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
487	487	Neisseria meningitidis	Neisseria meningitidis	species	0.0	abund	0.0	2222288	1169	184	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
488	488	Neisseria mucosa	Neisseria mucosa	species	0.0	abund	0.0	2783943	192	67	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
489	489	Neisseria polysaccharea	Neisseria polysaccharea	species	0.0	abund	0.0	2024930	156	41	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
492	492	Neisseria animalis	Neisseria animalis	species	0.0	abund	0.0	4477875	620	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
493	493	Neisseria canis	Neisseria canis	species	0.0	abund	0.0	2569389	230	141	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
495	495	Neisseria elongata	Neisseria elongata	species	0.0	abund	0.0	2253031	1206	182	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
500	500	Thermomicrobium roseum	Thermomicrobium roseum	species	0.0	abund	0.0	2920744	227	157	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
504	504	Kingella kingae	Kingella kingae	species	0.0	abund	0.0	4021433	160	70	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
511	511	Alcaligenes faecalis	Alcaligenes faecalis	species	0.0	abund	0.0	32768163	1399	479	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
518	518	Bordetella bronchiseptica	Bordetella bronchiseptica	species	0.0	abund	0.0	5231793	2306	170	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
519	519	Bordetella parapertussis	Bordetella parapertussis	species	0.0	abund	0.0	4836562	772	52	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
520	520	Bordetella pertussis	Bordetella pertussis	species	0.0	abund	0.0	4781978	205	11	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
521	521	Bordetella avium	Bordetella avium	species	0.0	abund	0.0	3732255	861	65	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
524	524	Acidiphilium cryptum	Acidiphilium cryptum	species	0.0	abund	0.0	3963080	473	90	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
529	529	Ochrobactrum anthropi	Ochrobactrum anthropi	species	0.0	abund	0.0	5205777	1090	244	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
533	533	Beijerinckia indica	Beijerinckia indica	species	0.0	abund	0.0	4418616	226	135	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
536	536	Chromobacterium violaceum	Chromobacterium violaceum	species	0.0	abund	0.0	4751080	2054	150	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
539	539	Eikenella corrodens	Eikenella corrodens	species	0.0	abund	0.0	4651055	443	185	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuge	default	Centrifuge_default
