taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
52	52	Chondromyces_crocatus	Chondromyces crocatus	species	0.0	abund	0.0	11193550	562	562	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
56	56	Sorangium_cellulosum	Sorangium cellulosum	species	0.0	abund	0.0	17333149	2197	2028	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
61	61	Vitreoscilla_stercoraria	Vitreoscilla stercoraria	species	0.0	abund	0.0	2638392	40	40	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
63	63	Vitreoscilla_filiformis	Vitreoscilla filiformis	species	0.0	abund	0.0	3767175	112	111	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
69	69	Lysobacter_enzymogenes	Lysobacter enzymogenes	species	0.0	abund	0.0	11220614	1092	805	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
72	72	Simonsiella_muelleri	Simonsiella muelleri	species	0.0	abund	0.0	2431675	27	16	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
94	94	Stella_humosa	Stella humosa	species	0.0	abund	0.0	5739417	355	354	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
104	104	Cyclobacterium_marinum	Cyclobacterium marinum	species	0.0	abund	0.0	6121867	117	117	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
106	106	Runella_slithyformis	Runella slithyformis	species	0.0	abund	0.0	6638891	181	181	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
114	114	Gemmata_obscuriglobus	Gemmata obscuriglobus	species	0.0	abund	0.0	8869928	683	650	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
119	119	Rubinisphaera_brasiliensis	Rubinisphaera brasiliensis	species	0.0	abund	0.0	5997858	107	107	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
120	120	Planctopirus_limnophila	Planctopirus limnophila	species	0.0	abund	0.0	5451312	85	85	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
122	122	Gimesia_maris	Gimesia maris	species	0.0	abund	0.0	7791598	274	171	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
125	125	Pirellula_staleyi	Pirellula staleyi	species	0.0	abund	0.0	6186367	204	204	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
128	128	Isosphaera_pallida	Isosphaera pallida	species	0.0	abund	0.0	5441947	202	201	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
134	134	Methylocystis_parvus	Methylocystis parvus	species	0.0	abund	0.0	4453638	311	294	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
139	139	Borreliella_burgdorferi	Borreliella burgdorferi	species	0.0	abund	0.0	1493728	52	39	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
140	140	Borrelia_hermsii	Borrelia hermsii	species	0.0	abund	0.0	1168923	30	4	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
141	141	Borrelia_parkeri	Borrelia parkeri	species	0.0	abund	0.0	1165943	7	6	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
142	142	Borrelia_turicatae	Borrelia turicatae	species	0.0	abund	0.0	1474721	8	1	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
143	143	Borrelia_anserina	Borrelia anserina	species	0.0	abund	0.0	912063	33	0	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
144	144	Borrelia_coriaceae	Borrelia coriaceae	species	0.0	abund	0.0	1649589	42	42	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
154	154	Spirochaeta_thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	2454422	319	266	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
158	158	Treponema_denticola	Treponema denticola	species	0.0	abund	0.0	5434457	756	386	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
159	159	Brachyspira_hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	5275684	163	50	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
162	162	Treponema_phagedenis	Treponema phagedenis	species	0.0	abund	0.0	13243312	340	55	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
167	167	Treponema_succinifaciens	Treponema succinifaciens	species	0.00038	abund	3.8e-06	2792878	299	299	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
172	172	Leptospira_biflexa	Leptospira biflexa	species	0.0	abund	0.0	3514958	57	1	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
173	173	Leptospira_interrogans	Leptospira interrogans	species	0.0	abund	0.0	7213989	274	69	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
174	174	Leptospira_borgpetersenii	Leptospira borgpetersenii	species	0.0	abund	0.0	12816476	103	12	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
180	180	Leptospirillum_ferrooxidans	Leptospirillum ferrooxidans	species	0.0	abund	0.0	2540165	65	65	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
192	192	Azospirillum_brasilense	Azospirillum brasilense	species	0.0	abund	0.0	14352782	905	513	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
193	193	Azospirillum_lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	4066570	254	252	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
195	195	Campylobacter_coli	Campylobacter coli	species	0.01216	abund	0.0001216	2998663	987	193	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
196	196	Campylobacter_fetus	Campylobacter fetus	species	0.00023	abund	2.3e-06	2979227	139	105	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
197	197	Campylobacter_jejuni	Campylobacter jejuni	species	0.00034	abund	3.4e-06	3360036	287	155	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
198	198	Campylobacter_hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	1668200	52	45	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
199	199	Campylobacter_concisus	Campylobacter concisus	species	0.0	abund	0.0	5573110	361	260	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
200	200	Campylobacter_curvus	Campylobacter curvus	species	0.0	abund	0.0	1938585	99	0	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
201	201	Campylobacter_lari	Campylobacter lari	species	0.0	abund	0.0	1426313	192	126	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
202	202	Campylobacter_mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1741395	84	21	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
203	203	Campylobacter_rectus	Campylobacter rectus	species	0.0	abund	0.0	2498985	103	0	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
204	204	Campylobacter_showae	Campylobacter showae	species	0.0	abund	0.0	2111364	129	126	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
206	206	Campylobacter_sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1564776	152	67	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
210	210	Helicobacter_pylori	Helicobacter pylori	species	0.0	abund	0.0	2727064	742	309	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
212	212	Helicobacter_acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	1497104	24	24	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
213	213	Helicobacter_cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	2853066	191	84	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
214	214	Helicobacter_felis	Helicobacter felis	species	0.0	abund	0.0	1654137	51	51	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
217	217	Helicobacter_mustelae	Helicobacter mustelae	species	0.0	abund	0.0	1524063	25	0	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
227	227	Pseudoalteromonas_carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	4548410	27	27	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
235	235	Brucella_abortus	Brucella abortus	species	0.0	abund	0.0	3259609	4	3	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
236	236	Brucella_ovis	Brucella ovis	species	0.0	abund	0.0	3270113	1	1	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
238	238	Elizabethkingia_meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	3989186	315	55	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
246	246	Chryseobacterium_balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	4787482	119	118	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
247	247	Empedobacter_brevis	Empedobacter brevis	species	0.0	abund	0.0	3672495	124	64	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
250	250	Chryseobacterium_gleum	Chryseobacterium gleum	species	0.0	abund	0.0	5473996	131	130	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
253	253	Chryseobacterium_indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	5176564	558	334	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
254	254	Chryseobacterium_indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	8144275	254	224	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
256	256	Myroides_odoratus	Myroides odoratus	species	0.0	abund	0.0	8196461	148	139	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
258	258	Sphingobacterium_spiritivorum	Sphingobacterium spiritivorum	species	0.0	abund	0.0	15381790	385	309	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
259	259	Sphingobacterium_thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	5906941	207	207	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
263	263	Francisella_tularensis	Francisella tularensis	species	0.0	abund	0.0	2164021	90	31	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
266	266	Paracoccus_denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	5178165	229	48	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
271	271	Thermus_aquaticus	Thermus aquaticus	species	0.0	abund	0.0	2283263	189	189	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
274	274	Thermus_thermophilus	Thermus thermophilus	species	0.0	abund	0.0	3873789	521	183	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
277	277	Meiothermus_ruber	Meiothermus ruber	species	3.9999999999999996e-05	abund	4e-07	3073437	155	155	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
285	285	Comamonas_testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	6002654	144	39	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
287	287	Pseudomonas_aeruginosa	Pseudomonas aeruginosa	species	0.01669	abund	0.0001669	11221436	19716	17752	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
288	288	Pseudoalteromonas_atlantica	Pseudoalteromonas atlantica	species	0.0	abund	0.0	3636556	2	2	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
290	290	[Pseudomonas]_carboxydohydrogena	[Pseudomonas]_carboxydohydrogena	species	0.0	abund	0.0	3251556	131	131	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
292	292	Burkholderia_cepacia	Burkholderia cepacia	species	0.0	abund	0.0	7832977	703	415	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
293	293	Brevundimonas_diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	3498094	283	273	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
294	294	Pseudomonas_fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	8213379	1223	1087	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
296	296	Pseudomonas_fragi	Pseudomonas fragi	species	0.00132	abund	1.32e-05	5332393	760	526	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
297	297	Hydrogenophilus_thermoluteolus	Hydrogenophilus thermoluteolus	species	0.0	abund	0.0	2278861	67	67	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
298	298	Pseudomonas_marginalis	Pseudomonas marginalis	species	0.0	abund	0.0	6999757	331	293	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
300	300	Pseudomonas_mendocina	Pseudomonas mendocina	species	0.0	abund	0.0	5520986	669	510	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
301	301	Pseudomonas_oleovorans	Pseudomonas oleovorans	species	0.0	abund	0.0	4674525	71	65	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
303	303	Pseudomonas_putida	Pseudomonas putida	species	0.0	abund	0.0	7014267	1794	1245	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
305	305	Ralstonia_solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	27980814	811	322	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
316	316	Stutzerimonas_stutzeri	Stutzerimonas stutzeri	species	1.9999999999999998e-05	abund	2e-07	4627035	1381	1057	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
317	317	Pseudomonas_syringae	Pseudomonas syringae	species	0.0	abund	0.0	6780025	667	326	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
329	329	Ralstonia_pickettii	Ralstonia pickettii	species	0.0	abund	0.0	4814858	270	269	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
337	337	Burkholderia_glumae	Burkholderia glumae	species	0.0	abund	0.0	55874346	593	28	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
339	339	Xanthomonas_campestris	Xanthomonas campestris	species	0.0	abund	0.0	6632086	744	340	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
343	343	Xanthomonas_translucens	Xanthomonas translucens	species	0.0	abund	0.0	7919519	723	239	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
346	346	Xanthomonas_citri	Xanthomonas citri	species	0.0	abund	0.0	9542591	362	78	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
347	347	Xanthomonas_oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	9934092	359	73	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
353	353	Azotobacter_chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	5095708	368	261	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
354	354	Azotobacter_vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	5309475	245	0	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
358	358	Agrobacterium_tumefaciens	Agrobacterium tumefaciens	species	0.0	abund	0.0	19621376	1350	827	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
359	359	Agrobacterium_rhizogenes	Agrobacterium rhizogenes	species	0.0	abund	0.0	7104616	103	73	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
373	373	Agrobacterium_vitis	Agrobacterium vitis	species	0.0	abund	0.0	5563268	175	130	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
375	375	Bradyrhizobium_japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	9944287	367	248	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
376	376	Bradyrhizobium_sp.	Bradyrhizobium_sp.	species	0.0	abund	0.0	7516645	129	129	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
380	380	Sinorhizobium_fredii	Sinorhizobium fredii	species	0.0	abund	0.0	6813913	425	271	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
381	381	Mesorhizobium_loti	Mesorhizobium loti	species	0.0	abund	0.0	7280679	158	158	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
382	382	Sinorhizobium_meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	13118939	628	198	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
384	384	Rhizobium_leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	6969849	1946	1278	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
396	396	Rhizobium_phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	47164014	266	156	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
398	398	Rhizobium_tropici	Rhizobium tropici	species	0.0	abund	0.0	6977378	160	156	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
399	399	Neorhizobium_galegae	Neorhizobium galegae	species	0.0	abund	0.0	6298826	658	492	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
405	405	Methylobacillus_flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	2965751	92	91	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
408	408	Methylorubrum_extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	7152149	891	602	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
410	410	Methylobacterium_organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	5218699	263	263	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
414	414	Methylococcus_capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	6630848	254	78	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
421	421	Methylomonas_methanica	Methylomonas methanica	species	0.0	abund	0.0	5030678	123	123	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
426	426	Methylosinus_trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5010724	517	456	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
435	435	Acetobacter_aceti	Acetobacter aceti	species	0.0	abund	0.0	3817660	319	278	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
436	436	Novacetimonas_hansenii	Novacetimonas hansenii	species	0.0	abund	0.0	3522187	147	60	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
438	438	Acetobacter_pasteurianus	Acetobacter pasteurianus	species	0.0	abund	0.0	3049922	85	59	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
442	442	Gluconobacter_oxydans	Gluconobacter oxydans	species	0.0	abund	0.0	3300105	273	110	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
446	446	Legionella_pneumophila	Legionella pneumophila	species	0.0	abund	0.0	12645427	123	42	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
449	449	Legionella_hackeliae	Legionella hackeliae	species	0.0	abund	0.0	3529284	63	63	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
450	450	Legionella_longbeachae	Legionella longbeachae	species	0.0	abund	0.0	6089763	114	74	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
451	451	Tatlockia_micdadei	Tatlockia micdadei	species	0.0	abund	0.0	6456263	69	23	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
452	452	Legionella_spiritensis	Legionella spiritensis	species	0.0	abund	0.0	3373838	75	35	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
454	454	Legionella_israelensis	Legionella israelensis	species	0.0	abund	0.0	3213130	107	72	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
456	456	Legionella_jordanis	Legionella jordanis	species	0.0	abund	0.0	3105891	63	63	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
470	470	Acinetobacter_baumannii	Acinetobacter baumannii	species	0.0	abund	0.0	12866776	552	254	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
471	471	Acinetobacter_calcoaceticus	Acinetobacter calcoaceticus	species	0.0	abund	0.0	7789158	114	88	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
476	476	Moraxella_bovis	Moraxella bovis	species	0.0	abund	0.0	22490922	99	9	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
478	478	Moraxella_nonliquefaciens	Moraxella nonliquefaciens	species	0.0	abund	0.0	2301145	37	1	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
480	480	Moraxella_catarrhalis	Moraxella catarrhalis	species	0.0	abund	0.0	5632430	61	19	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
483	483	Neisseria_cinerea	Neisseria cinerea	species	0.0	abund	0.0	1820296	66	62	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
484	484	Neisseria_flavescens	Neisseria flavescens	species	0.0	abund	0.0	2214199	38	38	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
485	485	Neisseria_gonorrhoeae	Neisseria gonorrhoeae	species	0.0	abund	0.0	7500826	94	62	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
486	486	Neisseria_lactamica	Neisseria lactamica	species	0.0	abund	0.0	2191949	57	38	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
487	487	Neisseria_meningitidis	Neisseria meningitidis	species	0.0	abund	0.0	6985620	180	50	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
488	488	Neisseria_mucosa	Neisseria mucosa	species	0.0	abund	0.0	2761471	67	67	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
490	490	Neisseria_sicca	Neisseria sicca	species	0.0	abund	0.0	2556815	72	71	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
492	492	Neisseria_animalis	Neisseria animalis	species	0.0	abund	0.0	2225962	86	6	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
493	493	Neisseria_canis	Neisseria canis	species	0.0	abund	0.0	2549195	112	112	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
495	495	Neisseria_elongata	Neisseria elongata	species	0.0	abund	0.0	2379595	247	132	species	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	default	Centrifuger_default
