taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
326319	326319	                    Dokdonia	Dokdonia	genus	0.0	abund	0.0	21	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
290174	290174	                    Aquimarina	Aquimarina	genus	0.0	abund	0.0	20	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
444459	444459	                    Flagellimonas	Flagellimonas	genus	0.0	abund	0.0	19	8	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
561367	561367	                    Salinimicrobium	Salinimicrobium	genus	0.0	abund	0.0	19	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1649495	1649495	                    Seonamhaeicola	Seonamhaeicola	genus	0.0	abund	0.0	18	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
252306	252306	                    Robiginitalea	Robiginitalea	genus	0.0	abund	0.0	18	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
225842	225842	                    Formosa	Formosa	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
363408	363408	                    Nonlabens	Nonlabens	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
3400365	3400365	                    Allotamlana	Allotamlana	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
221065	221065	                    Kordia	Kordia	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
291183	291183	                    Lacinutrix	Lacinutrix	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
143222	143222	                    Salegentibacter	Salegentibacter	genus	0.0	abund	0.0	9	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
112040	112040	                    Zobellia	Zobellia	genus	0.0	abund	0.0	9	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
111500	111500	                    Allomuricauda	Allomuricauda	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
283735	283735	                    Leeuwenhoekiella	Leeuwenhoekiella	genus	0.0	abund	0.0	8	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
261827	261827	                    Algibacter	Algibacter	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
369400	369400	                    Flaviramulus	Flaviramulus	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1204360	1204360	                    Siansivirga	Siansivirga	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1209327	1209327	                    Flavivirga	Flavivirga	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
444051	444051	                    Mesoflavibacter	Mesoflavibacter	genus	0.0	abund	0.0	7	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2049301	2049301	                    Changchengzhania	Changchengzhania	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
153265	153265	                    Aequorivita	Aequorivita	genus	0.0	abund	0.0	6	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
343334	343334	                    Costertonia	Costertonia	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
358023	358023	                    Lutibacter	Lutibacter	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2822394	2822394	                    Patiriisocius	Patiriisocius	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2700084	2700084	                    Urechidicola	Urechidicola	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2953860	2953860	                    Candidatus Arcticimaribacter	Candidatus Arcticimaribacter	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1434045	1434045	                    Sinomicrobium	Sinomicrobium	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1211036	1211036	                    Mangrovimonas	Mangrovimonas	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
216431	216431	                    Croceibacter	Croceibacter	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
561555	561555	                    Zhouia	Zhouia	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
336276	336276	                    Olleya	Olleya	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2967089	2967089	                    Abyssalbus	Abyssalbus	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2715289	2715289	                    Amniculibacterium	Amniculibacterium	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
49277	49277	                    Psychroserpens	Psychroserpens	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2861660	2861660	                    Pseudalgibacter	Pseudalgibacter	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2045416	2045416	                    Oceanihabitans	Oceanihabitans	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2987594	2987594	                    Rasiella	Rasiella	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2706948	2706948	                    Aureibaculum	Aureibaculum	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2893197	2893197	                    Aegicerativicinus	Aegicerativicinus	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
379070	379070	                    Gilvibacter	Gilvibacter	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
387658	387658	                    Marixanthomonas	Marixanthomonas	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2831916	2831916	                    Pukyongia	Pukyongia	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
59732	59732	                      Chryseobacterium	Chryseobacterium	genus	0.02	abund	0.02	350	68	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2782231	2782231	                      Kaistella	Kaistella	genus	0.0	abund	0.0	93	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2782229	2782229	                      Epilithonimonas	Epilithonimonas	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
28250	28250	                    Ornithobacterium	Ornithobacterium	genus	0.0	abund	0.0	43	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
501783	501783	                    Cloacibacterium	Cloacibacterium	genus	0.0	abund	0.0	37	34	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
308865	308865	                    Elizabethkingia	Elizabethkingia	genus	0.0	abund	0.0	36	7	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
59734	59734	                    Empedobacter	Empedobacter	genus	0.0	abund	0.0	19	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
34084	34084	                    Riemerella	Riemerella	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1433995	1433995	                    Cruoricaptor	Cruoricaptor	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1778601	1778601	                    Apibacter	Apibacter	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1013	1013	                    Weeksella	Weeksella	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
59735	59735	                    Bergeyella	Bergeyella	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
34098	34098	                    Blattabacterium	Blattabacterium	genus	0.0	abund	0.0	25	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2828338	2828338	                    Croceimicrobium	Croceimicrobium	genus	0.0	abund	0.0	23	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
267986	267986	                    Owenweeksia	Owenweeksia	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
332102	332102	                    Fluviicola	Fluviicola	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2975260	2975260	                    Parvicella	Parvicella	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
89966	89966	                    Hymenobacter	Hymenobacter	genus	0.01	abund	0.01	195	22	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
299566	299566	                    Adhaeribacter	Adhaeribacter	genus	0.01	abund	0.01	128	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
323449	323449	                    Pontibacter	Pontibacter	genus	0.0	abund	0.0	35	1	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1379908	1379908	                    Rufibacter	Rufibacter	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1649474	1649474	                    Nibribacter	Nibribacter	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
390846	390846	                    Echinicola	Echinicola	genus	0.0	abund	0.0	90	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
246875	246875	                    Algoriphagus	Algoriphagus	genus	0.0	abund	0.0	79	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
68288	68288	                    Cyclobacterium	Cyclobacterium	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
280472	280472	                    Aquiflexum	Aquiflexum	genus	0.0	abund	0.0	5	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
232244	232244	                    Belliella	Belliella	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1511649	1511649	                    Mongoliitalea	Mongoliitalea	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
107	107	                    Spirosoma	Spirosoma	genus	0.0	abund	0.0	79	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
978	978	                    Cytophaga	Cytophaga	genus	0.0	abund	0.0	59	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1077254	1077254	                    Tunicatimonas	Tunicatimonas	genus	0.0	abund	0.0	85	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1522128	1522128	                    Catalinimonas	Catalinimonas	genus	0.0	abund	0.0	9	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1001222	1001222	                    Porifericola	Porifericola	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
120831	120831	                    Dyadobacter	Dyadobacter	genus	0.0	abund	0.0	42	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2674996	2674996	                    Tellurirhabdus	Tellurirhabdus	genus	0.0	abund	0.0	38	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
105	105	                    Runella	Runella	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
332157	332157	                    Larkinella	Larkinella	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
869806	869806	                    Marivirga	Marivirga	genus	0.0	abund	0.0	79	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
3051458	3051458	                    Chondrinema	Chondrinema	genus	0.0	abund	0.0	36	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
59739	59739	                    Flammeovirga	Flammeovirga	genus	0.0	abund	0.0	19	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1649461	1649461	                    Imperialibacter	Imperialibacter	genus	0.0	abund	0.0	6	5	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
396811	396811	                    Fulvivirga	Fulvivirga	genus	0.0	abund	0.0	36	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1433993	1433993	                    Chryseolinea	Chryseolinea	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
312278	312278	                    Emticicia	Emticicia	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2975149	2975149	                    Marinilongibacter	Marinilongibacter	genus	0.0	abund	0.0	3	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
319458	319458	                    Leadbetterella	Leadbetterella	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2173039	2173039	                    Arcticibacterium	Arcticibacterium	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1097443	1097443	                    Aureibacter	Aureibacter	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
59740	59740	                    Persicobacter	Persicobacter	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
455076	455076	                    Rhodocytophaga	Rhodocytophaga	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1937972	1937972	                    Bernardetia	Bernardetia	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
156993	156993	                    Reichenbachiella	Reichenbachiella	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
447678	447678	                    Ekhidna	Ekhidna	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2858886	2858886	                    Mangrovivirga	Mangrovivirga	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
273135	273135	                    Candidatus Cardinium	Candidatus Cardinium	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2676247	2676247	                    Aquirufa	Aquirufa	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
84567	84567	                    Pedobacter	Pedobacter	genus	0.01	abund	0.01	280	3	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
28453	28453	                    Sphingobacterium	Sphingobacterium	genus	0.01	abund	0.01	165	35	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
423349	423349	                    Mucilaginibacter	Mucilaginibacter	genus	0.01	abund	0.01	150	12	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
376469	376469	                    Olivibacter	Olivibacter	genus	0.01	abund	0.01	130	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1288026	1288026	                    Arcticibacter	Arcticibacter	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1773450	1773450	                    Anseongella	Anseongella	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
929509	929509	                    Solitalea	Solitalea	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1649482	1649482	                    Pseudopedobacter	Pseudopedobacter	genus	0.0	abund	0.0	1	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
3088889	3088889	                    Aurantibacillus	Aurantibacillus	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
79328	79328	                    Chitinophaga	Chitinophaga	genus	0.01	abund	0.01	328	4	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
1769012	1769012	                    Arachidicoccus	Arachidicoccus	genus	0.0	abund	0.0	93	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
3389990	3389990	                    Mycovorax	Mycovorax	genus	0.0	abund	0.0	79	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
379899	379899	                    Niabella	Niabella	genus	0.0	abund	0.0	40	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
2698688	2698688	                    Paraflavitalea	Paraflavitalea	genus	0.0	abund	0.0	16	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
354354	354354	                    Niastella	Niastella	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	pacbio	Kraken2	default	Kraken2_default
