taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	numReads	numDirectReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
2913017	2913017	                    Aggregatimonas	Aggregatimonas	genus	0.0	abund	0.0	29	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
283785	283785	                    Bizionia	Bizionia	genus	0.0	abund	0.0	28	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2918913	2918913	                    Pontimicrobium	Pontimicrobium	genus	0.0	abund	0.0	26	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1649460	1649460	                    Hwangdonia	Hwangdonia	genus	0.0	abund	0.0	22	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2715289	2715289	                    Amniculibacterium	Amniculibacterium	genus	0.0	abund	0.0	22	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2893197	2893197	                    Aegicerativicinus	Aegicerativicinus	genus	0.0	abund	0.0	21	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2953860	2953860	                    Candidatus Arcticimaribacter	Candidatus Arcticimaribacter	genus	0.0	abund	0.0	20	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3400368	3400368	                    Pseudotamlana	Pseudotamlana	genus	0.0	abund	0.0	18	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
379070	379070	                    Gilvibacter	Gilvibacter	genus	0.0	abund	0.0	17	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
379068	379068	                    Galbibacter	Galbibacter	genus	0.0	abund	0.0	17	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
389486	389486	                    Sediminicola	Sediminicola	genus	0.0	abund	0.0	17	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2706948	2706948	                    Aureibaculum	Aureibaculum	genus	0.0	abund	0.0	16	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
561555	561555	                    Zhouia	Zhouia	genus	0.0	abund	0.0	16	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1204360	1204360	                    Siansivirga	Siansivirga	genus	0.0	abund	0.0	16	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2861660	2861660	                    Pseudalgibacter	Pseudalgibacter	genus	0.0	abund	0.0	15	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2700084	2700084	                    Urechidicola	Urechidicola	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1518147	1518147	                    Wenyingzhuangia	Wenyingzhuangia	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
336276	336276	                    Olleya	Olleya	genus	0.0	abund	0.0	14	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1935184	1935184	                    Vaginella	Vaginella	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1165076	1165076	                    Imtechella	Imtechella	genus	0.0	abund	0.0	11	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2049301	2049301	                    Changchengzhania	Changchengzhania	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2967089	2967089	                    Abyssalbus	Abyssalbus	genus	0.0	abund	0.0	10	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
449810	449810	                    Lutimonas	Lutimonas	genus	0.0	abund	0.0	9	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3085669	3085669	                    Paenimyroides	Paenimyroides	genus	0.0	abund	0.0	8	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2907134	2907134	                      Constantimarinum	Constantimarinum	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2987594	2987594	                    Rasiella	Rasiella	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
59732	59732	                      Chryseobacterium	Chryseobacterium	genus	0.01	abund	0.01	3110	363	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2782231	2782231	                      Kaistella	Kaistella	genus	0.0	abund	0.0	552	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2782229	2782229	                      Epilithonimonas	Epilithonimonas	genus	0.0	abund	0.0	132	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
308865	308865	                    Elizabethkingia	Elizabethkingia	genus	0.0	abund	0.0	540	122	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
28250	28250	                    Ornithobacterium	Ornithobacterium	genus	0.0	abund	0.0	476	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
59734	59734	                    Empedobacter	Empedobacter	genus	0.0	abund	0.0	210	9	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2766734	2766734	                    Faecalibacter	Faecalibacter	genus	0.0	abund	0.0	179	41	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
34084	34084	                    Riemerella	Riemerella	genus	0.0	abund	0.0	164	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1778601	1778601	                    Apibacter	Apibacter	genus	0.0	abund	0.0	128	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1433995	1433995	                    Cruoricaptor	Cruoricaptor	genus	0.0	abund	0.0	105	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1013	1013	                    Weeksella	Weeksella	genus	0.0	abund	0.0	74	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
501783	501783	                    Cloacibacterium	Cloacibacterium	genus	0.0	abund	0.0	73	23	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
59735	59735	                    Bergeyella	Bergeyella	genus	0.0	abund	0.0	63	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3088764	3088764	                    Marnyiella	Marnyiella	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
34098	34098	                    Blattabacterium	Blattabacterium	genus	0.0	abund	0.0	243	22	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2828338	2828338	                    Croceimicrobium	Croceimicrobium	genus	0.0	abund	0.0	28	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
267986	267986	                    Owenweeksia	Owenweeksia	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3024544	3024544	                    Paracrocinitomix	Paracrocinitomix	genus	0.0	abund	0.0	16	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
332102	332102	                    Fluviicola	Fluviicola	genus	0.0	abund	0.0	13	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
336809	336809	                    Candidatus Karelsulcia	Candidatus Karelsulcia	genus	0.0	abund	0.0	12	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1940138	1940138	                    Candidatus Walczuchella	Candidatus Walczuchella	genus	0.0	abund	0.0	2	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3228946	3228946	                    Sanyastnella	Sanyastnella	genus	0.0	abund	0.0	7	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2975260	2975260	                    Parvicella	Parvicella	genus	0.0	abund	0.0	6	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1755829	1755829	                    Ichthyobacterium	Ichthyobacterium	genus	0.0	abund	0.0	4	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
89966	89966	                    Hymenobacter	Hymenobacter	genus	0.01	abund	0.01	2942	438	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
323449	323449	                    Pontibacter	Pontibacter	genus	0.0	abund	0.0	539	14	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
299566	299566	                    Adhaeribacter	Adhaeribacter	genus	0.0	abund	0.0	269	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1379908	1379908	                    Rufibacter	Rufibacter	genus	0.0	abund	0.0	82	2	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1649474	1649474	                    Nibribacter	Nibribacter	genus	0.0	abund	0.0	53	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
390846	390846	                    Echinicola	Echinicola	genus	0.0	abund	0.0	503	88	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
246875	246875	                    Algoriphagus	Algoriphagus	genus	0.0	abund	0.0	218	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
68288	68288	                    Cyclobacterium	Cyclobacterium	genus	0.0	abund	0.0	158	1	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
280472	280472	                    Aquiflexum	Aquiflexum	genus	0.0	abund	0.0	147	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
232244	232244	                    Belliella	Belliella	genus	0.0	abund	0.0	119	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1511649	1511649	                    Mongoliitalea	Mongoliitalea	genus	0.0	abund	0.0	18	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
120831	120831	                    Dyadobacter	Dyadobacter	genus	0.0	abund	0.0	504	30	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
105	105	                    Runella	Runella	genus	0.0	abund	0.0	185	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
332157	332157	                    Larkinella	Larkinella	genus	0.0	abund	0.0	158	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2674996	2674996	                    Tellurirhabdus	Tellurirhabdus	genus	0.0	abund	0.0	153	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
861914	861914	                    Fibrella	Fibrella	genus	0.0	abund	0.0	41	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
107	107	                    Spirosoma	Spirosoma	genus	0.0	abund	0.0	889	42	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
978	978	                    Cytophaga	Cytophaga	genus	0.0	abund	0.0	122	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
3051458	3051458	                    Chondrinema	Chondrinema	genus	0.0	abund	0.0	165	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
59739	59739	                    Flammeovirga	Flammeovirga	genus	0.0	abund	0.0	123	5	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1649461	1649461	                    Imperialibacter	Imperialibacter	genus	0.0	abund	0.0	48	14	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
396811	396811	                    Fulvivirga	Fulvivirga	genus	0.0	abund	0.0	224	7	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
1433993	1433993	                    Chryseolinea	Chryseolinea	genus	0.0	abund	0.0	56	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
312278	312278	                    Emticicia	Emticicia	genus	0.0	abund	0.0	125	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
2975149	2975149	                    Marinilongibacter	Marinilongibacter	genus	0.0	abund	0.0	60	0	DYN_0004_D10_report	DYN_0004_D10	illumina	Kraken2	default	Kraken2_default
