taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
59	59	Vitreoscilla	Vitreoscilla	genus	0.0	abund	0.0	3197431	261	256	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
68	68	Lysobacter	Lysobacter	genus	0.0	abund	0.0	4912193	4303	3193	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
71	71	Simonsiella	Simonsiella	genus	0.0	abund	0.0	2469862	31	22	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
75	75	Caulobacter	Caulobacter	genus	0.0	abund	0.0	4714861	2753	2268	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
81	81	Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	4274880	774	597	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
85	85	Hyphomonas	Hyphomonas	genus	0.0	abund	0.0	3626595	781	686	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
88	88	Leptothrix	Leptothrix	genus	0.0	abund	0.0	4909403	263	263	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
93	93	Stella	Stella	genus	0.0	abund	0.0	5832650	236	236	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
96	96	Gallionella	Gallionella	genus	0.0	abund	0.0	3162471	74	74	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
99	99	Ancylobacter	Ancylobacter	genus	0.0	abund	0.0	4669516	1288	1205	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
105	105	Runella	Runella	genus	0.0	abund	0.0	7160977	267	265	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
107	107	Spirosoma	Spirosoma	genus	0.0	abund	0.0	7518434	1410	1314	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
113	113	Gemmata	Gemmata	genus	0.0	abund	0.0	9404403	804	512	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	7613716	488	487	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
123	123	Pirellula	Pirellula	genus	0.0	abund	0.0	6534136	85	85	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	5472964	135	135	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
133	133	Methylocystis	Methylocystis	genus	0.0	abund	0.0	4319188	1444	1158	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
138	138	Borrelia	Borrelia	genus	0.0	abund	0.0	1222305	890	356	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	2772907	359	331	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
157	157	Treponema	Treponema	genus	4.9999999999999996e-05	abund	5e-07	2958505	6410	3881	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
171	171	Leptospira	Leptospira	genus	0.0	abund	0.0	6464084	2563	1580	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	2501401	146	110	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
187	187	Aquaspirillum	Aquaspirillum	genus	0.0	abund	0.0	3962240	102	102	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
191	191	Azospirillum	Azospirillum	genus	0.0	abund	0.0	7397581	5819	3842	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
194	194	Campylobacter	Campylobacter	genus	0.01085	abund	0.0001085	1805972	6435	3719	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
209	209	Helicobacter	Helicobacter	genus	0.0	abund	0.0	1683637	2716	1705	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	6871928	6002	3115	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	4502583	1000	793	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
234	234	Brucella	Brucella	genus	1.9999999999999998e-05	abund	2e-07	3441072	1268	598	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
237	237	Flavobacterium	Flavobacterium	genus	0.0	abund	0.0	4161490	12805	10274	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
262	262	Francisella	Francisella	genus	0.0	abund	0.0	2135135	779	486	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
265	265	Paracoccus	Paracoccus	genus	0.0	abund	0.0	3932461	6806	5226	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
270	270	Thermus	Thermus	genus	0.0	abund	0.0	2283707	1638	901	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	5745823	770	677	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
283	283	Comamonas	Comamonas	genus	0.0	abund	0.0	4878985	3699	2436	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
286	286	Pseudomonas	Pseudomonas	genus	0.00838	abund	8.38e-05	6674888	50330	28108	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
338	338	Xanthomonas	Xanthomonas	genus	0.0	abund	0.0	7270461	7594	3166	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	7113417	882	378	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
357	357	Agrobacterium	Agrobacterium	genus	0.0	abund	0.0	6475970	3317	1894	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	9007056	16657	11364	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
379	379	Rhizobium	Rhizobium	genus	0.0	abund	0.0	6772316	9714	6404	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	2971517	65	65	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
407	407	Methylobacterium	Methylobacterium	genus	0.0	abund	0.0	6591829	5858	4049	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	3952586	1090	683	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
416	416	Methylomonas	Methylomonas	genus	1.9999999999999998e-05	abund	2e-07	4924650	1518	1151	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	4914370	1100	1002	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
429	429	Methylobacter	Methylobacter	genus	0.0	abund	0.0	4940356	159	158	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
434	434	Acetobacter	Acetobacter	genus	0.0	abund	0.0	3339466	1163	970	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
441	441	Gluconobacter	Gluconobacter	genus	0.0	abund	0.0	3150489	468	329	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
445	445	Legionella	Legionella	genus	0.0	abund	0.0	3763512	1494	1169	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
461	461	Fluoribacter	Fluoribacter	genus	0.0	abund	0.0	3822498	42	26	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
469	469	Acinetobacter	Acinetobacter	genus	9.999999999999999e-06	abund	1e-07	4744311	8533	5025	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	4285328	1105	678	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
482	482	Neisseria	Neisseria	genus	5.9999999999999995e-05	abund	6e-07	2482023	3845	2600	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	3207475	628	480	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	2003004	108	108	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	4384438	1203	715	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	6346966	3882	1857	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
522	522	Acidiphilium	Acidiphilium	genus	0.0	abund	0.0	3624984	323	156	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	5359738	171	171	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	4351889	107	107	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	4994089	2657	1309	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	2286282	328	265	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
541	541	Zymomonas	Zymomonas	genus	4.9999999999999996e-05	abund	5e-07	2109999	116	104	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
544	544	Citrobacter	Citrobacter	genus	0.0419	abund	0.000419	6400241	6586	2240	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
547	547	Enterobacter	Enterobacter	genus	0.01488	abund	0.0001488	5474809	6603	3789	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
551	551	Erwinia	Erwinia	genus	9.999999999999999e-06	abund	1e-07	11627113	2334	1021	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
561	561	Escherichia	Escherichia	genus	0.52566	abund	0.0052566	5891761	60451	19689	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
568	568	Hafnia	Hafnia	genus	0.0	abund	0.0	4756301	446	261	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
570	570	Klebsiella	Klebsiella	genus	0.00944	abund	9.44e-05	6678712	8980	5412	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	5909214	558	304	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
581	581	Morganella	Morganella	genus	0.00030000000000000003	abund	3e-06	3799534	616	358	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
583	583	Proteus	Proteus	genus	0.00045	abund	4.5e-06	4458454	1136	667	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
586	586	Providencia	Providencia	genus	0.0	abund	0.0	5021812	1584	658	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
590	590	Salmonella	Salmonella	genus	0.00026000000000000003	abund	2.6e-06	5247608	1634	1344	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
613	613	Serratia	Serratia	genus	0.0	abund	0.0	8295890	4963	2080	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
620	620	Shigella	Shigella	genus	0.0034999999999999996	abund	3.5e-05	5241151	712	566	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	4687160	761	482	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
629	629	Yersinia	Yersinia	genus	9.999999999999999e-06	abund	1e-07	5767271	1420	721	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	3963586	1090	391	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	3887552	552	366	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
642	642	Aeromonas	Aeromonas	genus	0.0	abund	0.0	5847809	7347	3649	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
657	657	Photobacterium	Photobacterium	genus	0.0	abund	0.0	8332875	1572	1347	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
662	662	Vibrio	Vibrio	genus	0.0	abund	0.0	5517093	10042	6036	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	6221373	153	80	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	2799717	567	379	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
724	724	Haemophilus	Haemophilus	genus	0.00051	abund	5.1e-06	2178393	1274	601	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
745	745	Pasteurella	Pasteurella	genus	0.0	abund	0.0	2455027	459	285	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1329177	112	55	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
773	773	Bartonella	Bartonella	genus	0.0	abund	0.0	2783776	2331	1519	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	1667806	265	91	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	1402798	491	281	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
801	801	Symbiopectobacterium	Symbiopectobacterium	genus	0.0	abund	0.0	4942431	155	155	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
810	810	Chlamydia	Chlamydia	genus	0.0	abund	0.0	1241383	356	136	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
816	816	Bacteroides	Bacteroides	genus	34.430640000000004	abund	0.3443064	5799046	5666860	1845203	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.00325	abund	3.25e-05	4215536	2472	2202	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	3843004	142	0	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0033300000000000005	abund	3.33e-05	2362768	9361	9005	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
838	838	Prevotella	Prevotella	genus	0.011739999999999999	abund	0.0001174	3832744	9982	7337	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
841	841	Roseburia	Roseburia	genus	1.0668900000000001	abund	0.0106689	3800853	116108	58080	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	2110355	24	0	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
846	846	Oxalobacter	Oxalobacter	genus	0.14151999999999998	abund	0.0014152	6264851	14124	571	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
848	848	Fusobacterium	Fusobacterium	genus	5.9999999999999995e-05	abund	6e-07	3080410	5640	2709	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2936195	237	236	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
864	864	Pectinatus	Pectinatus	genus	0.0	abund	0.0	2881049	307	292	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1389349	29	3	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
872	872	Desulfovibrio	Desulfovibrio	genus	1.06528	abund	0.0106528	3367701	1389289	1376054	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	3741720	1293	1277	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	3242766	558	558	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
896	896	Desulfococcus	Desulfococcus	genus	1.9999999999999998e-05	abund	2e-07	4455976	232	0	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	7e-05	abund	7e-07	3531203	2002	1838	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
904	904	Acidaminococcus	Acidaminococcus	genus	3.9999999999999996e-05	abund	4e-07	2369164	2924	2164	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
906	906	Megasphaera	Megasphaera	genus	0.00212	abund	2.12e-05	2593285	6069	3932	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	3956949	221	206	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	3364215	445	396	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	3155587	456	451	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2301325	161	158	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
939	939	Hydrogenobacter	Hydrogenobacter	genus	0.0	abund	0.0	1747300	139	63	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
943	943	Ehrlichia	Ehrlichia	genus	0.0	abund	0.0	1236412	213	55	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
953	953	Wolbachia	Wolbachia	genus	0.0	abund	0.0	1506563	1098	689	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
958	958	Bdellovibrio	Bdellovibrio	genus	0.0	abund	0.0	3866309	1178	923	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
963	963	Herbaspirillum	Herbaspirillum	genus	0.0	abund	0.0	5512989	2073	1453	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
970	970	Selenomonas	Selenomonas	genus	0.0	abund	0.0	2543633	8411	7211	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
978	978	Cytophaga	Cytophaga	genus	0.0	abund	0.0	4433218	123	123	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1007	1007	Saprospira	Saprospira	genus	0.0	abund	0.0	4292005	129	85	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1013	1013	Weeksella	Weeksella	genus	0.0	abund	0.0	2272954	69	65	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1016	1016	Capnocytophaga	Capnocytophaga	genus	0.0	abund	0.0	2760780	1308	849	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1021	1021	Beggiatoa	Beggiatoa	genus	0.0	abund	0.0	4266350	45	0	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1030	1030	Thiothrix	Thiothrix	genus	0.0	abund	0.0	4076799	375	272	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1033	1033	Afipia	Afipia	genus	0.0	abund	0.0	4581327	320	277	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1041	1041	Erythrobacter	Erythrobacter	genus	0.0	abund	0.0	3215507	1627	1583	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1051	1051	Ectothiorhodospira	Ectothiorhodospira	genus	0.0	abund	0.0	3478847	381	372	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1056	1056	Thiocapsa	Thiocapsa	genus	0.0	abund	0.0	5688132	292	266	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1060	1060	Rhodobacter	Rhodobacter	genus	0.0	abund	0.0	4029954	565	446	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
1068	1068	Rhodomicrobium	Rhodomicrobium	genus	0.0	abund	0.0	3877068	358	346	genus	DYN_0004_D10_report	DYN_0004_D10	illumina	Centrifuger	unified	Centrifuger_unified
