taxid_raw	taxid	name_raw	name	rank	value	value_type	tax_abund_raw	seq_abund_raw	sample_id	sample_id_core	assay	tool	db_mode	tool_db
105841	105841	Anaerostipes caccae	Anaerostipes caccae	species	0.0024	abund	0.0024	0.0025	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
114527	114527	Mogibacterium diversum	Mogibacterium diversum	species	0.0235	abund	0.0235	0.0131	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
158836	158836	Enterobacter hormaechei	Enterobacter hormaechei	species	0.0158	abund	0.0158	0.0238	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
166486	166486	Roseburia intestinalis	Roseburia intestinalis	species	0.1263	abund	0.1263	0.1629	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
169435	169435	Anaerotruncus colihominis	Anaerotruncus colihominis	species	0.0136	abund	0.0136	0.0151	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
197614	197614	Streptococcus pasteurianus	Streptococcus pasteurianus	species	0.0059	abund	0.0059	0.0043	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
208479	208479	Enterocloster bolteae	Enterocloster bolteae	species	0.8776	abund	0.8776	1.8126	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
214853	214853	Anaerofustis stercorihominis	Anaerofustis stercorihominis	species	0.0321	abund	0.0321	0.0232	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
214856	214856	Alistipes finegoldii	Alistipes finegoldii	species	1.0074	abund	1.0074	1.3073	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
239935	239935	Akkermansia muciniphila	Akkermansia muciniphila	species	47.4141	abund	47.4141	41.1701	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
246787	246787	Bacteroides cellulosilyticus	Bacteroides cellulosilyticus	species	0.3623	abund	0.3623	0.8303	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
261299	261299	Intestinibacter bartlettii	Intestinibacter bartlettii	species	0.0038	abund	0.0038	0.0036	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
291644	291644	Bacteroides salyersiae	Bacteroides salyersiae	species	0.0717	abund	0.0717	0.1253	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
291645	291645	Bacteroides nordii	Bacteroides nordii	species	0.0396	abund	0.0396	0.0681	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
292800	292800	Flavonifractor plautii	Flavonifractor plautii	species	0.2113	abund	0.2113	0.2848	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
301301	301301	Roseburia hominis	Roseburia hominis	species	0.0077	abund	0.0077	0.0084	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
301302	301302	Roseburia faecis	Roseburia faecis	species	0.0468	abund	0.0468	0.05	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
328813	328813	Alistipes onderdonkii	Alistipes onderdonkii	species	1.5274	abund	1.5274	1.5947	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
333367	333367	Enterocloster asparagiformis	Enterocloster asparagiformis	species	0.0099	abund	0.0099	0.0199	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
341220	341220	Lactonifactor longoviformis	Lactonifactor longoviformis	species	0.0055	abund	0.0055	0.0084	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
357276	357276	Phocaeicola dorei	Phocaeicola dorei	species	4.1597	abund	4.1597	7.231	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
418240	418240	Blautia wexlerae	Blautia wexlerae	species	0.0426	abund	0.0426	0.0624	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
438033	438033	Ruminococcus gauvreauii	Ruminococcus gauvreauii	species	0.0032	abund	0.0032	0.0039	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
446660	446660	Adlercreutzia equolifaciens	Adlercreutzia equolifaciens	species	0.0244	abund	0.0244	0.0225	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
460384	460384	Enterocloster lavalensis	Enterocloster lavalensis	species	0.0065	abund	0.0065	0.0132	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
471189	471189	Gordonibacter pamelaeae	Gordonibacter pamelaeae	species	0.0642	abund	0.0642	0.073	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
487174	487174	Barnesiella intestinihominis	Barnesiella intestinihominis	species	0.1445	abund	0.1445	0.1484	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
508460	508460	Cloacibacillus evryensis	Cloacibacillus evryensis	species	0.0238	abund	0.0238	0.0259	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
544580	544580	Actinomyces oris	Actinomyces oris	species	0.0021	abund	0.0021	0.0021	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
544645	544645	Butyricimonas virosa	Butyricimonas virosa	species	0.0393	abund	0.0393	0.0597	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
626932	626932	Alistipes indistinctus	Alistipes indistinctus	species	0.1207	abund	0.1207	0.1177	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
649756	649756	Anaerostipes hadrus	Anaerostipes hadrus	species	0.0047	abund	0.0047	0.0043	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
657323	657323	Ruminococcus sp. SR1/5	Ruminococcus sp. SR1/5	species	0.0107	abund	0.0107	0.0119	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
881260	881260	Enterobacter bugandensis	Enterobacter bugandensis	species	0.0009	abund	0.0009	0.0014	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1287640	1287640	Anaerococcus obesiensis	Anaerococcus obesiensis	species	0.0078	abund	0.0078	0.0046	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1297617	1297617	Intestinimonas butyriciproducens	Intestinimonas butyriciproducens	species	0.1489	abund	0.1489	0.1492	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1468449	1468449	Holdemania massiliensis	Holdemania massiliensis	species	0.0075	abund	0.0075	0.0095	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1472417	1472417	Butyricimonas paravirosa	Butyricimonas paravirosa	species	0.0114	abund	0.0114	0.0201	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1550024	1550024	Ruthenibacterium lactatiformans	Ruthenibacterium lactatiformans	species	2.2748	abund	2.2748	3.1689	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1653434	1653434	Sellimonas intestinalis	Sellimonas intestinalis	species	0.0564	abund	0.0564	0.0574	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1748967	1748967	Citrobacter cronae	Citrobacter cronae	species	0.0142	abund	0.0142	0.0226	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1776392	1776392	Massilimicrobiota timonensis	Massilimicrobiota timonensis	species	0.0408	abund	0.0408	0.0342	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1796635	1796635	Longicatena caecimuris	Longicatena caecimuris	species	0.168	abund	0.168	0.1643	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
1912855	1912855	Faecalimonas umbilicata	Faecalimonas umbilicata	species	0.0043	abund	0.0043	0.004	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2041044	2041044	Eubacterium maltosivorans	Eubacterium maltosivorans	species	0.0588	abund	0.0588	0.077	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2086584	2086584	Massilistercora timonensis	Massilistercora timonensis	species	0.2584	abund	0.2584	0.2256	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2108523	2108523	Lawsonibacter asaccharolyticus	Lawsonibacter asaccharolyticus	species	0.034	abund	0.034	0.0335	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2109687	2109687	Oscillibacter sp. PEA192	Oscillibacter sp. PEA192	species	0.1671	abund	0.1671	0.1749	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2585118	2585118	Alistipes communis	Alistipes communis	species	0.8774	abund	0.8774	0.9132	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2707299	2707299	Adlercreutzia hattorii	Adlercreutzia hattorii	species	0.031	abund	0.031	0.0284	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2714358	2714358	Pusillibacter faecalis	Pusillibacter faecalis	species	0.0214	abund	0.0214	0.0229	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2733656	2733656	Pifdecavirus pv22PfluR64PP	Pifdecavirus pv22PfluR64PP	species	0.0118	abund	0.0118	0.0002	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2734119	2734119	Mushuvirus mushu	Mushuvirus mushu	species	0.0274	abund	0.0274	0.0003	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2735723	2735723	Turicibacter bilis	Turicibacter bilis	species	0.0046	abund	0.0046	0.004	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2763667	2763667	Wansuia hejianensis	Wansuia hejianensis	species	0.0067	abund	0.0067	0.0084	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2763672	2763672	Simiaoa sunii	Simiaoa sunii	species	0.0059	abund	0.0059	0.0067	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2780922	2780922	Solibaculum mannosilyticum	Solibaculum mannosilyticum	species	0.0093	abund	0.0093	0.0075	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2841518	2841518	Christensenella sp. MSJ-20	Christensenella sp. MSJ-20	species	0.0354	abund	0.0354	0.0209	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2877527	2877527	Blautia parvula	Blautia parvula	species	0.1566	abund	0.1566	0.3084	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2878202	2878202	Ruminococcus sp. FMB-CY1	Ruminococcus sp. FMB-CY1	species	0.0081	abund	0.0081	0.0061	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2929488	2929488	Faecalibacterium sp. IP-1-18	Faecalibacterium sp. IP-1-18	species	0.033	abund	0.033	0.0316	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2954545	2954545	Streptococcus sp. FSL W7-1342	Streptococcus sp. FSL W7-1342	species	0.0223	abund	0.0223	0.0154	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2955582	2955582	Carjivirus communis	Carjivirus communis	species	0.0367	abund	0.0367	0.0011	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2956034	2956034	Junduvirus communis	Junduvirus communis	species	0.8774	abund	0.8774	0.0265	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2956053	2956053	Kehishuvirus primarius	Kehishuvirus primarius	species	0.0566	abund	0.0566	0.0018	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
2956060	2956060	Kingevirus communis	Kingevirus communis	species	7.9294	abund	7.9294	0.2302	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
3036926	3036926	Anaerostipes sp. PC18	Anaerostipes sp. PC18	species	0.0012	abund	0.0012	0.0013	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
3079302	3079302	Agathobaculum sp. NTUH-O15-33	Agathobaculum sp. NTUH-O15-33	species	0.0041	abund	0.0041	0.0052	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
3079303	3079303	Intestinibacillus sp. NTUH-41-i26	Intestinibacillus sp. NTUH-41-i26	species	0.0048	abund	0.0048	0.0046	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
3132707	3132707	Alistipes sp. i18-0019-D1	Alistipes sp. i18-0019-D1	species	0.0594	abund	0.0594	0.0731	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
3136601	3136601	Owariibacterium komagatae	Owariibacterium komagatae	species	0.0139	abund	0.0139	0.0158	DYN_0004_D10.fastq	DYN_0004_D10	pacbio	sylph	unified	sylph_unified
287	287	Pseudomonas aeruginosa	Pseudomonas aeruginosa	species	1.1259	abund	1.1259	1.4698	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
539	539	Eikenella corrodens	Eikenella corrodens	species	0.1279	abund	0.1279	0.0562	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
739	739	Aggregatibacter segnis	Aggregatibacter segnis	species	0.0051	abund	0.0051	0.0021	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
817	817	Bacteroides fragilis	Bacteroides fragilis	species	3.6591	abund	3.6591	3.805	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
818	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron	species	0.0203	abund	0.0203	0.0255	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
820	820	Bacteroides uniformis	Bacteroides uniformis	species	11.299	abund	11.299	12.3895	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
821	821	Phocaeicola vulgatus	Phocaeicola vulgatus	species	13.5105	abund	13.5105	14.3318	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
823	823	Parabacteroides distasonis	Parabacteroides distasonis	species	11.6608	abund	11.6608	12.4117	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1303	1303	Streptococcus oralis	Streptococcus oralis	species	0.004	abund	0.004	0.0016	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1322	1322	Blautia hansenii	Blautia hansenii	species	0.0016	abund	0.0016	0.0009	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1328	1328	Streptococcus anginosus	Streptococcus anginosus	species	0.0058	abund	0.0058	0.0023	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1351	1351	Enterococcus faecalis	Enterococcus faecalis	species	0.0009	abund	0.0009	0.0006	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1382	1382	Lancefieldella parvula	Lancefieldella parvula	species	0.0065	abund	0.0065	0.002	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1512	1512	[Clostridium] symbiosum	[Clostridium] symbiosum	species	0.0114	abund	0.0114	0.0121	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1522	1522	[Clostridium] innocuum	[Clostridium] innocuum	species	4.3024	abund	4.3024	3.7461	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1596	1596	Lactobacillus gasseri	Lactobacillus gasseri	species	0.003	abund	0.003	0.0013	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
1624	1624	Ligilactobacillus salivarius	Ligilactobacillus salivarius	species	0.0022	abund	0.0022	0.0009	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
2047	2047	Rothia dentocariosa	Rothia dentocariosa	species	0.0054	abund	0.0054	0.0027	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
28116	28116	Bacteroides ovatus	Bacteroides ovatus	species	0.0036	abund	0.0036	0.0049	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
28117	28117	Alistipes putredinis	Alistipes putredinis	species	0.5085	abund	0.5085	0.2625	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
28118	28118	Odoribacter splanchnicus	Odoribacter splanchnicus	species	0.0034	abund	0.0034	0.003	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
29391	29391	Gemella morbillorum	Gemella morbillorum	species	0.006	abund	0.006	0.0021	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
29466	29466	Veillonella parvula	Veillonella parvula	species	0.0674	abund	0.0674	0.0294	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
33025	33025	Phascolarctobacterium faecium	Phascolarctobacterium faecium	species	2.2517	abund	2.2517	1.0672	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
33038	33038	Mediterraneibacter gnavus	Mediterraneibacter gnavus	species	0.0016	abund	0.0016	0.0011	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
33039	33039	[Ruminococcus] torques	[Ruminococcus] torques	species	0.4438	abund	0.4438	0.2487	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
35703	35703	Citrobacter amalonaticus	Citrobacter amalonaticus	species	0.0039	abund	0.0039	0.0037	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
39950	39950	Dialister pneumosintes	Dialister pneumosintes	species	0.1655	abund	0.1655	0.0423	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
45634	45634	Streptococcus cristatus	Streptococcus cristatus	species	0.0017	abund	0.0017	0.0007	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
46124	46124	Granulicatella adiacens	Granulicatella adiacens	species	0.0066	abund	0.0066	0.0026	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
46503	46503	Parabacteroides merdae	Parabacteroides merdae	species	0.2118	abund	0.2118	0.1858	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
46506	46506	Bacteroides stercoris	Bacteroides stercoris	species	0.0642	abund	0.0642	0.0499	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
47678	47678	Bacteroides caccae	Bacteroides caccae	species	4.4633	abund	4.4633	4.0885	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
53442	53442	Eubacterium callanderi	Eubacterium callanderi	species	0.0088	abund	0.0088	0.0079	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
71452	71452	Enterococcus raffinosus	Enterococcus raffinosus	species	0.003	abund	0.003	0.0027	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
82983	82983	Obesumbacterium proteus	Obesumbacterium proteus	species	0.0046	abund	0.0046	0.0047	DYN_0021_D03.fastq	DYN_0021_D03	pacbio	sylph	unified	sylph_unified
