taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	sample_id	sample_id_core	assay	tool	db_mode	tool_db
139	139	Borreliella burgdorferi	Borreliella burgdorferi	species	0.0	abund	0.0	4320408	46	7	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
140	140	Borrelia hermsii	Borrelia hermsii	species	0.0	abund	0.0	6728898	35	9	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
141	141	Borrelia parkeri	Borrelia parkeri	species	0.0	abund	0.0	3973904	16	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
142	142	Borrelia turicatae	Borrelia turicatae	species	0.0	abund	0.0	2713451	131	90	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
143	143	Borrelia anserina	Borrelia anserina	species	0.0	abund	0.0	9374681	19	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
144	144	Borrelia coriaceae	Borrelia coriaceae	species	0.0	abund	0.0	10061818	47	12	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
154	154	Spirochaeta thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	1035567	2	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
158	158	Treponema denticola	Treponema denticola	species	0.0	abund	0.0	2160782	306	254	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
159	159	Brachyspira hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	9465339	121	37	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
160	160	Treponema pallidum	Treponema pallidum	species	6.68258e-186	abund	6.68258e-188	16190847	713	154	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
162	162	Treponema phagedenis	Treponema phagedenis	species	0.0	abund	0.0	68863425	289	21	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
163	163	Treponema bryantii	Treponema bryantii	species	0.000211759	abund	2.11759e-06	9521342	6694	3940	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
165	165	Treponema saccharophilum	Treponema saccharophilum	species	0.0	abund	0.0	32965636	17	9	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
167	167	Treponema succinifaciens	Treponema succinifaciens	species	0.0	abund	0.0	7494576	11	7	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
172	172	Leptospira biflexa	Leptospira biflexa	species	0.0	abund	0.0	6830969	44	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
173	173	Leptospira interrogans	Leptospira interrogans	species	0.000368925	abund	3.68925e-06	12550552	1174	318	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
174	174	Leptospira borgpetersenii	Leptospira borgpetersenii	species	2.41242e-185	abund	2.41242e-187	16082397	225	47	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
180	180	Leptospirillum ferrooxidans	Leptospirillum ferrooxidans	species	0.0	abund	0.0	1035567	1	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
192	192	Azospirillum brasilense	Azospirillum brasilense	species	5.3837e-05	abund	5.3837e-07	107686873	171754	906	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
193	193	Azospirillum lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	39434868	20	10	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
195	195	Campylobacter coli	Campylobacter coli	species	0.000953685	abund	9.53685e-06	5765114	1902	1136	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
196	196	Campylobacter fetus	Campylobacter fetus	species	4.79043e-05	abund	4.79043e-07	15065459	10525	765	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
197	197	Campylobacter jejuni	Campylobacter jejuni	species	0.00096202	abund	9.6202e-06	6696946	5853	2039	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
198	198	Campylobacter hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	3282823	50	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
199	199	Campylobacter concisus	Campylobacter concisus	species	0.00376964	abund	3.76964e-05	7077237	24646	8920	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
200	200	Campylobacter curvus	Campylobacter curvus	species	2.7657099999999996e-20	abund	2.76571e-22	1035572	275	23	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
201	201	Campylobacter lari	Campylobacter lari	species	0.0	abund	0.0	5418631	97	34	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
202	202	Campylobacter mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1035554	1	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
203	203	Campylobacter rectus	Campylobacter rectus	species	0.0	abund	0.0	3389253	3	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
204	204	Campylobacter showae	Campylobacter showae	species	0.0	abund	0.0	29217399	64	38	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
206	206	Campylobacter sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1035534	73	34	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
210	210	Helicobacter pylori	Helicobacter pylori	species	0.65309602	abund	0.0065309602	2289129	127676	5142	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
212	212	Helicobacter acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	8150973	9	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
213	213	Helicobacter cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	19975918	43	12	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
217	217	Helicobacter mustelae	Helicobacter mustelae	species	0.0	abund	0.0	1035572	12	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
227	227	Pseudoalteromonas carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	19891163	46	4	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
235	235	Brucella abortus	Brucella abortus	species	0.0	abund	0.0	4115010	1039	773	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
236	236	Brucella ovis	Brucella ovis	species	0.0	abund	0.0	14314336	6	4	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
238	238	Elizabethkingia meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	12426957	22	4	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
239	239	Flavobacterium sp.	Flavobacterium sp.	species	0.0	abund	0.0	1035545	7	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
246	246	Chryseobacterium balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	13994476	7	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
247	247	Empedobacter brevis	Empedobacter brevis	species	0.0	abund	0.0	43496207	61	20	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
250	250	Chryseobacterium gleum	Chryseobacterium gleum	species	0.0	abund	0.0	8284831	28	7	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
253	253	Chryseobacterium indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	24289003	79	30	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
254	254	Chryseobacterium indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	3106630	80	64	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
256	256	Myroides odoratus	Myroides odoratus	species	0.0	abund	0.0	1035548	84	4	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
258	258	Sphingobacterium spiritivorum	Sphingobacterium spiritivorum	species	1.1027e-127	abund	1.1027e-129	8398387	1191	1032	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
259	259	Sphingobacterium thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	13462863	36	15	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
263	263	Francisella tularensis	Francisella tularensis	species	2.9022200000000003e-118	abund	2.9022200000000004e-120	4915514	109	14	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
266	266	Paracoccus denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	11134740	110	59	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
271	271	Thermus aquaticus	Thermus aquaticus	species	0.0	abund	0.0	3208181	1	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
274	274	Thermus thermophilus	Thermus thermophilus	species	0.0194774	abund	0.000194774	3960793	10006	7200	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
277	277	Meiothermus ruber	Meiothermus ruber	species	0.0	abund	0.0	2071146	5	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
280	280	Xanthobacter autotrophicus	Xanthobacter autotrophicus	species	0.0	abund	0.0	1035567	8	7	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
285	285	Comamonas testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	1035560	61	28	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
287	287	Pseudomonas aeruginosa	Pseudomonas aeruginosa	species	0.0010501	abund	1.0501e-05	4120622	6085	1630	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
288	288	Pseudoalteromonas atlantica	Pseudoalteromonas atlantica	species	0.0	abund	0.0	1035543	4	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
290	290	[Pseudomonas] carboxydohydrogena	[Pseudomonas] carboxydohydrogena	species	0.0	abund	0.0	3106801	6	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
292	292	Burkholderia cepacia	Burkholderia cepacia	species	0.0	abund	0.0	20884762	110	41	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
293	293	Brevundimonas diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	15348103	29	3	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
294	294	Pseudomonas fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	2737974	59	17	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
296	296	Pseudomonas fragi	Pseudomonas fragi	species	0.0	abund	0.0	38555155	50	22	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
297	297	Hydrogenophilus thermoluteolus	Hydrogenophilus thermoluteolus	species	1.16276e-14	abund	1.16276e-16	12503466	250	61	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
298	298	Pseudomonas marginalis	Pseudomonas marginalis	species	0.0	abund	0.0	9524069	5	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
300	300	Ectopseudomonas mendocina	Ectopseudomonas mendocina	species	0.0	abund	0.0	4216326	11	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
301	301	Ectopseudomonas oleovorans	Ectopseudomonas oleovorans	species	0.0	abund	0.0	2162853	9	6	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
303	303	Pseudomonas putida	Pseudomonas putida	species	9.105700000000001e-22	abund	9.1057e-24	2589687	554	139	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
305	305	Ralstonia solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	6998451	233	65	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
316	316	Stutzerimonas stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	1742299	155	101	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
317	317	Pseudomonas syringae	Pseudomonas syringae	species	1.50892000164239e-14	abund	1.50892000164239e-16	7497535	10817	188	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
329	329	Ralstonia pickettii	Ralstonia pickettii	species	0.0	abund	0.0	20651746	7	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
337	337	Burkholderia glumae	Burkholderia glumae	species	0.0016606700000000002	abund	1.66067e-05	10398853	32673	1853	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
339	339	Xanthomonas campestris	Xanthomonas campestris	species	1.78773e-92	abund	1.78773e-94	28841559	4753	77	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
343	343	Xanthomonas translucens	Xanthomonas translucens	species	0.0	abund	0.0	13780216	144	81	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
346	346	Xanthomonas citri	Xanthomonas citri	species	2.32858e-26	abund	2.32858e-28	35872144	3199	384	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
347	347	Xanthomonas oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	67030685	162	52	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
353	353	Azotobacter chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	8125268	25	3	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
354	354	Azotobacter vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	9970176	10	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
358	358	Agrobacterium tumefaciens	Agrobacterium tumefaciens	species	0.00119642	abund	1.19642e-05	14416562	8954	5627	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
359	359	Rhizobium rhizogenes	Rhizobium rhizogenes	species	0.0	abund	0.0	5722865	27	12	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
362	362	Agrobacterium radiobacter	Agrobacterium radiobacter	species	0.0	abund	0.0	6444937	3	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
373	373	Agrobacterium vitis	Agrobacterium vitis	species	6.95638e-111	abund	6.95638e-113	114117648	180	33	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
375	375	Bradyrhizobium japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	1035569	44	8	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
380	380	Sinorhizobium fredii	Sinorhizobium fredii	species	0.0	abund	0.0	9980598	194	51	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
381	381	Mesorhizobium loti	Mesorhizobium loti	species	0.0	abund	0.0	1035565	4	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
382	382	Sinorhizobium meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	7559081	341	104	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
384	384	Rhizobium leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	17898560	404	137	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
396	396	Rhizobium phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	6670755	20	4	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
398	398	Rhizobium tropici	Rhizobium tropici	species	0.0	abund	0.0	9833404	546	31	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
399	399	Neorhizobium galegae	Neorhizobium galegae	species	0.0	abund	0.0	11546739	266	125	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
405	405	Methylobacillus flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	4142461	4	3	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
408	408	Methylorubrum extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	2901038	59	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
410	410	Methylobacterium organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	3664148	1	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
414	414	Methylococcus capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	2071196	5	0	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
426	426	Methylosinus trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5897155	6	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
428	428	Methylosinus sporium	Methylosinus sporium	species	0.0	abund	0.0	18708799	16	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
435	435	Acetobacter aceti	Acetobacter aceti	species	0.0	abund	0.0	14962332	38	8	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
436	436	Novacetimonas hansenii	Novacetimonas hansenii	species	0.0066354	abund	6.6354e-05	1035541	784	414	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
438	438	Acetobacter pasteurianus	Acetobacter pasteurianus	species	3.1113200000000004e-83	abund	3.11132e-85	6189343	707	39	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
442	442	Gluconobacter oxydans	Gluconobacter oxydans	species	1.18179e-61	abund	1.18179e-63	11883942	172	13	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
446	446	Legionella pneumophila	Legionella pneumophila	species	6.03668e-42	abund	6.03668e-44	10551012	325	114	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
449	449	Legionella hackeliae	Legionella hackeliae	species	0.0	abund	0.0	21973005	15	9	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
450	450	Legionella longbeachae	Legionella longbeachae	species	0.024858699999999997	abund	0.000248587	2067778	3642	3361	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
451	451	Legionella micdadei	Legionella micdadei	species	0.0	abund	0.0	12427335	89	38	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
452	452	Legionella spiritensis	Legionella spiritensis	species	0.0	abund	0.0	2071090	2	1	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
454	454	Legionella israelensis	Legionella israelensis	species	0.0	abund	0.0	32836259	61	2	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuge	unified	Centrifuge_unified
