taxid_raw	taxid	name_raw	name	rank	value	value_type	tax_abund_raw	seq_abund_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
84111	84111	Eggerthella	Eggerthella	genus	0.0165	abund	0.0165	0.0174	0.016499901000593994	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
86331	86331	Mogibacterium	Mogibacterium	genus	0.021	abund	0.021	0.0109	0.02099987400075599	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
102106	102106	Collinsella	Collinsella	genus	0.5286	abund	0.5286	0.3522	0.5285968284190293	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
165779	165779	Anaerococcus	Anaerococcus	genus	0.0057	abund	0.0057	0.0032	0.0056999658002051985	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
207244	207244	Anaerostipes	Anaerostipes	genus	0.0110999999999999	abund	0.0110999999999999	0.0098999999999999	0.011099933400399494	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
216851	216851	Faecalibacterium	Faecalibacterium	genus	0.0737	abund	0.0737	0.0658	0.07369955780265317	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
239759	239759	Alistipes	Alistipes	genus	7.565399999999999	abund	7.565399999999999	7.260899999999999	7.56535460787235	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
239934	239934	Akkermansia	Akkermansia	genus	40.119	abund	40.119	32.5136	40.11875928744427	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
244127	244127	Anaerotruncus	Anaerotruncus	genus	0.0196	abund	0.0196	0.0202	0.019599882400705593	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
264995	264995	Anaerofustis	Anaerofustis	genus	0.0169	abund	0.0169	0.0114	0.016899898600608393	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
283168	283168	Odoribacter	Odoribacter	genus	0.217	abund	0.217	0.2805	0.2169986980078119	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
375288	375288	Parabacteroides	Parabacteroides	genus	3.2123	abund	3.2123	4.3773	3.2122807263156417	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
397864	397864	Barnesiella	Barnesiella	genus	0.1962	abund	0.1962	0.1881	0.19619882280706313	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
420345	420345	Lactonifactor	Lactonifactor	genus	0.0078	abund	0.0078	0.0113	0.0077999532002807955	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.047	abund	0.047	0.0402	0.04699971800169198	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
459786	459786	Oscillibacter	Oscillibacter	genus	0.2799	abund	0.2799	0.2734	0.27989832061007625	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
508459	508459	Cloacibacillus	Cloacibacillus	genus	0.0475	abund	0.0475	0.0482	0.04749971500170998	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
572511	572511	Blautia	Blautia	genus	0.2974	abund	0.2974	0.4567	0.2973982156107063	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
574697	574697	Butyricimonas	Butyricimonas	genus	0.0542	abund	0.0542	0.0799	0.054199674801951175	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
644652	644652	Gordonibacter	Gordonibacter	genus	0.1113	abund	0.1113	0.1182	0.11129933220400674	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
909656	909656	Phocaeicola	Phocaeicola	genus	4.6283	abund	4.6283	7.4837	4.628272230366617	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
946234	946234	Flavonifractor	Flavonifractor	genus	0.3285	abund	0.3285	0.4133	0.3284980290118259	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
990721	990721	Christensenella	Christensenella	genus	0.0468	abund	0.0468	0.0258	0.04679971920168478	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.2379	abund	0.2379	0.2224	0.23789857260856428	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1506553	1506553	Lachnoclostridium	Lachnoclostridium	genus	0.3215	abund	0.3215	0.3696	0.32149807101157385	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1766253	1766253	Agathobacter	Agathobacter	genus	0.0922	abund	0.0922	0.0907	0.09219944680331917	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1769710	1769710	Sellimonas	Sellimonas	genus	0.0468	abund	0.0468	0.0445	0.04679971920168478	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1905344	1905344	Ruthenibacterium	Ruthenibacterium	genus	2.8022	abund	2.8022	3.6433	2.802183186900878	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1918536	1918536	Longicatena	Longicatena	genus	0.1434	abund	0.1434	0.1309	0.14339913960516235	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1924110	1924110	Massilimicrobiota	Massilimicrobiota	genus	0.0434	abund	0.0434	0.0339	0.04339973960156238	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
1928820	1928820	Intestinibacillus	Intestinibacillus	genus	0.0138	abund	0.0138	0.0123	0.013799917200496793	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2005355	2005355	Faecalimonas	Faecalimonas	genus	0.0081	abund	0.0081	0.0069	0.008099951400291596	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2048137	2048137	Agathobaculum	Agathobaculum	genus	0.0078	abund	0.0078	0.0092	0.0077999532002807955	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2172004	2172004	Lawsonibacter	Lawsonibacter	genus	0.0668	abund	0.0668	0.0615	0.06679959920240477	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	0.2441	abund	0.2441	0.2007	0.2440985354087875	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2529408	2529408	Schaalia	Schaalia	genus	0.0035	abund	0.0035	0.0025	0.003499979000125999	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2717089	2717089	Massilistercora	Massilistercora	genus	0.3475	abund	0.3475	0.2831	0.3474979150125099	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2719313	2719313	Enterocloster	Enterocloster	genus	1.1658999999999995	abund	1.1658999999999995	2.2495000000000003	1.1658930046419713	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2733114	2733114	Mushuvirus	Mushuvirus	genus	0.0701	abund	0.0701	0.0008	0.07009957940252357	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2767887	2767887	Ligilactobacillus	Ligilactobacillus	genus	0.0058	abund	0.0058	0.0037	0.005799965200208797	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2842531	2842531	Solibaculum	Solibaculum	genus	0.0152	abund	0.0152	0.0114	0.015199908800547194	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2892397	2892397	Pusillibacter	Pusillibacter	genus	0.0304	abund	0.0304	0.0304	0.03039981760109439	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2942980	2942980	Kehishuvirus	Kehishuvirus	genus	0.028	abund	0.028	0.0008	0.02799983200100799	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2944198	2944198	Wansuia	Wansuia	genus	0.0108	abund	0.0108	0.0125	0.010799935200388796	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2948652	2948652	Carjivirus	Carjivirus	genus	0.0767	abund	0.0767	0.0022	0.07669953980276117	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2948774	2948774	Junduvirus	Junduvirus	genus	0.7397	abund	0.7397	0.0208	0.7396955618266289	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
2948785	2948785	Kingevirus	Kingevirus	genus	6.5612	abund	6.5612	0.1778	6.5611606330362005	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
3025755	3025755	Thomasclavelia	Thomasclavelia	genus	0.0604	abund	0.0604	0.0577	0.06039963760217437	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
3393728	3393728	Owariibacterium	Owariibacterium	genus	0.0214	abund	0.0214	0.0227	0.02139987160077039	1.0000060000000002	DYN_0004_D10.fastq	DYN_0004_D10	illumina	sylph	unified	sylph_unified
0	0	Candidatus Nanosynbacter	Candidatus	genus	0.0124	abund	0.0124	0.0025	0.012400012400012397	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
482	482	Neisseria	Neisseria	genus	0.0341	abund	0.0341	0.0234	0.034100034100034086	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
538	538	Eikenella	Eikenella	genus	0.0093	abund	0.0093	0.0061	0.009300009300009297	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
544	544	Citrobacter	Citrobacter	genus	0.0148	abund	0.0148	0.0242	0.014800014800014796	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
561	561	Escherichia	Escherichia	genus	0.966	abund	0.966	1.3505	0.9660009660009657	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
570	570	Klebsiella	Klebsiella	genus	3.2734	abund	3.2734	5.1636	3.273403273403273	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
724	724	Haemophilus	Haemophilus	genus	0.4312	abund	0.4312	0.27	0.4312004312004311	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
816	816	Bacteroides	Bacteroides	genus	9.772100000000002	abund	9.772100000000002	14.454399999999998	9.77210977210977	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
836	836	Porphyromonas	Porphyromonas	genus	0.048	abund	0.048	0.0386	0.048000048000047986	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
838	838	Prevotella	Prevotella	genus	0.0476	abund	0.0476	0.0414	0.047600047600047594	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
841	841	Roseburia	Roseburia	genus	0.1443	abund	0.1443	0.1443	0.1443001443001443	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
848	848	Fusobacterium	Fusobacterium	genus	0.0404	abund	0.0404	0.0296	0.04040004040004039	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1279	1279	Staphylococcus	Staphylococcus	genus	0.0246	abund	0.0246	0.0204	0.024600024600024594	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1301	1301	Streptococcus	Streptococcus	genus	3.7581	abund	3.7581	2.311400000000001	3.7581037581037573	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1350	1350	Enterococcus	Enterococcus	genus	0.3428	abund	0.3428	0.3927	0.3428003428003427	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1378	1378	Gemella	Gemella	genus	0.0723	abund	0.0723	0.0394	0.07230007230007228	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1654	1654	Actinomyces	Actinomyces	genus	0.0321	abund	0.0321	0.0311	0.03210003210003209	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1678	1678	Bifidobacterium	Bifidobacterium	genus	0.0057	abund	0.0057	0.0037	0.005700005700005699	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1716	1716	Corynebacterium	Corynebacterium	genus	0.0036	abund	0.0036	0.003	0.003600003600003599	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1730	1730	Eubacterium	Eubacterium	genus	0.0635	abund	0.0635	0.0609	0.06350006350006349	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2050	2050	Mobiluncus	Mobiluncus	genus	0.0346	abund	0.0346	0.0226	0.03460003460003459	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2172	2172	Methanobrevibacter	Methanobrevibacter	genus	1.2184	abund	1.2184	0.6445	1.218401218401218	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
28050	28050	Lachnospira	Lachnospira	genus	3.1606	abund	3.1606	2.5882	3.1606031606031597	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
29465	29465	Veillonella	Veillonella	genus	0.4451	abund	0.4451	0.2843	0.44510044510044494	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
32207	32207	Rothia	Rothia	genus	0.0578	abund	0.0578	0.0409	0.05780005780005778	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
33024	33024	Phascolarctobacterium	Phascolarctobacterium	genus	1.6932	abund	1.6932	1.1826	1.6932016932016927	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
33042	33042	Coprococcus	Coprococcus	genus	0.158	abund	0.158	0.1574	0.15800015800015796	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
61170	61170	Holdemania	Holdemania	genus	0.0762	abund	0.0762	0.0904	0.07620007620007618	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
84111	84111	Eggerthella	Eggerthella	genus	0.3413	abund	0.3413	0.3292	0.34130034130034126	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
117563	117563	Granulicatella	Granulicatella	genus	0.0271	abund	0.0271	0.0157	0.027100027100027093	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
135858	135858	Catenibacterium	Catenibacterium	genus	1.0129	abund	1.0129	0.7927	1.0129010129010125	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
189330	189330	Dorea	Dorea	genus	0.7542	abund	0.7542	0.6643	0.754200754200754	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
207244	207244	Anaerostipes	Anaerostipes	genus	0.687	abund	0.687	0.5689	0.6870006870006868	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
216851	216851	Faecalibacterium	Faecalibacterium	genus	3.906	abund	3.906	3.292	3.9060039060039053	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
239759	239759	Alistipes	Alistipes	genus	14.1224	abund	14.1224	12.7894	14.122414122414119	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
264995	264995	Anaerofustis	Anaerofustis	genus	0.0061	abund	0.0061	0.0041	0.006100006100006099	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
283168	283168	Odoribacter	Odoribacter	genus	1.0459	abund	1.0459	1.3567	1.0459010459010456	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
375288	375288	Parabacteroides	Parabacteroides	genus	2.1825	abund	2.1825	3.1693	2.1825021825021818	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
397864	397864	Barnesiella	Barnesiella	genus	1.6508	abund	1.6508	1.5894	1.6508016508016505	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
416916	416916	Aggregatibacter	Aggregatibacter	genus	0.0757	abund	0.0757	0.0461	0.07570007570007568	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
420345	420345	Lactonifactor	Lactonifactor	genus	0.012	abund	0.012	0.0173	0.012000012000011996	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
447020	447020	Adlercreutzia	Adlercreutzia	genus	0.0203	abund	0.0203	0.0172	0.020300020300020292	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
572511	572511	Blautia	Blautia	genus	0.7067	abund	0.7067	0.9168	0.7067007067007065	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
574697	574697	Butyricimonas	Butyricimonas	genus	0.6678999999999999	abund	0.6678999999999999	0.9517	0.6679006679006676	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
644652	644652	Gordonibacter	Gordonibacter	genus	0.0304	abund	0.0304	0.0324	0.030400030400030392	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
909656	909656	Phocaeicola	Phocaeicola	genus	10.159	abund	10.159	15.9195	10.159010159010158	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
946234	946234	Flavonifractor	Flavonifractor	genus	0.0236	abund	0.0236	0.0278	0.023600023600023595	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
990721	990721	Christensenella	Christensenella	genus	0.0249	abund	0.0249	0.0138	0.02490002490002489	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1213720	1213720	Stomatobaculum	Stomatobaculum	genus	0.0069	abund	0.0069	0.0044	0.006900006900006897	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1392389	1392389	Intestinimonas	Intestinimonas	genus	0.1266	abund	0.1266	0.1262	0.12660012660012654	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1432051	1432051	Eisenbergiella	Eisenbergiella	genus	1.5496	abund	1.5496	3.2416	1.5496015496015494	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1506553	1506553	Lachnoclostridium	Lachnoclostridium	genus	0.0975999999999999	abund	0.0975999999999999	0.1065	0.09760009760009747	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1649459	1649459	Hungatella	Hungatella	genus	0.3732	abund	0.3732	0.764	0.37320037320037314	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1766253	1766253	Agathobacter	Agathobacter	genus	0.5567	abund	0.5567	0.5499	0.5567005567005565	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1905344	1905344	Ruthenibacterium	Ruthenibacterium	genus	7.7885	abund	7.7885	10.1665	7.788507788507787	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1918540	1918540	Muribaculum	Muribaculum	genus	0.0508	abund	0.0508	0.0514	0.05080005080005079	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
1926677	1926677	Raoultibacter	Raoultibacter	genus	0.0192	abund	0.0192	0.0227	0.019200019200019194	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2172004	2172004	Lawsonibacter	Lawsonibacter	genus	0.0869	abund	0.0869	0.0803	0.0869000869000869	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2316020	2316020	Mediterraneibacter	Mediterraneibacter	genus	6.575100000000001	abund	6.575100000000001	5.4885	6.575106575106575	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2529408	2529408	Schaalia	Schaalia	genus	0.1164	abund	0.1164	0.0811	0.11640011640011638	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2569097	2569097	Anaerobutyricum	Anaerobutyricum	genus	0.5377000000000001	abund	0.5377000000000001	0.5700000000000001	0.5377005377005377	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2591381	2591381	Dysosmobacter	Dysosmobacter	genus	0.0803	abund	0.0803	0.0849	0.08030008030008028	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
2719313	2719313	Enterocloster	Enterocloster	genus	0.1008	abund	0.1008	0.1931	0.10080010080010078	0.9999990000000003	DYN_0007_D01.fastq	DYN_0007_D01	illumina	sylph	unified	sylph_unified
