tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,abundance_raw,genomeSize,numReads,numUniqueReads
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,160,160,Treponema pallidum,Treponema pallidum,species,0.0,abund,0.0,1139838,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,162,162,Treponema phagedenis,Treponema phagedenis,species,0.0,abund,0.0,17151030,4,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,167,167,Treponema succinifaciens,Treponema succinifaciens,species,0.0,abund,0.0,2897425,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,173,173,Leptospira interrogans,Leptospira interrogans,species,0.0,abund,0.0,9260943,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,192,192,Azospirillum brasilense,Azospirillum brasilense,species,0.0,abund,0.0,50779208,15,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,193,193,Azospirillum lipoferum,Azospirillum lipoferum,species,0.0,abund,0.0,7223069,11,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,195,195,Campylobacter coli,Campylobacter coli,species,0.0,abund,0.0,1776238,42,40
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,196,196,Campylobacter fetus,Campylobacter fetus,species,0.0,abund,0.0,2065164,27,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,197,197,Campylobacter jejuni,Campylobacter jejuni,species,0.0,abund,0.0,3124996,12,8
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,199,199,Campylobacter concisus,Campylobacter concisus,species,0.0,abund,0.0,2099413,4,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,201,201,Campylobacter lari,Campylobacter lari,species,0.0,abund,0.0,1565468,5,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,210,210,Helicobacter pylori,Helicobacter pylori,species,0.0,abund,0.0,1700965,28,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,213,213,Helicobacter cinaedi,Helicobacter cinaedi,species,0.0,abund,0.0,2170766,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,217,217,Helicobacter mustelae,Helicobacter mustelae,species,0.0,abund,0.0,1578097,78,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,228,228,Pseudoalteromonas haloplanktis,Pseudoalteromonas haloplanktis,species,0.0,abund,0.0,3850272,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,238,238,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,species,0.0,abund,0.0,15625789,10,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,246,246,Chryseobacterium balustinum,Chryseobacterium balustinum,species,0.0,abund,0.0,4974086,6,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,247,247,Empedobacter brevis,Empedobacter brevis,species,0.0,abund,0.0,7431270,8,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,250,250,Chryseobacterium gleum,Chryseobacterium gleum,species,0.0,abund,0.0,9292597,3,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,253,253,Chryseobacterium indologenes,Chryseobacterium indologenes,species,0.0,abund,0.0,35240523,73,37
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,254,254,Chryseobacterium indoltheticum,Chryseobacterium indoltheticum,species,0.0,abund,0.0,8445673,7,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,259,259,Sphingobacterium thalpophilum,Sphingobacterium thalpophilum,species,0.0,abund,0.0,5962893,7,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,263,263,Francisella tularensis,Francisella tularensis,species,0.0,abund,0.0,7888826,3,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,271,271,Thermus aquaticus,Thermus aquaticus,species,0.0,abund,0.0,2338641,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,277,277,Meiothermus ruber,Meiothermus ruber,species,0.0,abund,0.0,3097457,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,280,280,Xanthobacter autotrophicus,Xanthobacter autotrophicus,species,0.0,abund,0.0,5625098,23,18
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,285,285,Comamonas testosteroni,Comamonas testosteroni,species,0.0,abund,0.0,5856025,3,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,287,287,Pseudomonas aeruginosa,Pseudomonas aeruginosa,species,0.0,abund,0.0,6798896,26,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,288,288,Pseudoalteromonas atlantica,Pseudoalteromonas atlantica,species,0.0,abund,0.0,5187005,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,294,294,Pseudomonas fluorescens,Pseudomonas fluorescens,species,0.0,abund,0.0,6604895,132,90
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,300,300,Pseudomonas mendocina,Pseudomonas mendocina,species,0.0,abund,0.0,5293211,13,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,301,301,Pseudomonas oleovorans,Pseudomonas oleovorans,species,0.0,abund,0.0,4686340,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,303,303,Pseudomonas putida,Pseudomonas putida,species,0.0,abund,0.0,6160317,45,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,305,305,Ralstonia solanacearum,Ralstonia solanacearum,species,0.0,abund,0.0,5757294,35,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,316,316,Pseudomonas stutzeri,Pseudomonas stutzeri,species,0.0,abund,0.0,4548207,530,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,317,317,Pseudomonas syringae,Pseudomonas syringae,species,0.0,abund,0.0,8747300,33,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,329,329,Ralstonia pickettii,Ralstonia pickettii,species,0.0,abund,0.0,5505543,2,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,330,330,Pseudomonas pseudoalcaligenes,Pseudomonas pseudoalcaligenes,species,0.0,abund,0.0,6242949,3,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,337,337,Burkholderia glumae,Burkholderia glumae,species,0.0,abund,0.0,6878727,80,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,339,339,Xanthomonas campestris,Xanthomonas campestris,species,0.0,abund,0.0,7099366,59,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,346,346,Xanthomonas citri,Xanthomonas citri,species,0.0,abund,0.0,27676482,225,31
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,353,353,Azotobacter chroococcum,Azotobacter chroococcum,species,0.0,abund,0.0,5192286,67,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,354,354,Azotobacter vinelandii,Azotobacter vinelandii,species,0.0,abund,0.0,5365318,228,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,358,358,Agrobacterium tumefaciens,Agrobacterium tumefaciens,species,0.0,abund,0.0,7273300,104,77
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,359,359,Agrobacterium rhizogenes,Agrobacterium rhizogenes,species,0.0,abund,0.0,5482241,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,373,373,Agrobacterium vitis,Agrobacterium vitis,species,0.0,abund,0.0,6320946,4,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,376,376,Bradyrhizobium sp.,Bradyrhizobium sp.,species,0.0,abund,0.0,7547693,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,380,380,Sinorhizobium fredii,Sinorhizobium fredii,species,0.0,abund,0.0,6924988,55,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,382,382,Sinorhizobium meliloti,Sinorhizobium meliloti,species,0.0,abund,0.0,7082772,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,384,384,Rhizobium leguminosarum,Rhizobium leguminosarum,species,0.0,abund,0.0,9364981,122,68
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,396,396,Rhizobium phaseoli,Rhizobium phaseoli,species,0.0,abund,0.0,6665454,7,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,399,399,Neorhizobium galegae,Neorhizobium galegae,species,0.0,abund,0.0,6434105,108,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,405,405,Methylobacillus flagellatus,Methylobacillus flagellatus,species,0.0,abund,0.0,2971517,73,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,408,408,Methylobacterium extorquens,Methylobacterium extorquens,species,0.0,abund,0.0,8218505,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,421,421,Methylomonas methanica,Methylomonas methanica,species,0.0,abund,0.0,5051681,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,426,426,Methylosinus trichosporium,Methylosinus trichosporium,species,0.0,abund,0.0,5183433,33,21
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,446,446,Legionella pneumophila,Legionella pneumophila,species,0.0,abund,0.0,12363603,4,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,449,449,Legionella hackeliae,Legionella hackeliae,species,0.0,abund,0.0,3570857,2,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,450,450,Legionella longbeachae,Legionella longbeachae,species,0.0,abund,0.0,4149158,3,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,451,451,Tatlockia micdadei,Tatlockia micdadei,species,0.0,abund,0.0,9836958,5,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,454,454,Legionella israelensis,Legionella israelensis,species,0.0,abund,0.0,9344693,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,470,470,Acinetobacter baumannii,Acinetobacter baumannii,species,0.0,abund,0.0,4233127,141,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,471,471,Acinetobacter calcoaceticus,Acinetobacter calcoaceticus,species,0.0,abund,0.0,8050108,28,28
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,480,480,Moraxella catarrhalis,Moraxella catarrhalis,species,0.0,abund,0.0,1863286,2,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,484,484,Neisseria flavescens,Neisseria flavescens,species,0.0,abund,0.0,2231882,57,54
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,486,486,Neisseria lactamica,Neisseria lactamica,species,0.0,abund,0.0,2220606,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,493,493,Neisseria canis,Neisseria canis,species,0.0,abund,0.0,2569389,2,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,495,495,Neisseria elongata,Neisseria elongata,species,0.0,abund,0.0,2253031,3289,38
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,511,511,Alcaligenes faecalis,Alcaligenes faecalis,species,0.0,abund,0.0,32768163,35,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,518,518,Bordetella bronchiseptica,Bordetella bronchiseptica,species,0.0,abund,0.0,5231793,20,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,519,519,Bordetella parapertussis,Bordetella parapertussis,species,0.0,abund,0.0,4836562,16,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,536,536,Chromobacterium violaceum,Chromobacterium violaceum,species,0.0,abund,0.0,4751080,6,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,539,539,Eikenella corrodens,Eikenella corrodens,species,0.0,abund,0.0,4651055,40,40
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,542,542,Zymomonas mobilis,Zymomonas mobilis,species,0.0,abund,0.0,3463673,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,545,545,Citrobacter koseri,Citrobacter koseri,species,0.0,abund,0.0,4735357,1225,12
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,546,546,Citrobacter freundii,Citrobacter freundii,species,0.0,abund,0.0,5164552,26,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,548,548,[Enterobacter] aerogenes,[Enterobacter] aerogenes,species,0.0,abund,0.0,5435727,273,11
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,549,549,Pantoea agglomerans,Pantoea agglomerans,species,0.0,abund,0.0,30133336,5,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,550,550,Enterobacter cloacae,Enterobacter cloacae,species,0.0,abund,0.0,5356576,37,16
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,553,553,Pantoea ananatis,Pantoea ananatis,species,0.0,abund,0.0,4838981,9,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,554,554,Pectobacterium carotovorum,Pectobacterium carotovorum,species,0.0,abund,0.0,10033833,7,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,556,556,Dickeya chrysanthemi,Dickeya chrysanthemi,species,0.0,abund,0.0,4813854,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,562,562,Escherichia coli,Escherichia coli,species,36.610286040000005,abund,0.36610286040000006,8437634,538552,159847
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,563,563,Shimwellia blattae,Shimwellia blattae,species,0.0,abund,0.0,4158725,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,564,564,Escherichia fergusonii,Escherichia fergusonii,species,0.0,abund,0.0,4643861,172,16
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,565,565,Atlantibacter hermannii,Atlantibacter hermannii,species,0.0,abund,0.0,13352683,2,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,569,569,Hafnia alvei,Hafnia alvei,species,0.0,abund,0.0,4712721,12,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,571,571,Klebsiella oxytoca,Klebsiella oxytoca,species,0.0,abund,0.0,6684898,281,110
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,573,573,Klebsiella pneumoniae,Klebsiella pneumoniae,species,7.209430000000001e-32,abund,7.209430000000001e-34,14826006,419,93
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,575,575,Raoultella planticola,Raoultella planticola,species,0.0,abund,0.0,17105658,13,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,577,577,Raoultella terrigena,Raoultella terrigena,species,0.0,abund,0.0,6073951,69,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,584,584,Proteus mirabilis,Proteus mirabilis,species,0.0,abund,0.0,3973324,13,5
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,585,585,Proteus vulgaris,Proteus vulgaris,species,0.0,abund,0.0,16657186,8,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,587,587,Providencia rettgeri,Providencia rettgeri,species,0.0,abund,0.0,36637538,17,10
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,588,588,Providencia stuartii,Providencia stuartii,species,0.0,abund,0.0,4402109,12,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,614,614,Serratia liquefaciens,Serratia liquefaciens,species,0.0,abund,0.0,5282719,1,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,615,615,Serratia marcescens,Serratia marcescens,species,0.0,abund,0.0,5201904,290,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,621,621,Shigella boydii,Shigella boydii,species,0.00447779,abund,4.47779e-05,4760589,1251,447
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,622,622,Shigella dysenteriae,Shigella dysenteriae,species,1.02442e-31,abund,1.02442e-33,4520554,1573,363
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,623,623,Shigella flexneri,Shigella flexneri,species,5.86748e-22,abund,5.867480000000001e-24,7250520,809,142
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,624,624,Shigella sonnei,Shigella sonnei,species,0.0,abund,0.0,5137894,751,458
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,630,630,Yersinia enterocolitica,Yersinia enterocolitica,species,0.0,abund,0.0,6188788,40,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,633,633,Yersinia pseudotuberculosis,Yersinia pseudotuberculosis,species,0.0,abund,0.0,7671089,20,19
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,636,636,Edwardsiella tarda,Edwardsiella tarda,species,0.0,abund,0.0,3766483,6,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,638,638,Arsenophonus nasoniae,Arsenophonus nasoniae,species,0.0,abund,0.0,4987107,3,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,644,644,Aeromonas hydrophila,Aeromonas hydrophila,species,0.0,abund,0.0,4976269,4,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,645,645,Aeromonas salmonicida,Aeromonas salmonicida,species,0.0,abund,0.0,5012649,9,9
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,648,648,Aeromonas caviae,Aeromonas caviae,species,0.0,abund,0.0,27968422,224,222
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,651,651,Aeromonas media,Aeromonas media,species,0.0,abund,0.0,4788430,1,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,654,654,Aeromonas veronii,Aeromonas veronii,species,0.0,abund,0.0,4551783,2,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,663,663,Vibrio alginolyticus,Vibrio alginolyticus,species,0.0,abund,0.0,5146637,33,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,666,666,Vibrio cholerae,Vibrio cholerae,species,0.0,abund,0.0,5444833,496,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,668,668,Aliivibrio fischeri,Aliivibrio fischeri,species,0.0,abund,0.0,4273718,5,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,669,669,Vibrio harveyi,Vibrio harveyi,species,0.0,abund,0.0,35934227,4,2
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,670,670,Vibrio parahaemolyticus,Vibrio parahaemolyticus,species,0.0,abund,0.0,5168015,19,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,672,672,Vibrio vulnificus,Vibrio vulnificus,species,0.0,abund,0.0,5071151,26,14
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,673,673,Grimontia hollisae,Grimontia hollisae,species,0.0,abund,0.0,16426895,7,0
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,674,674,Vibrio mimicus,Vibrio mimicus,species,0.0,abund,0.0,26461692,4,3
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,675,675,Vibrio cincinnatiensis,Vibrio cincinnatiensis,species,0.0,abund,0.0,15191860,4,1
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,680,680,Vibrio campbellii,Vibrio campbellii,species,0.0,abund,0.0,8634154,18,4
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,691,691,Vibrio natriegens,Vibrio natriegens,species,0.0,abund,0.0,10343839,364,185
Centrifuge,default,Centrifuge_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,703,703,Plesiomonas shigelloides,Plesiomonas shigelloides,species,0.0,abund,0.0,7376338,4,0
