tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,423477,423477,Veillonella rogosae,Veillonella rogosae,species,3.5675,abund,3.5675,19.1873,29.810649107560664,0.119672
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,561,561,Escherichia,Escherichia,genus,1.3684,abund,1.3684,16.9427,10.012072434607646,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,590,590,Salmonella,Salmonella,genus,0.0013,abund,0.0013,0.0163,0.009511615145417962,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,816,816,Bacteroides,Bacteroides,genus,1.6613,abund,1.6613,21.4144,12.155112493140662,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,838,838,Prevotella,Prevotella,genus,1.0824,abund,1.0824,7.4533,7.9195171026156945,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,841,841,Roseburia,Roseburia,genus,0.595,abund,0.595,5.2556,4.353393085787451,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,848,848,Fusobacterium,Fusobacterium,genus,0.7071,abund,0.7071,4.3715,5.173586976403877,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1678,1678,Bifidobacterium,Bifidobacterium,genus,0.373,abund,0.373,1.9167,2.7291018840314614,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2172,2172,Methanobrevibacter_A,Methanobrevibacter,genus,0.0136,abund,0.0136,0.0621,0.09950612767514175,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,5475,5475,Candida,Candida,genus,0.0072,abund,0.0072,0.2524,0.05267971465154563,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,29465,29465,Veillonella,Veillonella,genus,3.5675,abund,3.5675,19.1873,26.10206694713737,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,186777,186777,Muvirus,Muvirus,genus,0.2815,abund,0.2815,0.0275,2.0596305103347357,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,216851,216851,Faecalibacterium,Faecalibacterium,genus,1.8764,abund,1.8764,13.5547,13.728918968355588,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,239934,239934,Akkermansia,Akkermansia,genus,0.2838,abund,0.2838,1.859,2.0764587525150904,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,1870884,1870884,Clostridioides,Clostridioides,genus,0.2494,abund,0.2494,2.5485,1.8247667825132614,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2732980,2732980,Felsduovirus,Felsduovirus,genus,1.4188,abund,1.4188,0.1367,10.380830437168465,0.136675
Sylph,default,Sylph_default,ZymoMockD6331,ZymoMockD6331,pacbio,SRR13128014,2742598,2742598,Limosilactobacillus,Limosilactobacillus,genus,0.1808,abund,0.1808,0.8393,1.3228461679165904,0.136675
