tool,db,tool_db,data_type,project,technology,sample,taxid_raw,taxid,name_raw,name,rank,value,value_type,tax_abund_raw,seq_abund_raw,norm_abund,classified_fraction
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,851,851,Fusobacterium nucleatum,Fusobacterium nucleatum,species,0.2121,abund,0.2121,0.5311,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,853,853,Faecalibacterium prausnitzii_A,Faecalibacterium prausnitzii,species,0.6716,abund,0.6716,2.4129,2.5180908102433355,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1255,1255,Pediococcus pentosaceus,Pediococcus pentosaceus,species,0.2121,abund,0.2121,0.4235,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1302,1302,Streptococcus gordonii,Streptococcus gordonii,species,0.2121,abund,0.2121,0.5275,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1303,1303,Streptococcus oralis,Streptococcus oralis,species,0.2121,abund,0.2121,0.4702,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1304,1304,Streptococcus salivarius,Streptococcus salivarius,species,0.2209,abund,0.2209,0.5551,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1305,1305,Streptococcus sanguinis,Streptococcus sanguinis,species,0.2121,abund,0.2121,0.5552,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1308,1308,Streptococcus thermophilus,Streptococcus thermophilus,species,0.2209,abund,0.2209,0.5331,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1318,1318,Streptococcus parasanguinis,Streptococcus parasanguinis,species,0.2121,abund,0.2121,0.5243,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1328,1328,Streptococcus anginosus,Streptococcus anginosus,species,0.2209,abund,0.2209,0.4954,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1338,1338,Streptococcus intermedius,Streptococcus intermedius,species,0.2121,abund,0.2121,0.4751,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1343,1343,Streptococcus vestibularis,Streptococcus vestibularis,species,0.2386,abund,0.2386,0.5129,0.8946046267481534,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1522,1522,Clostridium_AQ innocuum,Clostridium innocuum,species,0.2121,abund,0.2121,1.1488,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1580,1580,Levilactobacillus brevis,Levilactobacillus brevis,species,0.2121,abund,0.2121,0.6024,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1590,1590,Lactiplantibacillus plantarum,Lactiplantibacillus plantarum,species,0.2121,abund,0.2121,0.7912,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1597,1597,Lacticaseibacillus paracasei,Lacticaseibacillus paracasei,species,0.2121,abund,0.2121,0.7347,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1655,1655,Actinomyces naeslundii,Actinomyces naeslundii,species,0.2121,abund,0.2121,0.7595,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1680,1680,Bifidobacterium adolescentis,Bifidobacterium adolescentis,species,0.3977,abund,0.3977,0.9538,1.4911326909377227,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2047,2047,Rothia dentocariosa,Rothia dentocariosa,species,0.2121,abund,0.2121,0.6101,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28025,28025,Bifidobacterium animalis,Bifidobacterium animalis,species,0.2121,abund,0.2121,0.4705,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28037,28037,Streptococcus mitis_AK,Streptococcus mitis,species,0.2121,abund,0.2121,0.4641,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28111,28111,Bacteroides eggerthii,Bacteroides eggerthii,species,0.2209,abund,0.2209,1.0667,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28116,28116,Bacteroides ovatus,Bacteroides ovatus,species,0.3182,abund,0.3182,2.3635,1.1930561283791383,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28117,28117,Alistipes putredinis,Alistipes putredinis,species,0.2121,abund,0.2121,0.6209,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28118,28118,Odoribacter splanchnicus,Odoribacter splanchnicus,species,0.2121,abund,0.2121,1.0693,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28125,28125,Prevotella bivia,Prevotella bivia,species,0.2121,abund,0.2121,0.6138,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28128,28128,Prevotella corporis,Prevotella corporis,species,0.2121,abund,0.2121,0.6817,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,29466,29466,Veillonella parvula,Veillonella parvula,species,0.2209,abund,0.2209,0.5407,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,33031,33031,Peptoniphilus_A lacrimalis,Peptoniphilus lacrimalis,species,0.2121,abund,0.2121,0.4502,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,33039,33039,Mediterraneibacter torques,Mediterraneibacter torques,species,0.2121,abund,0.2121,0.6674,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39485,39485,Lachnospira eligens,Lachnospira eligens,species,0.2121,abund,0.2121,0.6893,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39486,39486,Dorea formicigenerans,Dorea formicigenerans,species,0.2121,abund,0.2121,0.7762,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39490,39490,Eubacterium_I ramulus,Eubacterium ramulus,species,0.2121,abund,0.2121,0.8392,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39491,39491,Agathobacter rectalis,Agathobacter rectalis,species,0.2121,abund,0.2121,0.8398,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39496,39496,Eubacterium_G ventriosum,Eubacterium ventriosum,species,0.2121,abund,0.2121,0.6953,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,39777,39777,Veillonella atypica,Veillonella atypica,species,0.2121,abund,0.2121,0.496,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40520,40520,Blautia_A obeum,Blautia obeum,species,0.2209,abund,0.2209,0.9256,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40545,40545,Sutterella wadsworthensis,Sutterella wadsworthensis,species,0.2121,abund,0.2121,0.7144,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,43675,43675,Rothia mucilaginosa_B,Rothia mucilaginosa,species,0.2121,abund,0.2121,0.5581,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,45851,45851,Butyrivibrio_A crossotus,Butyrivibrio crossotus,species,0.2121,abund,0.2121,0.6138,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,46503,46503,Parabacteroides merdae,Parabacteroides merdae,species,0.2121,abund,0.2121,1.0656,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,46506,46506,Bacteroides stercoris,Bacteroides stercoris,species,0.4242,abund,0.4242,1.7001,1.5904915451239174,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,47678,47678,Bacteroides caccae,Bacteroides caccae,species,0.2121,abund,0.2121,1.1127,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,74426,74426,Collinsella aerofaciens,Collinsella aerofaciens,species,0.2121,abund,0.2121,0.5977,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84112,84112,Eggerthella lenta,Eggerthella lenta,species,0.2121,abund,0.2121,0.8842,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84135,84135,Gemella sanguinis,Gemella sanguinis,species,0.2121,abund,0.2121,0.4371,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,88431,88431,Dorea_A longicatena,Dorea longicatena,species,0.2121,abund,0.2121,0.7108,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,89014,89014,Blautia_A luti,Blautia luti,species,0.2121,abund,0.2121,0.9037,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,105843,105843,Anaerobutyricum soehngenii,Anaerobutyricum soehngenii,species,0.2121,abund,0.2121,0.8559,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,113107,113107,Streptococcus australis,Streptococcus australis,species,0.2209,abund,0.2209,0.5401,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,114527,114527,Mogibacterium diversum,Mogibacterium diversum,species,0.2121,abund,0.2121,0.442,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,116090,116090,Caloranaerobacter azorensis,Caloranaerobacter azorensis,species,0.2121,abund,0.2121,0.5993,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,154046,154046,Hungatella hathewayi,Hungatella hathewayi,species,0.2121,abund,0.2121,1.6875,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,154288,154288,Turicibacter sanguinis,Turicibacter sanguinis,species,0.2121,abund,0.2121,0.7302,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,166486,166486,Roseburia intestinalis,Roseburia intestinalis,species,0.2121,abund,0.2121,1.0939,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,169435,169435,Anaerotruncus colihominis,Anaerotruncus colihominis,species,0.2121,abund,0.2121,0.8676,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,214856,214856,Alistipes finegoldii,Alistipes finegoldii,species,0.2209,abund,0.2209,0.9469,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,216816,216816,Bifidobacterium longum,Bifidobacterium longum,species,0.2386,abund,0.2386,0.6532,0.8946046267481534,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,249188,249188,Haemophilus_D pittmaniae,Haemophilus pittmaniae,species,0.2121,abund,0.2121,0.531,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,261299,261299,Intestinibacter bartlettii,Intestinibacter bartlettii,species,0.2121,abund,0.2121,0.7236,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,292800,292800,Flavonifractor plautii,Flavonifractor plautii,species,0.2121,abund,0.2121,0.93,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,301301,301301,Roseburia hominis,Roseburia hominis,species,0.2121,abund,0.2121,0.8745,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,301302,301302,Agathobacter faecis,Agathobacter faecis,species,0.2121,abund,0.2121,0.8118,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,328812,328812,Parabacteroides goldsteinii,Parabacteroides goldsteinii,species,0.2121,abund,0.2121,1.5791,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,328813,328813,Alistipes onderdonkii,Alistipes onderdonkii,species,0.2121,abund,0.2121,0.942,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,357276,357276,Phocaeicola dorei,Phocaeicola dorei,species,0.2386,abund,0.2386,1.5407,0.8946046267481534,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,371601,371601,Bacteroides xylanisolvens,Bacteroides xylanisolvens,species,0.2298,abund,0.2298,1.5761,0.8616099883768888,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,387661,387661,Parabacteroides johnsonii,Parabacteroides johnsonii,species,0.2209,abund,0.2209,1.2044,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,411483,411483,Faecalibacterium duncaniae,Faecalibacterium duncaniae,species,0.5568,abund,0.5568,1.9826,2.0876607551272914,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,418240,418240,Blautia_A wexlerae,Blautia wexlerae,species,0.2209,abund,0.2209,1.1882,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,423477,423477,Veillonella rogosae,Veillonella rogosae,species,0.2121,abund,0.2121,0.5324,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,454154,454154,Paraprevotella clara,Paraprevotella clara,species,0.2121,abund,0.2121,1.0307,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,487174,487174,Barnesiella intestinihominis,Barnesiella intestinihominis,species,0.2121,abund,0.2121,0.8384,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,544580,544580,Actinomyces oris,Actinomyces oris,species,0.2209,abund,0.2209,0.8036,0.8282404109332233,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,649756,649756,Anaerostipes hadrus,Anaerostipes hadrus,species,0.2121,abund,0.2121,0.6826,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,674529,674529,Bacteroides faecis,Bacteroides faecis,species,0.2121,abund,0.2121,1.4508,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,938288,938288,Fenollaria massiliensis,Fenollaria massiliensis,species,0.2121,abund,0.2121,0.4162,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1099853,1099853,Coprobacter fastidiosus,Coprobacter fastidiosus,species,0.2121,abund,0.2121,0.8385,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1156431,1156431,Streptococcus ilei,Streptococcus ilei,species,0.2121,abund,0.2121,0.4851,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1297617,1297617,Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,species,0.2121,abund,0.2121,0.785,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1335613,1335613,Gordonibacter urolithinfaciens,Gordonibacter urolithinfaciens,species,0.2121,abund,0.2121,0.8021,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1550024,1550024,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,species,0.2121,abund,0.2121,1.0008,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1796613,1796613,Bacteroides caecimuris,Bacteroides caecimuris,species,0.2386,abund,0.2386,1.3255,0.8946046267481534,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1796652,1796652,Turicimonas muris,Turicimonas muris,species,0.2121,abund,0.2121,0.703,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1982626,1982626,Faecalibacillus intestinalis,Faecalibacillus intestinalis,species,0.2121,abund,0.2121,0.6801,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2093857,2093857,Dysosmobacter welbionis,Dysosmobacter welbionis,species,0.2121,abund,0.2121,0.8706,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2108523,2108523,Lawsonibacter asaccharolyticus,Lawsonibacter asaccharolyticus,species,0.2121,abund,0.2121,1.0424,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2585118,2585118,Alistipes communis,Alistipes communis,species,0.2121,abund,0.2121,0.8037,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2682456,2682456,Veillonella nakazawae,Veillonella nakazawae,species,0.3005,abund,0.3005,0.7235,1.1266919125642083,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2714355,2714355,Vescimonas coprocola,Vescimonas coprocola,species,0.2121,abund,0.2121,0.6227,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2735723,2735723,Turicibacter bilis,Turicibacter bilis,species,0.2121,abund,0.2121,0.6784,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2881264,2881264,Blautia_A fusiformis,Blautia fusiformis,species,0.2121,abund,0.2121,0.8462,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2944914,2944914,Allocoprobacillus halotolerans,Allocoprobacillus halotolerans,species,0.2121,abund,0.2121,0.7136,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,2981726,2981726,Hominimerdicola aceti,Hominimerdicola aceti,species,0.2121,abund,0.2121,0.7218,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,194,194,Campylobacter_A,Campylobacter,genus,0.2121,abund,0.2121,0.4479,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,724,724,Haemophilus_D,Haemophilus,genus,0.8572000000000001,abund,0.8572000000000001,2.0282,3.2139777286191,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,816,816,Bacteroides,Bacteroides,genus,2.2889,abund,2.2889,13.3183,8.58198042818042,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,830,830,Butyrivibrio_A,Butyrivibrio,genus,0.2121,abund,0.2121,0.6138,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,838,838,Prevotella,Prevotella,genus,0.4242,abund,0.4242,1.2955,1.5904915451239174,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,841,841,Roseburia,Roseburia,genus,0.4242,abund,0.4242,1.9684,1.5904915451239174,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,848,848,Fusobacterium,Fusobacterium,genus,0.2121,abund,0.2121,0.5311,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1253,1253,Pediococcus,Pediococcus,genus,0.2121,abund,0.2121,0.4235,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1301,1301,Streptococcus,Streptococcus,genus,2.8455,abund,2.8455,6.7224,10.668891305162912,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1378,1378,Gemella,Gemella,genus,0.2121,abund,0.2121,0.4371,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1485,1485,Clostridium_AQ,Clostridium,genus,0.2121,abund,0.2121,1.1488,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1654,1654,Actinomyces,Actinomyces,genus,0.433,abund,0.433,1.5631,1.623486183495182,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1678,1678,Bifidobacterium,Bifidobacterium,genus,1.2726,abund,1.2726,3.1721,4.771474635371752,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,1730,1730,Eubacterium_I,Eubacterium,genus,0.4242,abund,0.4242,1.5345,1.5904915451239174,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,28050,28050,Lachnospira,Lachnospira,genus,0.2121,abund,0.2121,0.6893,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,29465,29465,Veillonella,Veillonella,genus,0.9456,abund,0.9456,2.2926,3.545423868621349,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,32207,32207,Rothia,Rothia,genus,0.4242,abund,0.4242,1.1682,1.5904915451239174,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,40544,40544,Sutterella,Sutterella,genus,0.2121,abund,0.2121,0.7144,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,84111,84111,Eggerthella,Eggerthella,genus,0.2121,abund,0.2121,0.8842,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,86331,86331,Mogibacterium,Mogibacterium,genus,0.2121,abund,0.2121,0.442,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,102106,102106,Collinsella,Collinsella,genus,0.2121,abund,0.2121,0.5977,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,133925,133925,Olsenella_F,Olsenella,genus,0.2121,abund,0.2121,0.7823,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,162289,162289,Peptoniphilus_A,Peptoniphilus,genus,0.2121,abund,0.2121,0.4502,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,171003,171003,Caloranaerobacter,Caloranaerobacter,genus,0.2121,abund,0.2121,0.5993,0.7952457725619587,0.26671
Sylph,default,Sylph_default,simulated,simulated,pacbio,sim_pacbio,189330,189330,Dorea,Dorea,genus,0.4242,abund,0.4242,1.487,1.5904915451239174,0.26671
