taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	3898761	3	1	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
133	133	Methylocystis	Methylocystis	genus	4.52384e-19	abund	4.52384e-21	47685817	541	44	4.523882995983447e-19	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
138	138	Borrelia	Borrelia	genus	0.000217223	abund	2.17223e-06	5575759	1841	1258	0.00021722506455500466	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	1035567	48	16	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
157	157	Treponema	Treponema	genus	0.004145992	abund	4.145992e-05	9463158	3986	1581	0.004146031404798446	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
171	171	Leptospira	Leptospira	genus	0.014471562000002068	abund	0.00014471562000002068	12188794	24756	4288	0.014471699542231722	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	1035567	26	1	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
187	187	Aquaspirillum	Aquaspirillum	genus	0.0	abund	0.0	1035567	4	4	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
191	191	Azospirillum	Azospirillum	genus	0.0125504255	abund	0.000125504255	39434868	23243	19113	0.012550544783150387	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
194	194	Campylobacter	Campylobacter	genus	0.022721930000000123	abund	0.00022721930000000123	6638245	18138	5571	0.02272214595629525	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
209	209	Helicobacter	Helicobacter	genus	0.01122500000027849	abund	0.0001122500000027849	3274938	6230	1387	0.011225106686172376	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
222	222	Achromobacter	Achromobacter	genus	0.0	abund	0.0	3559180	477	139	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	6501773	1200	981	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
234	234	Brucella	Brucella	genus	1.9010356120000027	abund	0.019010356120000026	7061239	17257	13194	1.901053680034174	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
237	237	Flavobacterium	Flavobacterium	genus	7.48411e-25	abund	7.48411e-27	3664044	1253	382	7.484181131310939e-25	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
262	262	Francisella	Francisella	genus	0.02505140000000005	abund	0.0002505140000000005	4628354	75931	17975	0.025051638096303126	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
265	265	Paracoccus	Paracoccus	genus	0.0011745739	abund	1.1745739e-05	23818239	4233	1271	0.0011745850635159426	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
270	270	Thermus	Thermus	genus	0.004027014000000001	abund	4.027014e-05	3672245	11548	8903	0.004027052273994501	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	0	105	12	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
283	283	Comamonas	Comamonas	genus	0.02087357	abund	0.0002087357	1553374	4842	1920	0.02087376838890637	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
286	286	Pseudomonas	Pseudomonas	genus	0.02435929921012726	abund	0.0002435929921012726	6009714	72326	8008	0.02435953072848901	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
338	338	Xanthomonas	Xanthomonas	genus	0.009564977	abund	9.564977e-05	24303767	9186	3087	0.009565067908518595	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	8125268	48	17	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
357	357	Agrobacterium	Agrobacterium	genus	0.002023207	abund	2.023207e-05	16283238	5564	2309	0.0020232262291890696	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	8563390	866	195	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
379	379	Rhizobium	Rhizobium	genus	0.00089552	abund	8.9552e-06	5722865	3060	820	0.0008955285113008189	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	4142461	4	2	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
407	407	Methylobacterium	Methylobacterium	genus	3.47947e-17	abund	3.47947e-19	4098002	3354	285	3.479503069965897e-17	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	2071196	105	68	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
416	416	Methylomonas	Methylomonas	genus	0.0	abund	0.0	1035567	308	158	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	18708799	90	8	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
429	429	Methylobacter	Methylobacter	genus	0.0	abund	0.0	1035565	4	1	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
434	434	Acetobacter	Acetobacter	genus	8.684179463000034e-21	abund	8.684179463000034e-23	6986888	10302	7625	8.68426200014468e-21	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
441	441	Gluconobacter	Gluconobacter	genus	0.0024607799999999997	abund	2.46078e-05	11883942	1290	712	0.00246080338801906	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
445	445	Legionella	Legionella	genus	0.000321775	abund	3.21775e-06	9575041	1415	506	0.00032177805824975544	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
461	461	Fluoribacter	Fluoribacter	genus	0.0	abund	0.0	11290902	32	12	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
469	469	Acinetobacter	Acinetobacter	genus	2.5643557610000585	abund	0.025643557610000586	6017296	53169	33471	2.56438013343539	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	1035572	30894	30504	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
482	482	Neisseria	Neisseria	genus	0.0629327	abund	0.000629327	1755348	15484	5292	0.06293329813196918	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	3710440	496	107	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	8653902	43	10	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	1035531	353	42	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	2349188	1043	291	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
522	522	Acidiphilium	Acidiphilium	genus	2.8803399999999998e-15	abund	2.88034e-17	7230484	1059	815	2.8803673756478922e-15	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	19811358	24	14	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	2209941	5	1	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	1035563	3422	2953	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	3106648	42	27	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
541	541	Zymomonas	Zymomonas	genus	0.00038964399999999997	abund	3.89644e-06	14230655	300	111	0.0003896477032978562	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
544	544	Citrobacter	Citrobacter	genus	1.8501227334000052	abund	0.018501227334000052	4584307	12602	7605	1.8501403175423312	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
547	547	Enterobacter	Enterobacter	genus	0.004693214800421718	abund	4.6932148004217176e-05	39650554	32373	18749	0.004693259406195987	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
551	551	Erwinia	Erwinia	genus	2.5270399999999998e-57	abund	2.52704e-59	5671472	1141	497	2.5270640177747243e-57	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
561	561	Escherichia	Escherichia	genus	1.3186004400006284	abund	0.013186004400006284	10786223	147256	62431	1.3186129723896365	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
568	568	Hafnia	Hafnia	genus	2.29518e-44	abund	2.29518e-46	1035572	59	15	2.2952018141051165e-44	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
570	570	Klebsiella	Klebsiella	genus	0.057197964030001526	abund	0.0005719796403000153	2775578	88550	44964	0.057198507657255065	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
579	579	Kluyvera	Kluyvera	genus	3.0197700000000006e-32	abund	3.0197700000000004e-34	0	237	183	3.0197987008340117e-32	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
581	581	Morganella	Morganella	genus	3.61145e-58	abund	3.61145e-60	31823894	561	123	3.611484324344897e-58	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
583	583	Proteus	Proteus	genus	0.0016610199999999998	abund	1.66102e-05	19685525	1586	462	0.0016610357868510875	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
586	586	Providencia	Providencia	genus	1.79745033	abund	0.0179745033	5141375	24919	12074	1.7974674135274094	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
590	590	Salmonella	Salmonella	genus	0.07219400850000002	abund	0.0007219400850000001	15633408	82287	26417	0.07219469465432785	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
613	613	Serratia	Serratia	genus	0.012006900000000001	abund	0.000120069	18367317	10651	4424	0.012007014117314859	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
620	620	Shigella	Shigella	genus	0.035630873	abund	0.00035630873	9335870	5855	3575	0.035631211646907426	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	3643829	113	53	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
629	629	Yersinia	Yersinia	genus	0.00974383	abund	9.74383e-05	8219711	13021	7779	0.009743922608393176	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
635	635	Edwardsiella	Edwardsiella	genus	0.00655542	abund	6.55542e-05	9328585	1511	617	0.0065554823047521155	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	29241217	60	18	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
642	642	Aeromonas	Aeromonas	genus	0.188283673	abund	0.00188283673	7407571	15182	9990	0.18828546250663322	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
657	657	Photobacterium	Photobacterium	genus	0.00028610880000000003	abund	2.861088e-06	55542021	1116	506	0.00028611151926708926	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
662	662	Vibrio	Vibrio	genus	0.1528252653000152	abund	0.001528252653000152	11904312	61615	15938	0.15282671779890486	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	20412728	52	4	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	3757946	1266	981	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
724	724	Haemophilus	Haemophilus	genus	0.0	abund	0.0	2041974	1084	291	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
745	745	Pasteurella	Pasteurella	genus	7.790929999999999e-29	abund	7.79093e-31	5334695	622	160	7.791004047423718e-29	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1348122	7	3	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
773	773	Bartonella	Bartonella	genus	2.8209600000000002e-05	abund	2.82096e-07	4081485	1739	416	2.8209868112818898e-05	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	4875319	238	83	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	2632989	593	168	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
801	801	Symbiopectobacterium	Symbiopectobacterium	genus	0.0	abund	0.0	1035545	4	2	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
810	810	Chlamydia	Chlamydia	genus	0.0018204800000935334	abund	1.8204800000935333e-05	2380536	2999	2069	0.0018204973025020956	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
816	816	Bacteroides	Bacteroides	genus	32.726359030000005	abund	0.3272635903	1318067	224760	119435	32.7266700715026	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	21844206	165	63	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	2071102	4	0	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
836	836	Porphyromonas	Porphyromonas	genus	0.0	abund	0.0	1331446	483	385	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
838	838	Prevotella	Prevotella	genus	0.0006023740000000194	abund	6.023740000000195e-06	6673339	3974	2241	0.0006023797251500099	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
841	841	Roseburia	Roseburia	genus	0.019699077000001935	abund	0.00019699077000001934	2909580	4686	1988	0.01969926422616126	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	1035568	2	0	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
846	846	Oxalobacter	Oxalobacter	genus	1.1561924	abund	0.011561924	1035559	1593	198	1.156203388812445	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
848	848	Fusobacterium	Fusobacterium	genus	0.048305533	abund	0.00048305533	8433562	5157	1673	0.04830599211082118	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2891974	7	5	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
864	864	Pectinatus	Pectinatus	genus	0.0	abund	0.0	1035552	11	9	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
872	872	Desulfovibrio	Desulfovibrio	genus	0.0	abund	0.0	0	31612	31229	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	1035511	71	52	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	1035565	32	25	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
896	896	Desulfococcus	Desulfococcus	genus	0.0	abund	0.0	2071094	50	0	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	1035564	102	77	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
904	904	Acidaminococcus	Acidaminococcus	genus	0.0	abund	0.0	1553329	240	101	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
906	906	Megasphaera	Megasphaera	genus	0.0	abund	0.0	1553335	1023	446	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	5940640	16	2	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	6819669	223	148	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	1035554	109	104	0.0	0.9999904957790718	DYN_0004_D10_report	DYN_0004_D10	pacbio	Centrifuge	unified	Centrifuge_unified
