taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
56	56	Sorangium_cellulosum	Sorangium cellulosum	species	0.0	abund	0.0	18990774	12	12	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
61	61	Vitreoscilla_stercoraria	Vitreoscilla stercoraria	species	0.0	abund	0.0	2661781	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
63	63	Vitreoscilla_filiformis	Vitreoscilla filiformis	species	0.0	abund	0.0	3787551	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
69	69	Lysobacter_enzymogenes	Lysobacter enzymogenes	species	0.0	abund	0.0	12153214	16	14	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
72	72	Simonsiella_muelleri	Simonsiella muelleri	species	0.0	abund	0.0	2476128	6	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
87	87	Hyphomonas_sp.	Hyphomonas_sp.	species	0.0	abund	0.0	3829003	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
94	94	Stella_humosa	Stella humosa	species	0.0	abund	0.0	5832650	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
104	104	Cyclobacterium_marinum	Cyclobacterium marinum	species	0.0	abund	0.0	6221273	19	19	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
106	106	Runella_slithyformis	Runella slithyformis	species	0.0	abund	0.0	6707020	54	54	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
114	114	Gemmata_obscuriglobus	Gemmata obscuriglobus	species	0.0	abund	0.0	9015887	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
119	119	Rubinisphaera_brasiliensis	Rubinisphaera brasiliensis	species	0.0	abund	0.0	6006602	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
120	120	Planctopirus_limnophila	Planctopirus limnophila	species	0.0	abund	0.0	5460085	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
122	122	Gimesia_maris	Gimesia maris	species	0.0	abund	0.0	7818248	11	7	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
134	134	Methylocystis_parvus	Methylocystis parvus	species	0.0	abund	0.0	4529080	12	12	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
139	139	Borreliella_burgdorferi	Borreliella burgdorferi	species	0.0	abund	0.0	2275119	3	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
140	140	Borrelia_hermsii	Borrelia hermsii	species	0.0	abund	0.0	1274857	6	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
141	141	Borrelia_parkeri	Borrelia parkeri	species	0.0	abund	0.0	1190001	2	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
143	143	Borrelia_anserina	Borrelia anserina	species	0.0	abund	0.0	1036215	1	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
144	144	Borrelia_coriaceae	Borrelia coriaceae	species	0.0	abund	0.0	1758903	14	8	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
154	154	Spirochaeta_thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	2516433	4	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
158	158	Treponema_denticola	Treponema denticola	species	0.0	abund	0.0	3525830	39	27	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
159	159	Brachyspira_hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	6092864	34	9	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
162	162	Treponema_phagedenis	Treponema phagedenis	species	0.0	abund	0.0	20395031	13	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
163	163	Treponema_bryantii	Treponema bryantii	species	0.0	abund	0.0	3516600	6	6	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
165	165	Treponema_saccharophilum	Treponema saccharophilum	species	0.0	abund	0.0	3459320	4	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
167	167	Treponema_succinifaciens	Treponema succinifaciens	species	0.0	abund	0.0	2897425	7	7	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
172	172	Leptospira_biflexa	Leptospira biflexa	species	0.0	abund	0.0	3601827	19	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
173	173	Leptospira_interrogans	Leptospira interrogans	species	0.0	abund	0.0	7255679	18	13	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
174	174	Leptospira_borgpetersenii	Leptospira borgpetersenii	species	0.0	abund	0.0	9467496	9	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
180	180	Leptospirillum_ferrooxidans	Leptospirillum ferrooxidans	species	0.0	abund	0.0	2559538	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
192	192	Azospirillum_brasilense	Azospirillum brasilense	species	0.0	abund	0.0	14541328	9	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
193	193	Azospirillum_lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	4114855	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
195	195	Campylobacter_coli	Campylobacter coli	species	0.0	abund	0.0	3857307	20	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
196	196	Campylobacter_fetus	Campylobacter fetus	species	0.0	abund	0.0	3154040	13	12	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
197	197	Campylobacter_jejuni	Campylobacter jejuni	species	0.0	abund	0.0	3703759	17	6	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
198	198	Campylobacter_hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	1753349	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
199	199	Campylobacter_concisus	Campylobacter concisus	species	0.0	abund	0.0	5760548	19	10	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
200	200	Campylobacter_curvus	Campylobacter curvus	species	0.0	abund	0.0	1973094	3	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
201	201	Campylobacter_lari	Campylobacter lari	species	0.0	abund	0.0	4537651	29	24	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
202	202	Campylobacter_mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1816742	4	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
203	203	Campylobacter_rectus	Campylobacter rectus	species	0.0	abund	0.0	2571801	1	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
204	204	Campylobacter_showae	Campylobacter showae	species	0.0	abund	0.0	2160580	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
206	206	Campylobacter_sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1728969	31	29	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
210	210	Helicobacter_pylori	Helicobacter pylori	species	0.0	abund	0.0	2594084	60	26	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
212	212	Helicobacter_acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	1553667	2	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
213	213	Helicobacter_cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	2909592	3	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
217	217	Helicobacter_mustelae	Helicobacter mustelae	species	0.0	abund	0.0	1577352	5	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
227	227	Pseudoalteromonas_carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	4591268	15	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
238	238	Elizabethkingia_meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	4076155	12	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
239	239	Flavobacterium_sp.	Flavobacterium_sp.	species	0.0	abund	0.0	2753135	12	12	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
246	246	Chryseobacterium_balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	4974086	8	8	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
247	247	Empedobacter_brevis	Empedobacter brevis	species	0.0	abund	0.0	3794924	15	11	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
250	250	Chryseobacterium_gleum	Chryseobacterium gleum	species	0.0	abund	0.0	5643221	16	12	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
253	253	Chryseobacterium_indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	5314748	86	60	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
254	254	Chryseobacterium_indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	8445673	32	30	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
256	256	Myroides_odoratus	Myroides odoratus	species	0.0	abund	0.0	6353369	12	9	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
258	258	Sphingobacterium_spiritivorum	Sphingobacterium spiritivorum	species	0.0	abund	0.0	15548842	56	8	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
259	259	Sphingobacterium_thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	5962893	48	45	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
263	263	Francisella_tularensis	Francisella tularensis	species	0.0	abund	0.0	2202058	1	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
266	266	Paracoccus_denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	5239260	3	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
274	274	Thermus_thermophilus	Thermus thermophilus	species	0.0	abund	0.0	4049636	3	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
277	277	Meiothermus_ruber	Meiothermus ruber	species	0.0	abund	0.0	3098781	6	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
280	280	Xanthobacter_autotrophicus	Xanthobacter autotrophicus	species	0.0	abund	0.0	5194297	7	7	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
285	285	Comamonas_testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	6073415	50	49	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
287	287	Pseudomonas_aeruginosa	Pseudomonas aeruginosa	species	0.00027	abund	2.7e-06	20861276	210	160	species	0.0002699998650000675	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
288	288	Pseudoalteromonas_atlantica	Pseudoalteromonas atlantica	species	0.0	abund	0.0	3669595	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
290	290	[Pseudomonas]_carboxydohydrogena	[Pseudomonas]_carboxydohydrogena	species	0.0	abund	0.0	3271440	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
292	292	Burkholderia_cepacia	Burkholderia cepacia	species	0.0	abund	0.0	8014556	7	7	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
293	293	Brevundimonas_diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	3720040	11	10	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
294	294	Pseudomonas_fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	7768992	21	17	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
296	296	Pseudomonas_fragi	Pseudomonas fragi	species	0.0	abund	0.0	5392969	93	6	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
297	297	Hydrogenophilus_thermoluteolus	Hydrogenophilus thermoluteolus	species	0.0	abund	0.0	2288780	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
298	298	Pseudomonas_marginalis	Pseudomonas marginalis	species	0.0	abund	0.0	7581541	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
300	300	Ectopseudomonas_mendocina	Ectopseudomonas mendocina	species	0.0	abund	0.0	5526791	10	9	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
303	303	Pseudomonas_putida	Pseudomonas putida	species	0.0	abund	0.0	8263216	32	24	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
305	305	Ralstonia_solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	9834249	15	5	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
316	316	Stutzerimonas_stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	4726700	56	50	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
317	317	Pseudomonas_syringae	Pseudomonas syringae	species	0.0	abund	0.0	6594800	22	18	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
329	329	Ralstonia_pickettii	Ralstonia pickettii	species	0.0	abund	0.0	5356255	3	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
337	337	Burkholderia_glumae	Burkholderia glumae	species	0.0	abund	0.0	59646776	11	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
339	339	Xanthomonas_campestris	Xanthomonas campestris	species	0.0	abund	0.0	5786401	13	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
343	343	Xanthomonas_translucens	Xanthomonas translucens	species	0.0	abund	0.0	12060323	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
346	346	Xanthomonas_citri	Xanthomonas citri	species	0.0	abund	0.0	8156068	3	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
347	347	Xanthomonas_oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	9127922	5	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
353	353	Azotobacter_chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	5134005	1	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
354	354	Azotobacter_vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	8108706	4	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
358	358	Agrobacterium_tumefaciens	Agrobacterium tumefaciens	species	0.0	abund	0.0	21475300	37	30	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
359	359	Rhizobium_rhizogenes	Rhizobium rhizogenes	species	0.0	abund	0.0	5558252	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
373	373	Agrobacterium_vitis	Agrobacterium vitis	species	0.0	abund	0.0	17676826	7	7	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
375	375	Bradyrhizobium_japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	16312808	6	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
376	376	Bradyrhizobium_sp.	Bradyrhizobium_sp.	species	0.0	abund	0.0	9009701	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
380	380	Sinorhizobium_fredii	Sinorhizobium fredii	species	0.0	abund	0.0	6778698	8	8	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
381	381	Mesorhizobium_loti	Mesorhizobium loti	species	0.0	abund	0.0	7038758	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
382	382	Sinorhizobium_meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	12502250	26	5	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
384	384	Rhizobium_leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	7307854	18	15	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
396	396	Rhizobium_phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	47253275	11	6	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
398	398	Rhizobium_tropici	Rhizobium tropici	species	0.0	abund	0.0	6686331	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
399	399	Neorhizobium_galegae	Neorhizobium galegae	species	0.0	abund	0.0	6305799	3	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
405	405	Methylobacillus_flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	2971517	3	3	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
408	408	Methylorubrum_extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	7232665	8	6	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
410	410	Methylobacterium_organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	5319780	4	4	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
414	414	Methylococcus_capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	6650253	6	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
421	421	Methylomonas_methanica	Methylomonas methanica	species	0.0	abund	0.0	5051681	1	1	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
426	426	Methylosinus_trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5183433	2	2	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
435	435	Acetobacter_aceti	Acetobacter aceti	species	0.0	abund	0.0	3830509	7	5	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
438	438	Acetobacter_pasteurianus	Acetobacter pasteurianus	species	0.0	abund	0.0	3088484	1	0	species	0.0	1.0000005	DYN_0004_D10_Zymo_report	DYN_0004_D10	ont_zymo	Centrifuger	unified	Centrifuger_unified
