taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
59	59	Vitreoscilla	Vitreoscilla	genus	0.0	abund	0.0	0	174	80	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
68	68	Lysobacter	Lysobacter	genus	0.0	abund	0.0	0	926	434	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
71	71	Simonsiella	Simonsiella	genus	0.0	abund	0.0	2469862	39	31	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
75	75	Caulobacter	Caulobacter	genus	0.0	abund	0.0	4238499	1217	556	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
81	81	Hyphomicrobium	Hyphomicrobium	genus	0.0	abund	0.0	3700497	308	213	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
85	85	Hyphomonas	Hyphomonas	genus	0.0	abund	0.0	3705021	136	80	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
88	88	Leptothrix	Leptothrix	genus	0.0	abund	0.0	4909403	116	62	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
93	93	Stella	Stella	genus	0.0	abund	0.0	0	53	26	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
96	96	Gallionella	Gallionella	genus	0.0	abund	0.0	3162471	129	83	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
99	99	Ancylobacter	Ancylobacter	genus	0.0	abund	0.0	0	124	64	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
105	105	Runella	Runella	genus	0.0	abund	0.0	0	9	0	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
107	107	Spirosoma	Spirosoma	genus	0.0	abund	0.0	0	2124	1366	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
113	113	Gemmata	Gemmata	genus	0.0	abund	0.0	0	322	141	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
118	118	Planctomyces	Planctomyces	genus	0.0	abund	0.0	8442773	241	170	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
123	123	Pirellula	Pirellula	genus	0.0	abund	0.0	6196199	227	106	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
127	127	Isosphaera	Isosphaera	genus	0.0	abund	0.0	5529304	54	47	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
133	133	Methylocystis	Methylocystis	genus	0.0	abund	0.0	0	361	207	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
138	138	Borrelia	Borrelia	genus	0.0	abund	0.0	1176628	341	153	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
146	146	Spirochaeta	Spirochaeta	genus	0.0	abund	0.0	2516433	489	265	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
157	157	Treponema	Treponema	genus	0.0127457	abund	0.000127457	2490077	4088	1073	0.013762581604145374	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
171	171	Leptospira	Leptospira	genus	0.0	abund	0.0	6128534	950	333	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
179	179	Leptospirillum	Leptospirillum	genus	0.0	abund	0.0	2432093	285	135	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
191	191	Azospirillum	Azospirillum	genus	0.0	abund	0.0	7223069	1434	418	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
194	194	Campylobacter	Campylobacter	genus	0.0	abund	0.0	2403822	3156	1137	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
209	209	Helicobacter	Helicobacter	genus	0.0	abund	0.0	1715890	1291	514	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
222	222	Achromobacter	Achromobacter	genus	3.91826e-15	abund	3.91826e-17	7359146	2424	807	4.230867900253312e-15	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
226	226	Alteromonas	Alteromonas	genus	0.0	abund	0.0	4609878	1436	431	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
234	234	Brucella	Brucella	genus	0.0	abund	0.0	4039663	186	72	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
237	237	Flavobacterium	Flavobacterium	genus	0.0	abund	0.0	3461015	8575	5002	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
262	262	Francisella	Francisella	genus	0.0	abund	0.0	3767258	1008	347	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
265	265	Paracoccus	Paracoccus	genus	0.0	abund	0.0	5054656	825	242	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
270	270	Thermus	Thermus	genus	0.0	abund	0.0	2279019	152	57	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
279	279	Xanthobacter	Xanthobacter	genus	0.0	abund	0.0	5625098	126	59	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
283	283	Comamonas	Comamonas	genus	0.0	abund	0.0	5461687	861	320	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
286	286	Pseudomonas	Pseudomonas	genus	0.000634875	abund	6.34875e-06	9017316	22301	7399	0.0006855268047994064	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
338	338	Xanthomonas	Xanthomonas	genus	0.0	abund	0.0	23419814	3469	475	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
352	352	Azotobacter	Azotobacter	genus	0.0	abund	0.0	5311796	517	156	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
357	357	Agrobacterium	Agrobacterium	genus	0.0	abund	0.0	6422834	1884	573	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
374	374	Bradyrhizobium	Bradyrhizobium	genus	0.0	abund	0.0	11894480	2070	854	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
379	379	Rhizobium	Rhizobium	genus	0.0	abund	0.0	8184003	3310	1122	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
404	404	Methylobacillus	Methylobacillus	genus	0.0	abund	0.0	2971517	116	89	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
407	407	Methylobacterium	Methylobacterium	genus	0.0	abund	0.0	7144985	1169	338	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
413	413	Methylococcus	Methylococcus	genus	0.0	abund	0.0	3304561	41	26	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
416	416	Methylomonas	Methylomonas	genus	0.0	abund	0.0	5051681	699	505	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
425	425	Methylosinus	Methylosinus	genus	0.0	abund	0.0	5183433	69	51	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
434	434	Acetobacter	Acetobacter	genus	0.0	abund	0.0	3590557	899	331	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
441	441	Gluconobacter	Gluconobacter	genus	0.0	abund	0.0	4181963	481	117	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
445	445	Legionella	Legionella	genus	0.0	abund	0.0	10525492	2782	992	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
465	465	Tatlockia	Tatlockia	genus	0.0	abund	0.0	9836958	207	29	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
469	469	Acinetobacter	Acinetobacter	genus	2.95941e-101	abund	2.95941e-103	4126830	7231	1432	3.195518616092004e-101	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
475	475	Moraxella	Moraxella	genus	0.0	abund	0.0	2911207	517	103	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
482	482	Neisseria	Neisseria	genus	0.0	abund	0.0	2223758	3135	1145	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
497	497	Psychrobacter	Psychrobacter	genus	0.0	abund	0.0	2875899	646	187	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
499	499	Thermomicrobium	Thermomicrobium	genus	0.0	abund	0.0	2920744	63	26	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
507	507	Alcaligenes	Alcaligenes	genus	0.0	abund	0.0	0	935	182	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
517	517	Bordetella	Bordetella	genus	0.0	abund	0.0	4536693	2810	907	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
522	522	Acidiphilium	Acidiphilium	genus	0.0	abund	0.0	4088912	66	16	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
528	528	Ochrobactrum	Ochrobactrum	genus	0.0	abund	0.0	5205777	968	451	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
532	532	Beijerinckia	Beijerinckia	genus	0.0	abund	0.0	4418616	42	28	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
535	535	Chromobacterium	Chromobacterium	genus	0.0	abund	0.0	4751080	606	72	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
538	538	Eikenella	Eikenella	genus	0.0	abund	0.0	0	217	95	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
541	541	Zymomonas	Zymomonas	genus	0.0	abund	0.0	3463673	543	116	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
544	544	Citrobacter	Citrobacter	genus	0.35789741000002817	abund	0.003578974100000282	5276819	42338	24389	0.38645129816625706	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
547	547	Enterobacter	Enterobacter	genus	0.00506482600002171	abund	5.0648260000217096e-05	11028548	7494	1477	0.005468909603717017	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
551	551	Erwinia	Erwinia	genus	0.0	abund	0.0	4250482	1479	548	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
561	561	Escherichia	Escherichia	genus	1.680057313	abund	0.01680057313	8380592	137249	49064	1.8140961947797067	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
568	568	Hafnia	Hafnia	genus	0.0	abund	0.0	4712721	447	54	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
570	570	Klebsiella	Klebsiella	genus	0.01433429000000115	abund	0.0001433429000000115	5435727	17571	5571	0.015477913010858626	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
579	579	Kluyvera	Kluyvera	genus	0.0	abund	0.0	0	386	12	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
581	581	Morganella	Morganella	genus	0.0007403549999999999	abund	7.40355e-06	5836016	1503	342	0.0007994222446422752	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
583	583	Proteus	Proteus	genus	0.00108896	abund	1.08896e-05	3973324	1984	1095	0.0011758397627160647	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
586	586	Providencia	Providencia	genus	3.7462300000000003e-44	abund	3.74623e-46	4402109	1462	290	4.0451129465543307e-44	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
590	590	Salmonella	Salmonella	genus	0.00164273	abund	1.64273e-05	11699879	2893	1246	0.0017737908218911265	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
613	613	Serratia	Serratia	genus	0.0	abund	0.0	5012487	6599	1248	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
620	620	Shigella	Shigella	genus	0.0078843	abund	7.8843e-05	6517268	14902	834	0.00851332780008657	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
626	626	Xenorhabdus	Xenorhabdus	genus	0.0	abund	0.0	4157227	668	243	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
629	629	Yersinia	Yersinia	genus	0.0	abund	0.0	6072098	4983	1114	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
635	635	Edwardsiella	Edwardsiella	genus	0.0	abund	0.0	3906392	927	108	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
637	637	Arsenophonus	Arsenophonus	genus	0.0	abund	0.0	4987107	113	40	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
642	642	Aeromonas	Aeromonas	genus	0.0	abund	0.0	5822658	3218	827	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
657	657	Photobacterium	Photobacterium	genus	0.0	abund	0.0	6418250	761	182	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
662	662	Vibrio	Vibrio	genus	0.0	abund	0.0	5583206	10305	2517	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
702	702	Plesiomonas	Plesiomonas	genus	0.0	abund	0.0	0	76	44	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
713	713	Actinobacillus	Actinobacillus	genus	0.0	abund	0.0	2346381	595	122	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
724	724	Haemophilus	Haemophilus	genus	0.0	abund	0.0	2428729	1756	427	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
745	745	Pasteurella	Pasteurella	genus	0.0	abund	0.0	2875151	1007	381	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
768	768	Anaplasma	Anaplasma	genus	0.0	abund	0.0	1206806	42	7	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
773	773	Bartonella	Bartonella	genus	0.0	abund	0.0	1830994	1164	165	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
776	776	Coxiella	Coxiella	genus	0.0	abund	0.0	2072642	256	27	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
780	780	Rickettsia	Rickettsia	genus	0.0	abund	0.0	1252916	718	160	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
810	810	Chlamydia	Chlamydia	genus	0.0	abund	0.0	1068120	312	152	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
816	816	Bacteroides	Bacteroides	genus	75.8824962800009	abund	0.758824962800009	5275069	7429226	3928786	81.93657840524806	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
830	830	Butyrivibrio	Butyrivibrio	genus	0.0	abund	0.0	3386314	216	169	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
832	832	Fibrobacter	Fibrobacter	genus	0.0	abund	0.0	7685639	516	0	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
836	836	Porphyromonas	Porphyromonas	genus	3.55068e-21	abund	3.55068e-23	2657841	11413	6952	3.833961512526334e-21	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
838	838	Prevotella	Prevotella	genus	1.00680397	abund	0.0100680397	3023914	292181	24767	1.0871291334726638	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
841	841	Roseburia	Roseburia	genus	0.0025552200000000173	abund	2.5552200000000172e-05	4042736	1274	375	0.0027590813973767296	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
843	843	Wolinella	Wolinella	genus	0.0	abund	0.0	2110355	47	3	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
846	846	Oxalobacter	Oxalobacter	genus	0.0	abund	0.0	2433653	517	112	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
848	848	Fusobacterium	Fusobacterium	genus	0.0	abund	0.0	3161642	3595	1559	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
862	862	Syntrophomonas	Syntrophomonas	genus	0.0	abund	0.0	2936195	13	9	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
869	869	Dichelobacter	Dichelobacter	genus	0.0	abund	0.0	1389350	94	58	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
872	872	Desulfovibrio	Desulfovibrio	genus	0.0	abund	0.0	3919658	4583	2709	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
890	890	Desulfuromonas	Desulfuromonas	genus	0.0	abund	0.0	3958620	120	83	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
893	893	Desulfobulbus	Desulfobulbus	genus	0.0	abund	0.0	0	6	0	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
896	896	Desulfococcus	Desulfococcus	genus	0.0	abund	0.0	3944167	152	55	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
898	898	Desulfomicrobium	Desulfomicrobium	genus	0.0	abund	0.0	3363015	265	200	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
904	904	Acidaminococcus	Acidaminococcus	genus	3.27039	abund	0.0327039	2408767	37981	37900	3.5313093241156617	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
906	906	Megasphaera	Megasphaera	genus	7.700369999999999e-28	abund	7.70037e-30	2491645	380	101	8.31472343669731e-28	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
911	911	Nitrobacter	Nitrobacter	genus	0.0	abund	0.0	4206807	104	51	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
914	914	Nitrosomonas	Nitrosomonas	genus	0.0	abund	0.0	2781824	321	226	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
919	919	Thiobacillus	Thiobacillus	genus	0.0	abund	0.0	2909809	80	60	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
933	933	Thiomicrospira	Thiomicrospira	genus	0.0	abund	0.0	2045407	144	85	0.0	0.926112583133452	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	default	Centrifuge_default
