taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	taxRank_raw	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
52	52	Chondromyces_crocatus	Chondromyces crocatus	species	0.0	abund	0.0	11193550	5	5	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
56	56	Sorangium_cellulosum	Sorangium cellulosum	species	0.0	abund	0.0	17333149	37	36	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
61	61	Vitreoscilla_stercoraria	Vitreoscilla stercoraria	species	0.0	abund	0.0	2638392	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
63	63	Vitreoscilla_filiformis	Vitreoscilla filiformis	species	0.0	abund	0.0	3767175	4	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
69	69	Lysobacter_enzymogenes	Lysobacter enzymogenes	species	0.0	abund	0.0	11220614	24	16	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
72	72	Simonsiella_muelleri	Simonsiella muelleri	species	0.0	abund	0.0	2431675	5	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
94	94	Stella_humosa	Stella humosa	species	0.0	abund	0.0	5739417	5	5	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
104	104	Cyclobacterium_marinum	Cyclobacterium marinum	species	0.0	abund	0.0	6121867	14	14	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
106	106	Runella_slithyformis	Runella slithyformis	species	0.0	abund	0.0	6638891	57	57	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
114	114	Gemmata_obscuriglobus	Gemmata obscuriglobus	species	0.0	abund	0.0	8869928	16	15	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
119	119	Rubinisphaera_brasiliensis	Rubinisphaera brasiliensis	species	0.0	abund	0.0	5997858	8	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
120	120	Planctopirus_limnophila	Planctopirus limnophila	species	0.0	abund	0.0	5451312	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
122	122	Gimesia_maris	Gimesia maris	species	0.0	abund	0.0	7791598	26	18	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
125	125	Pirellula_staleyi	Pirellula staleyi	species	0.0	abund	0.0	6186367	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
128	128	Isosphaera_pallida	Isosphaera pallida	species	0.0	abund	0.0	5441947	8	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
134	134	Methylocystis_parvus	Methylocystis parvus	species	0.0	abund	0.0	4453638	19	18	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
139	139	Borreliella_burgdorferi	Borreliella burgdorferi	species	0.0	abund	0.0	1493728	3	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
141	141	Borrelia_parkeri	Borrelia parkeri	species	0.0	abund	0.0	1165943	1	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
142	142	Borrelia_turicatae	Borrelia turicatae	species	0.0	abund	0.0	1474721	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
144	144	Borrelia_coriaceae	Borrelia coriaceae	species	0.0	abund	0.0	1649589	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
154	154	Spirochaeta_thermophila	Spirochaeta thermophila	species	0.0	abund	0.0	2454422	8	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
158	158	Treponema_denticola	Treponema denticola	species	0.0	abund	0.0	5434457	34	22	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
159	159	Brachyspira_hyodysenteriae	Brachyspira hyodysenteriae	species	0.0	abund	0.0	5275684	187	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
162	162	Treponema_phagedenis	Treponema phagedenis	species	0.0	abund	0.0	13243312	16	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
167	167	Treponema_succinifaciens	Treponema succinifaciens	species	0.00142	abund	1.42e-05	2792878	76	76	species	0.0014200012780011503	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
172	172	Leptospira_biflexa	Leptospira biflexa	species	0.0	abund	0.0	3514958	20	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
173	173	Leptospira_interrogans	Leptospira interrogans	species	0.0	abund	0.0	7213989	40	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
174	174	Leptospira_borgpetersenii	Leptospira borgpetersenii	species	0.0	abund	0.0	12816476	15	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
192	192	Azospirillum_brasilense	Azospirillum brasilense	species	0.0	abund	0.0	14352782	27	22	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
193	193	Azospirillum_lipoferum	Azospirillum lipoferum	species	0.0	abund	0.0	4066570	4	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
195	195	Campylobacter_coli	Campylobacter coli	species	0.0	abund	0.0	2998663	19	11	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
196	196	Campylobacter_fetus	Campylobacter fetus	species	0.0	abund	0.0	2979227	11	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
197	197	Campylobacter_jejuni	Campylobacter jejuni	species	0.0	abund	0.0	3360036	55	47	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
198	198	Campylobacter_hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	1668200	7	6	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
199	199	Campylobacter_concisus	Campylobacter concisus	species	0.0	abund	0.0	5573110	36	13	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
200	200	Campylobacter_curvus	Campylobacter curvus	species	0.0	abund	0.0	1938585	23	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
201	201	Campylobacter_lari	Campylobacter lari	species	0.0	abund	0.0	1426313	12	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
202	202	Campylobacter_mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1741395	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
203	203	Campylobacter_rectus	Campylobacter rectus	species	0.0	abund	0.0	2498985	4	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
204	204	Campylobacter_showae	Campylobacter showae	species	0.0	abund	0.0	2111364	14	10	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
206	206	Campylobacter_sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1564776	6	3	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
210	210	Helicobacter_pylori	Helicobacter pylori	species	0.0	abund	0.0	2727064	95	60	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
213	213	Helicobacter_cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	2853066	8	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
214	214	Helicobacter_felis	Helicobacter felis	species	0.0	abund	0.0	1654137	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
217	217	Helicobacter_mustelae	Helicobacter mustelae	species	0.0	abund	0.0	1524063	1	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
227	227	Pseudoalteromonas_carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	4548410	6	6	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
238	238	Elizabethkingia_meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	3989186	11	3	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
246	246	Chryseobacterium_balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	4787482	23	23	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
247	247	Empedobacter_brevis	Empedobacter brevis	species	0.0	abund	0.0	3672495	26	17	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
250	250	Chryseobacterium_gleum	Chryseobacterium gleum	species	0.0	abund	0.0	5473996	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
253	253	Chryseobacterium_indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	5176564	162	143	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
254	254	Chryseobacterium_indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	8144275	51	43	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
256	256	Myroides_odoratus	Myroides odoratus	species	0.0	abund	0.0	8196461	14	13	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
258	258	Sphingobacterium_spiritivorum	Sphingobacterium spiritivorum	species	0.0	abund	0.0	15381790	287	285	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
259	259	Sphingobacterium_thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	5906941	28	28	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
263	263	Francisella_tularensis	Francisella tularensis	species	0.0	abund	0.0	2164021	2	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
266	266	Paracoccus_denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	5178165	5	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
271	271	Thermus_aquaticus	Thermus aquaticus	species	0.0	abund	0.0	2283263	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
274	274	Thermus_thermophilus	Thermus thermophilus	species	0.0	abund	0.0	3873789	10	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
277	277	Meiothermus_ruber	Meiothermus ruber	species	0.0	abund	0.0	3073437	14	14	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
285	285	Comamonas_testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	6002654	37	35	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
287	287	Pseudomonas_aeruginosa	Pseudomonas aeruginosa	species	0.00027	abund	2.7e-06	11221436	472	304	species	0.0002700002430002187	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
288	288	Pseudoalteromonas_atlantica	Pseudoalteromonas atlantica	species	0.0	abund	0.0	3636556	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
290	290	[Pseudomonas]_carboxydohydrogena	[Pseudomonas]_carboxydohydrogena	species	0.0	abund	0.0	3251556	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
292	292	Burkholderia_cepacia	Burkholderia cepacia	species	0.0	abund	0.0	7832977	27	17	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
293	293	Brevundimonas_diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	3498094	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
294	294	Pseudomonas_fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	8213379	91	85	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
296	296	Pseudomonas_fragi	Pseudomonas fragi	species	0.0	abund	0.0	5332393	28	24	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
297	297	Hydrogenophilus_thermoluteolus	Hydrogenophilus thermoluteolus	species	0.0	abund	0.0	2278861	7	7	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
300	300	Pseudomonas_mendocina	Pseudomonas mendocina	species	0.0	abund	0.0	5520986	9	7	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
301	301	Pseudomonas_oleovorans	Pseudomonas oleovorans	species	0.0	abund	0.0	4674525	4	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
303	303	Pseudomonas_putida	Pseudomonas putida	species	0.0	abund	0.0	7014267	53	44	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
305	305	Ralstonia_solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	27980814	46	10	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
316	316	Stutzerimonas_stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	4627035	90	83	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
317	317	Pseudomonas_syringae	Pseudomonas syringae	species	0.0	abund	0.0	6780025	20	9	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
329	329	Ralstonia_pickettii	Ralstonia pickettii	species	0.0	abund	0.0	4814858	9	9	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
337	337	Burkholderia_glumae	Burkholderia glumae	species	0.0	abund	0.0	55874346	28	10	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
339	339	Xanthomonas_campestris	Xanthomonas campestris	species	0.0	abund	0.0	6632086	28	13	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
343	343	Xanthomonas_translucens	Xanthomonas translucens	species	0.0	abund	0.0	7919519	12	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
346	346	Xanthomonas_citri	Xanthomonas citri	species	0.0	abund	0.0	9542591	7	3	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
347	347	Xanthomonas_oryzae	Xanthomonas oryzae	species	0.0	abund	0.0	9934092	7	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
353	353	Azotobacter_chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	5095708	4	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
354	354	Azotobacter_vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	5309475	7	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
358	358	Agrobacterium_tumefaciens	Agrobacterium tumefaciens	species	0.0	abund	0.0	19621376	61	37	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
359	359	Agrobacterium_rhizogenes	Agrobacterium rhizogenes	species	0.0	abund	0.0	7104616	7	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
373	373	Agrobacterium_vitis	Agrobacterium vitis	species	0.0	abund	0.0	5563268	3	3	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
375	375	Bradyrhizobium_japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	9944287	7	5	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
380	380	Sinorhizobium_fredii	Sinorhizobium fredii	species	0.0	abund	0.0	6813913	8	6	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
381	381	Mesorhizobium_loti	Mesorhizobium loti	species	0.0	abund	0.0	7280679	11	11	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
382	382	Sinorhizobium_meliloti	Sinorhizobium meliloti	species	0.0	abund	0.0	13118939	63	13	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
384	384	Rhizobium_leguminosarum	Rhizobium leguminosarum	species	0.0	abund	0.0	6969849	60	52	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
396	396	Rhizobium_phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	47164014	12	5	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
398	398	Rhizobium_tropici	Rhizobium tropici	species	0.0	abund	0.0	6977378	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
399	399	Neorhizobium_galegae	Neorhizobium galegae	species	0.0	abund	0.0	6298826	28	16	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
405	405	Methylobacillus_flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	2965751	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
408	408	Methylorubrum_extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	7152149	24	18	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
410	410	Methylobacterium_organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	5218699	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
414	414	Methylococcus_capsulatus	Methylococcus capsulatus	species	0.0	abund	0.0	6630848	9	0	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
421	421	Methylomonas_methanica	Methylomonas methanica	species	0.0	abund	0.0	5030678	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
426	426	Methylosinus_trichosporium	Methylosinus trichosporium	species	0.0	abund	0.0	5010724	5	5	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
435	435	Acetobacter_aceti	Acetobacter aceti	species	0.0	abund	0.0	3817660	6	6	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
436	436	Novacetimonas_hansenii	Novacetimonas hansenii	species	0.0	abund	0.0	3522187	1	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
438	438	Acetobacter_pasteurianus	Acetobacter pasteurianus	species	0.0	abund	0.0	3049922	2	1	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
442	442	Gluconobacter_oxydans	Gluconobacter oxydans	species	0.0	abund	0.0	3300105	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
446	446	Legionella_pneumophila	Legionella pneumophila	species	0.0	abund	0.0	12645427	12	8	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
449	449	Legionella_hackeliae	Legionella hackeliae	species	0.0	abund	0.0	3529284	2	2	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
450	450	Legionella_longbeachae	Legionella longbeachae	species	0.0	abund	0.0	6089763	7	4	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
451	451	Tatlockia_micdadei	Tatlockia micdadei	species	0.0	abund	0.0	6456263	29	18	species	0.0	0.9999991	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuger	default	Centrifuger_default
