taxid_raw	taxid	name_raw	name	rank	value	value_type	abundance_raw	genomeSize	numReads	numUniqueReads	norm_abund	classified_fraction	sample_id	sample_id_core	assay	tool	db_mode	tool_db
195	195	Campylobacter coli	Campylobacter coli	species	0.00037054300000000003	abund	3.70543e-06	5765114	2150	1118	0.00037054313509306757	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
196	196	Campylobacter fetus	Campylobacter fetus	species	1.3922500000000001e-05	abund	1.39225e-07	15065459	4310	737	1.3922505075883859e-05	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
197	197	Campylobacter jejuni	Campylobacter jejuni	species	0.0013159900000000002	abund	1.31599e-05	6696946	6647	1741	0.001315990479785412	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
198	198	Campylobacter hyointestinalis	Campylobacter hyointestinalis	species	0.0	abund	0.0	3282823	37	9	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
199	199	Campylobacter concisus	Campylobacter concisus	species	0.00558314	abund	5.58314e-05	7077237	39972	11846	0.005583142035508723	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
200	200	Campylobacter curvus	Campylobacter curvus	species	0.000699134	abund	6.99134e-06	1035572	350	17	0.0006991342548912182	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
201	201	Campylobacter lari	Campylobacter lari	species	0.0	abund	0.0	5418631	93	26	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
202	202	Campylobacter mucosalis	Campylobacter mucosalis	species	0.0	abund	0.0	1035554	1	1	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
203	203	Campylobacter rectus	Campylobacter rectus	species	0.0	abund	0.0	3389253	11	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
204	204	Campylobacter showae	Campylobacter showae	species	0.0	abund	0.0	29217399	116	62	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
206	206	Campylobacter sputorum	Campylobacter sputorum	species	0.0	abund	0.0	1035534	49	22	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
210	210	Helicobacter pylori	Helicobacter pylori	species	0.4487873339999999	abund	0.004487873339999999	2289129	87795	3255	0.44878749761949244	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
212	212	Helicobacter acinonychis	Helicobacter acinonychis	species	0.0	abund	0.0	8150973	7	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
213	213	Helicobacter cinaedi	Helicobacter cinaedi	species	0.0	abund	0.0	19975918	42	10	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
214	214	Helicobacter felis	Helicobacter felis	species	0.0	abund	0.0	1035570	1	1	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
217	217	Helicobacter mustelae	Helicobacter mustelae	species	0.0	abund	0.0	1035572	8	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
227	227	Pseudoalteromonas carrageenovora	Pseudoalteromonas carrageenovora	species	0.0	abund	0.0	19891163	20	3	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
235	235	Brucella abortus	Brucella abortus	species	0.000282859	abund	2.82859e-06	4115010	1019	715	0.00028285910312511635	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
236	236	Brucella ovis	Brucella ovis	species	0.0	abund	0.0	14314336	4	3	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
238	238	Elizabethkingia meningoseptica	Elizabethkingia meningoseptica	species	0.0	abund	0.0	12426957	15	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
239	239	Flavobacterium sp.	Flavobacterium sp.	species	0.000530946	abund	5.30946e-06	1035545	5	3	0.00053094619357301	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
246	246	Chryseobacterium balustinum	Chryseobacterium balustinum	species	0.0	abund	0.0	13994476	6	2	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
247	247	Empedobacter brevis	Empedobacter brevis	species	3.75588e-91	abund	3.75588e-93	43496207	58	8	3.7558813693238044e-91	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
250	250	Chryseobacterium gleum	Chryseobacterium gleum	species	0.0	abund	0.0	8284831	19	2	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
253	253	Chryseobacterium indologenes	Chryseobacterium indologenes	species	0.0	abund	0.0	24289003	148	80	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
254	254	Chryseobacterium indoltheticum	Chryseobacterium indoltheticum	species	0.0	abund	0.0	3106630	23	18	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
256	256	Myroides odoratus	Myroides odoratus	species	0.0	abund	0.0	1035548	129	5	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
258	258	Sphingobacterium spiritivorum	Sphingobacterium spiritivorum	species	4.50411e-45	abund	4.50411e-47	8398387	3331	2354	4.504111642114509e-45	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
259	259	Sphingobacterium thalpophilum	Sphingobacterium thalpophilum	species	0.0	abund	0.0	13462863	28	18	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
263	263	Francisella tularensis	Francisella tularensis	species	1.34535e-53	abund	1.34535e-55	4915514	149	31	1.3453504904895204e-53	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
266	266	Paracoccus denitrificans	Paracoccus denitrificans	species	0.0	abund	0.0	11134740	254	158	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
271	271	Thermus aquaticus	Thermus aquaticus	species	0.0	abund	0.0	3208181	2	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
274	274	Thermus thermophilus	Thermus thermophilus	species	0.0191837	abund	0.000191837	3960793	12458	6943	0.01918370699401926	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
277	277	Meiothermus ruber	Meiothermus ruber	species	0.0	abund	0.0	2071146	37	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
280	280	Xanthobacter autotrophicus	Xanthobacter autotrophicus	species	0.0	abund	0.0	1035567	5	2	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
285	285	Comamonas testosteroni	Comamonas testosteroni	species	0.0	abund	0.0	1035560	74	36	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
287	287	Pseudomonas aeruginosa	Pseudomonas aeruginosa	species	0.00109081	abund	1.09081e-05	4120622	6327	2038	0.0010908103976889833	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
290	290	[Pseudomonas] carboxydohydrogena	[Pseudomonas] carboxydohydrogena	species	0.0	abund	0.0	3106801	10	8	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
292	292	Burkholderia cepacia	Burkholderia cepacia	species	0.0	abund	0.0	20884762	130	32	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
293	293	Brevundimonas diminuta	Brevundimonas diminuta	species	0.0	abund	0.0	15348103	22	2	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
294	294	Pseudomonas fluorescens	Pseudomonas fluorescens	species	0.0	abund	0.0	2737974	55	17	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
296	296	Pseudomonas fragi	Pseudomonas fragi	species	0.0	abund	0.0	38555155	94	50	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
297	297	Hydrogenophilus thermoluteolus	Hydrogenophilus thermoluteolus	species	9.021510000000001e-05	abund	9.02151e-07	12503466	447	136	9.021513289074305e-05	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
298	298	Pseudomonas marginalis	Pseudomonas marginalis	species	8.996730000000001e-24	abund	8.99673e-26	9524069	13	1	8.996733280039978e-24	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
300	300	Ectopseudomonas mendocina	Ectopseudomonas mendocina	species	0.0	abund	0.0	4216326	16	1	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
301	301	Ectopseudomonas oleovorans	Ectopseudomonas oleovorans	species	0.0	abund	0.0	2162853	14	7	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
303	303	Pseudomonas putida	Pseudomonas putida	species	8.285330000000001e-14	abund	8.28533e-16	2589687	452	180	8.285333020676804e-14	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
305	305	Ralstonia solanacearum	Ralstonia solanacearum	species	0.0	abund	0.0	6998451	195	50	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
316	316	Stutzerimonas stutzeri	Stutzerimonas stutzeri	species	0.0	abund	0.0	1742299	184	122	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
317	317	Pseudomonas syringae	Pseudomonas syringae	species	8.2776600169917e-19	abund	8.2776600169917e-21	7497535	7988	92	8.277663034872171e-19	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
329	329	Ralstonia pickettii	Ralstonia pickettii	species	0.0	abund	0.0	20651746	11	1	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
337	337	Burkholderia glumae	Burkholderia glumae	species	0.0014168199999999998	abund	1.41682e-05	10398853	30895	2082	0.0014168205165461492	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
339	339	Xanthomonas campestris	Xanthomonas campestris	species	1.10047e-44	abund	1.10047e-46	28841559	4434	104	1.1004704012108391e-44	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
343	343	Xanthomonas translucens	Xanthomonas translucens	species	1.1281699999999999e-05	abund	1.12817e-07	13780216	141	67	1.1281704113097426e-05	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
346	346	Xanthomonas citri	Xanthomonas citri	species	5.39614e-17	abund	5.39614e-19	35872144	4854	327	5.396141967332011e-17	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
347	347	Xanthomonas oryzae	Xanthomonas oryzae	species	2.21762e-61	abund	2.21762e-63	67030685	174	65	2.2176208085028955e-61	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
353	353	Azotobacter chroococcum	Azotobacter chroococcum	species	0.0	abund	0.0	8125268	29	4	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
354	354	Azotobacter vinelandii	Azotobacter vinelandii	species	0.0	abund	0.0	4013774	23	7	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
358	358	Agrobacterium tumefaciens	Agrobacterium tumefaciens	species	0.00148685	abund	1.48685e-05	14416562	9264	4345	0.0014868505420777816	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
359	359	Rhizobium rhizogenes	Rhizobium rhizogenes	species	0.0	abund	0.0	5722865	62	21	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
362	362	Agrobacterium radiobacter	Agrobacterium radiobacter	species	0.0	abund	0.0	6444937	8	1	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
373	373	Agrobacterium vitis	Agrobacterium vitis	species	1.8733e-35	abund	1.8733e-37	114117648	128	17	1.8733006829702447e-35	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
375	375	Bradyrhizobium japonicum	Bradyrhizobium japonicum	species	0.0	abund	0.0	1035569	42	10	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
380	380	Sinorhizobium fredii	Sinorhizobium fredii	species	0.0	abund	0.0	9980598	176	48	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
381	381	Mesorhizobium loti	Mesorhizobium loti	species	0.0	abund	0.0	1035565	2	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
382	382	Sinorhizobium meliloti	Sinorhizobium meliloti	species	5.073259999999999e-29	abund	5.07326e-31	7559081	417	113	5.073261849615983e-29	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
384	384	Rhizobium leguminosarum	Rhizobium leguminosarum	species	2.92346e-05	abund	2.92346e-07	17898560	283	108	2.9234610658389962e-05	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
396	396	Rhizobium phaseoli	Rhizobium phaseoli	species	0.0	abund	0.0	6670755	34	10	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
398	398	Rhizobium tropici	Rhizobium tropici	species	0.0	abund	0.0	9833404	1138	31	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
399	399	Neorhizobium galegae	Neorhizobium galegae	species	0.0	abund	0.0	11546739	303	129	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
405	405	Methylobacillus flagellatus	Methylobacillus flagellatus	species	0.0	abund	0.0	4142461	4	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
408	408	Methylorubrum extorquens	Methylorubrum extorquens	species	0.0	abund	0.0	2901038	43	5	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
410	410	Methylobacterium organophilum	Methylobacterium organophilum	species	0.0	abund	0.0	3664148	1	0	0.0	0.999999635418782	DYN_0004_D10_Qiagen_report	DYN_0004_D10	ont_qiagen	Centrifuge	unified	Centrifuge_unified
